group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,158476,train,3,8,3 4 5 6 7 8,6,3470 1024 1022 1442 2264 10530,39 39 38 38 37 32,19752
A,158476,train,4,6,4 3 2 3 2 1 10 9 8 7 6,11,20589 919 1847 498 520 607 671 1328 1305 704 736 768 640 2416,37 37 37 37 39 37 38 38 39 39 39 39 40 32,33548
A,158476,train,8,4,8 7 8 9 10 1 2 1 10 9 8 7 6 5 4,15,559 1117 850 1198 633 1185 887 568 529 350 632 689 1497 1710 482 519 702 665 736 2008,39 39 37 37 37 40 40 40 38 38 38 39 39 39 39 40 40 40 37 32,17516
A,158476,train,4,6,4 3 2 1 10 9 8 7 6,9,1851 534 824 1072 561 504 552 752 575 825 1440,37 37 38 38 38 39 39 39 39 40 32,9490
A,158476,train,4,6,4 5 6,3,452 901 1617,39 38 32,2970
A,158476,train,10,7,10 1 2 3 4 5 6 7,8,825 1163 558 432 616 671 544 737 1962 3982 546 1255,40 40 40 39 39 39 39 38 32 37 38 32,13291
A,158476,train,1,3,1 2 3,3,1218 464 480 1130,40 40 39 32,3292
A,158476,train,10,7,10 9 8 7,4,498 1008 480 1624,39 39 39 32,3610
A,158476,train,10,7,10 9 8 7,4,401 529 448 1152,39 39 39 32,2530
A,158476,train,10,7,10 9 8 7,4,452 389 352 1088,39 39 39 32,2281
A,158476,train,1,3,1 10 1 2 3,5,506 585 783 410 1047 1312,38 38 40 40 39 32,4643
A,158476,train,4,6,4 5 6,3,466 496 850 1550,39 39 38 32,3362
A,158476,train,10,7,10 9 8 7,4,532 599 544 1330,39 39 39 32,3005
A,158476,train,10,7,10 9 8 7,4,458 479 896 1338,39 39 39 32,3171
A,158476,train,4,6,4 5 6,3,729 942 448 432 1490,39 39 39 38 32,4041
A,158476,train,6,9,6 7 8 9,4,2329 711 630 785 585 1804,38 38 39 37 37 32,6844
A,158476,train,4,7,4 5 4 3 2 1 10 9 8 7,10,432 364 259 517 256 170 198 657 514 812 800 418 448 558,39 39 39 37 37 37 37 38 39 38 39 39 39 32,6403
A,158476,train,1,3,1 2 3 4 3,5,743 652 409 832 455,40 39 39 37 32,3091
A,158476,train,10,7,10 9 8 7,4,454 480 512 489,39 39 39 32,1935
A,158476,train,7,9,7 8 9,3,427 681 768,37 37 32,1876
A,158476,train,8,6,8 7 8 9 10 1 2 3 4 5 6,11,477 1399 488 512 295 312 449 744 839 489 312 560 600 745 534 490 687 809,39 39 39 37 37 37 37 40 39 39 39 40 39 39 39 39 38 32,10741
A,158476,train,4,6,4 5 4 3 2 1 10 9 8 7 6,11,500 416 596 276 321 431 409 1255 576 505 527 897 960 855,39 39 37 37 37 37 38 38 39 39 39 39 40 32,8524
A,158476,train,10,7,10 9 8 7,4,422 677 449 919,39 39 39 32,2467
A,158476,train,4,6,4 5 6,3,422 445 712 1116,39 39 38 32,2695
A,158476,train,10,7,10 9 8 7,4,422 896 816 624,39 39 39 32,2758
A,158476,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,481 1125 657 531 724 945 336 336 296 1088 1103 937 984,38 39 39 39 39 37 37 37 37 40 40 39 32,9543
A,158476,train,3,2,3 4 5 6 7 8 9 10 1 2,10,413 382 416 489 439 928 415 497 442 646 984 743,39 39 39 38 38 37 37 37 37 40 40 32,6794
A,158476,train,4,6,4 5 6,3,351 341 1128 569,39 39 38 32,2389
A,158476,train,1,3,1 2 3,3,489 1049 643,40 39 32,2181
A,158476,train,1,3,1 2 3,3,461 545 559,40 39 32,1565
A,158476,train,6,4,6 7 8 9 10 1 2 3 4,9,1431 1429 703 537 359 233 391 1432 906 366 944,38 37 37 37 37 37 40 40 39 39 32,8731
A,158476,train,1,3,1 2 3,3,1663 382 462,40 39 32,2507
A,158476,train,4,6,4 5 6,3,412 561 831 608,39 39 38 32,2412
A,158476,train,10,7,10 1 2 3 4 5 6 7,8,1074 1413 671 480 497 663 322 590 1048,40 40 39 39 39 39 38 38 32,6758
A,158476,train,10,7,10 9 8 7,4,1020 448 368 593,39 39 39 32,2429
A,158476,train,4,6,4 3 2 1 10 9 8 7 6,9,385 382 499 429 937 784 615 624 1281 407 592,37 37 37 38 38 39 39 39 39 40 32,6935
A,158476,train,7,10,7 8 9 10,4,409 615 400 455 1073,37 37 37 37 32,2952
A,158476,train,1,3,1 2 3,3,403 438 560,40 39 32,1401
A,158476,train,1,3,1 2 3,3,399 396 440,40 39 32,1235
