group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,101177,train,8,-1,8 7 6 5 4 3 2 1 10,9,6223 323 364 559 316 378 342 925 327 314 326 279 312 742,16 16 16 38 38 37 37 40 40 40 40 39 39 32,11730,237,1543465383.504,Wed Nov 28 2018 23:23:03 GMT-0500 (Eastern Standard Time)
A,101177,train,8,3,8 7 6 5 4 3,6,3358 417 241 593 563 1062 374 1076,37 37 38 37 37 40 40 32,7684,173,1543465392.701,Wed Nov 28 2018 23:23:12 GMT-0500 (Eastern Standard Time)
A,101177,train,3,-1,3 4 5 4,4,1942 410 580 574,38 38 40 32,3506,279,1543465397.715,Wed Nov 28 2018 23:23:17 GMT-0500 (Eastern Standard Time)
A,101177,train,1,10,1 10 9 8 7 6 7 8 9 10,10,975 849 701 280 215 577 350 835 1659 303 522 358 498,38 39 38 38 38 37 32 39 40 40 40 40 32,8122,81,1543465407.35,Wed Nov 28 2018 23:23:27 GMT-0500 (Eastern Standard Time)
A,101177,train,10,-1,10 1 2 3 4,5,1970 287 317 291 750,37 37 38 38 32,3615,121,1543465412.475,Wed Nov 28 2018 23:23:32 GMT-0500 (Eastern Standard Time)
A,101177,train,2,-1,2 3 4 5 6,5,1492 294 257 542 348,38 38 38 39 32,2933,121,1543465416.918,Wed Nov 28 2018 23:23:36 GMT-0500 (Eastern Standard Time)
A,101177,train,6,3,6 5 4 3,4,2404 1025 260 348,37 40 40 32,4037,76,1543465422.476,Wed Nov 28 2018 23:23:42 GMT-0500 (Eastern Standard Time)
A,101177,train,4,-1,4 5,2,1390 783,38 32,2173,121,1543465426.164,Wed Nov 28 2018 23:23:46 GMT-0500 (Eastern Standard Time)
A,101177,train,7,-1,7 6,2,1601 619,37 32,2220,121,1543465429.893,Wed Nov 28 2018 23:23:49 GMT-0500 (Eastern Standard Time)
A,101177,train,6,3,6 5 4 3,4,1359 488 263 440,37 40 40 32,2550,76,1543465433.952,Wed Nov 28 2018 23:23:53 GMT-0500 (Eastern Standard Time)
A,101177,train,5,10,5 4 3 2 1 10,6,1472 1612 244 230 312 290 472,40 40 40 40 39 39 32,4632,21,1543465440.108,Wed Nov 28 2018 23:24:00 GMT-0500 (Eastern Standard Time)
A,101177,train,1,-1,1 2 3 4,4,898 453 237 383,37 38 38 32,1971,121,1543465443.59,Wed Nov 28 2018 23:24:03 GMT-0500 (Eastern Standard Time)
A,101177,train,4,9,4 5 6 7 8 9,6,1086 407 263 304 279 503,38 39 39 40 40 32,2842,21,1543465447.94,Wed Nov 28 2018 23:24:07 GMT-0500 (Eastern Standard Time)
A,101177,train,8,-1,8 7 6,3,1088 266 396,38 37 32,1750,121,1543465451.198,Wed Nov 28 2018 23:24:11 GMT-0500 (Eastern Standard Time)
