group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,135001,train,2,-1,2,1,2772,32,2772,157,1543475330.254,Wed Nov 28 2018 23:08:50 GMT-0800 (Pacific Standard Time)
A,135001,train,4,10,4 3 2 1 10,5,1074 318 280 195 457,40 40 37 37 32,2324,4,1543475334.084,Wed Nov 28 2018 23:08:54 GMT-0800 (Pacific Standard Time)
A,135001,train,9,-1,9 10 1,3,1210 354 1112,40 39 32,2676,189,1543475338.278,Wed Nov 28 2018 23:08:58 GMT-0800 (Pacific Standard Time)
A,135001,train,6,-1,6 5 4 3,4,1349 310 220 907,39 40 40 32,2786,189,1543475342.569,Wed Nov 28 2018 23:09:02 GMT-0800 (Pacific Standard Time)
A,135001,train,1,-1,1,1,1847,32,1847,189,1543475345.925,Wed Nov 28 2018 23:09:05 GMT-0800 (Pacific Standard Time)
A,135001,train,5,-1,5 6 7,3,846 398 1052,37 37 32,2296,228,1543475349.728,Wed Nov 28 2018 23:09:09 GMT-0800 (Pacific Standard Time)
A,135001,train,2,-1,2 1 10,3,1125 250 1096,37 37 32,2471,231,1543475353.705,Wed Nov 28 2018 23:09:13 GMT-0800 (Pacific Standard Time)
A,135001,train,4,-1,4 5,2,1901 200,38 32,2101,280,1543475357.313,Wed Nov 28 2018 23:09:17 GMT-0800 (Pacific Standard Time)
A,135001,train,4,7,4 5 6 7,4,542 320 240 192 302,37 38 37 37 32,1596,21,1543475360.413,Wed Nov 28 2018 23:09:20 GMT-0800 (Pacific Standard Time)
A,135001,train,7,-1,7 6 5,3,856 318 534,39 39 32,1708,280,1543475363.626,Wed Nov 28 2018 23:09:23 GMT-0800 (Pacific Standard Time)
A,135001,train,7,-1,7 6 5,3,791 327 596,39 39 32,1714,280,1543475366.844,Wed Nov 28 2018 23:09:26 GMT-0800 (Pacific Standard Time)
A,135001,train,4,3,4 3,2,782 411,40 32,1193,254,1543475369.543,Wed Nov 28 2018 23:09:29 GMT-0800 (Pacific Standard Time)
A,135001,train,6,-1,6 5,2,893 330,39 32,1223,280,1543475372.273,Wed Nov 28 2018 23:09:32 GMT-0800 (Pacific Standard Time)
A,135001,train,4,3,4 3,2,682 434,40 32,1116,254,1543475374.894,Wed Nov 28 2018 23:09:34 GMT-0800 (Pacific Standard Time)
A,135001,train,3,6,3 4 5 6,4,554 219 237 261,38 38 37 32,1271,280,1543475377.671,Wed Nov 28 2018 23:09:37 GMT-0800 (Pacific Standard Time)
A,135001,train,3,-1,3 2 3 4 5,5,1121 693 774 238 371,40 38 38 38 32,3197,79,1543475382.375,Wed Nov 28 2018 23:09:42 GMT-0800 (Pacific Standard Time)
A,135001,train,10,-1,10 9 8 7 6 5,6,4055 270 177 254 199 343,38 38 38 39 39 32,5298,201,1543475389.179,Wed Nov 28 2018 23:09:49 GMT-0800 (Pacific Standard Time)
A,135001,train,5,10,5 4 3 2 1 10,6,769 201 156 250 180 230,40 40 40 37 37 32,1786,69,1543475392.472,Wed Nov 28 2018 23:09:52 GMT-0800 (Pacific Standard Time)
A,135001,train,1,-1,1 2 3 4 5,5,632 414 190 167 224,39 38 38 38 32,1627,201,1543475395.605,Wed Nov 28 2018 23:09:55 GMT-0800 (Pacific Standard Time)
A,135001,train,1,-1,1 2 3 4 5,5,692 575 191 188 355,39 38 38 38 32,2001,201,1543475399.112,Wed Nov 28 2018 23:09:59 GMT-0800 (Pacific Standard Time)
