group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,187083,train,6,-1,6 5,2,2247 375,37 32,2622,256,1543588664.625,Fri Nov 30 2018 09:37:44 GMT-0500 (Eastern Standard Time)
A,187083,train,3,5,3 4 5,3,773 287 385,38 38 32,1445,256,1543588667.577,Fri Nov 30 2018 09:37:47 GMT-0500 (Eastern Standard Time)
A,187083,train,9,7,9 8 7,3,807 256 337,38 38 32,1400,185,1543588670.483,Fri Nov 30 2018 09:37:50 GMT-0500 (Eastern Standard Time)
A,187083,train,2,3,2 3,2,798 190,38 32,988,19,1543588672.976,Fri Nov 30 2018 09:37:52 GMT-0500 (Eastern Standard Time)
A,187083,train,6,3,6 5 4 3,4,770 310 217 240,37 40 40 32,1537,19,1543588676.016,Fri Nov 30 2018 09:37:56 GMT-0500 (Eastern Standard Time)
A,187083,train,8,4,8 7 6 5 4,5,862 264 216 167 217 258,38 37 37 37 40 32,1984,256,1543588679.508,Fri Nov 30 2018 09:37:59 GMT-0500 (Eastern Standard Time)
A,187083,train,9,4,9 8 7 6 5 4,6,756 241 342 217 335 201,38 38 37 37 40 32,2092,256,1543588683.104,Fri Nov 30 2018 09:38:03 GMT-0500 (Eastern Standard Time)
A,187083,train,7,-1,7 6 5,3,730 206 167,37 37 32,1103,256,1543588685.712,Fri Nov 30 2018 09:38:05 GMT-0500 (Eastern Standard Time)
A,187083,train,2,6,2 3 4 5 6,5,528 288 215 273 296,38 38 38 39 32,1600,256,1543588688.817,Fri Nov 30 2018 09:38:08 GMT-0500 (Eastern Standard Time)
A,187083,train,6,4,6 5 4,3,688 328 158,37 40 32,1174,256,1543588691.496,Fri Nov 30 2018 09:38:11 GMT-0500 (Eastern Standard Time)
A,187083,train,6,-1,6 5,2,698 167,37 32,865,256,1543588693.864,Fri Nov 30 2018 09:38:13 GMT-0500 (Eastern Standard Time)
A,187083,train,3,2,3 2,2,979 216,40 32,1195,19,1543588696.561,Fri Nov 30 2018 09:38:16 GMT-0500 (Eastern Standard Time)
A,187083,train,10,-1,10 9 8 7 6 5,6,681 500 33 32 33 35 32 94 360 193,38 38 38 38 38 38 38 37 37 32,1993,256,1543588700.057,Fri Nov 30 2018 09:38:20 GMT-0500 (Eastern Standard Time)
A,187083,train,6,-1,6 5,2,696 185,37 32,881,256,1543588702.441,Fri Nov 30 2018 09:38:22 GMT-0500 (Eastern Standard Time)
A,187083,train,7,-1,7 6 5,3,611 191 168,37 37 32,970,256,1543588704.945,Fri Nov 30 2018 09:38:24 GMT-0500 (Eastern Standard Time)
A,187083,train,5,-1,5 4 3 2,4,952 256 184 600,40 40 40 32,1992,232,1543588708.44,Fri Nov 30 2018 09:38:28 GMT-0500 (Eastern Standard Time)
A,187083,train,9,7,9 8 7,3,855 239 193,38 38 32,1287,5,1543588711.233,Fri Nov 30 2018 09:38:31 GMT-0500 (Eastern Standard Time)
A,187083,train,10,-1,10 1 2 3 4 5,6,791 185 921 262 216 1433,37 37 38 38 38 32,3808,208,1543588716.544,Fri Nov 30 2018 09:38:36 GMT-0500 (Eastern Standard Time)
A,187083,train,5,-1,5,1,624,32,624,208,1543588718.673,Fri Nov 30 2018 09:38:38 GMT-0500 (Eastern Standard Time)
A,187083,train,3,-1,3 4 5,3,808 208 184,38 38 32,1200,208,1543588721.376,Fri Nov 30 2018 09:38:41 GMT-0500 (Eastern Standard Time)
