group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,163071,train,4,-1,4,1,2733,32,2733,285,1543588004.088,Fri Nov 30 2018 09:26:44 GMT-0500 (Eastern Standard Time)
A,163071,train,7,5,7 8 7 6 5,5,1425 583 177 168 160,40 38 37 37 32,2513,285,1543588008.104,Fri Nov 30 2018 09:26:48 GMT-0500 (Eastern Standard Time)
A,163071,train,10,9,10 9,2,3642 423,38 32,4065,218,1543588013.674,Fri Nov 30 2018 09:26:53 GMT-0500 (Eastern Standard Time)
A,163071,train,6,-1,6,1,1450,32,1450,285,1543588016.626,Fri Nov 30 2018 09:26:56 GMT-0500 (Eastern Standard Time)
A,163071,train,1,5,1 2 3 4 5,5,720 305 160 144 159,37 38 38 38 32,1488,285,1543588019.617,Fri Nov 30 2018 09:26:59 GMT-0500 (Eastern Standard Time)
A,163071,train,9,8,9 10 9 8,4,1073 312 151 168,40 38 38 32,1704,218,1543588022.826,Fri Nov 30 2018 09:27:02 GMT-0500 (Eastern Standard Time)
A,163071,train,9,2,9 10 1 2,4,833 343 144 176,40 37 37 32,1496,66,1543588025.826,Fri Nov 30 2018 09:27:05 GMT-0500 (Eastern Standard Time)
A,163071,train,8,6,8 7 6,3,752 280 257,38 37 32,1289,285,1543588028.618,Fri Nov 30 2018 09:27:08 GMT-0500 (Eastern Standard Time)
A,163071,train,4,5,4 5,2,697 248,38 32,945,285,1543588031.066,Fri Nov 30 2018 09:27:11 GMT-0500 (Eastern Standard Time)
A,163071,train,9,2,9 10 1 2,4,1226 495 257 271 168,39 40 37 37 32,2417,66,1543588034.985,Fri Nov 30 2018 09:27:14 GMT-0500 (Eastern Standard Time)
A,163071,train,6,3,6 5 4 3,4,752 272 160 176,37 40 40 32,1360,66,1543588037.85,Fri Nov 30 2018 09:27:17 GMT-0500 (Eastern Standard Time)
A,163071,train,2,-1,2 3 4,3,1209 119 288,38 38 32,1616,285,1543588040.97,Fri Nov 30 2018 09:27:20 GMT-0500 (Eastern Standard Time)
A,163071,train,3,-1,3 4,2,593 255,38 32,848,285,1543588043.322,Fri Nov 30 2018 09:27:23 GMT-0500 (Eastern Standard Time)
A,163071,train,6,-1,6,1,882,32,882,285,1543588045.706,Fri Nov 30 2018 09:27:25 GMT-0500 (Eastern Standard Time)
A,163071,train,1,6,1 2 3 4 5 6,6,737 168 160 152 144 192,37 38 38 38 39 32,1553,285,1543588048.761,Fri Nov 30 2018 09:27:28 GMT-0500 (Eastern Standard Time)
A,163071,train,5,4,5 4,2,594 312 136,37 40 32,1042,285,1543588051.305,Fri Nov 30 2018 09:27:31 GMT-0500 (Eastern Standard Time)
A,163071,train,7,-1,7 6,2,1169 1392,37 32,2561,285,1543588055.369,Fri Nov 30 2018 09:27:35 GMT-0500 (Eastern Standard Time)
A,163071,train,1,3,1 2 3,3,656 200 215,37 38 32,1071,66,1543588057.945,Fri Nov 30 2018 09:27:37 GMT-0500 (Eastern Standard Time)
A,163071,train,9,2,9 10 1 2,4,562 296 199 240 224,37 40 37 37 32,1521,66,1543588060.969,Fri Nov 30 2018 09:27:40 GMT-0500 (Eastern Standard Time)
A,163071,train,6,4,6 5 4,3,834 319 193 248,38 37 40 32,1594,285,1543588064.065,Fri Nov 30 2018 09:27:44 GMT-0500 (Eastern Standard Time)
A,163071,train,5,8,5 6 7 8,4,2114 168 256 232,39 39 40 32,2770,218,1543588068.337,Fri Nov 30 2018 09:27:48 GMT-0500 (Eastern Standard Time)
A,163071,train,3,5,3 4 5,3,586 168 792,38 38 32,1546,285,1543588071.386,Fri Nov 30 2018 09:27:51 GMT-0500 (Eastern Standard Time)
A,163071,train,5,6,5 6,2,690 1096,39 32,1786,285,1543588074.674,Fri Nov 30 2018 09:27:54 GMT-0500 (Eastern Standard Time)
