group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,103654,train,4,-1,4 5 6 7,4,3560 261 232 209,38 37 37 32,4262,259,1543519598.88,Thu Nov 29 2018 14:26:38 GMT-0500 (Eastern Standard Time)
A,103654,train,9,5,9 8 7 6 5,5,1241 639 178 200 175 312,37 38 38 39 39 32,2745,154,1543519603.133,Thu Nov 29 2018 14:26:43 GMT-0500 (Eastern Standard Time)
A,103654,train,3,-1,3 4 5 6 7,5,888 217 191 400 704,38 38 37 37 32,2400,259,1543519607.038,Thu Nov 29 2018 14:26:47 GMT-0500 (Eastern Standard Time)
A,103654,train,9,1,9 10 1,3,1158 175 217,40 39 32,1550,13,1543519610.095,Thu Nov 29 2018 14:26:50 GMT-0500 (Eastern Standard Time)
A,103654,train,9,-1,9 10 1 2,4,1997 120 209 503,40 39 39 32,2829,267,1543519614.43,Thu Nov 29 2018 14:26:54 GMT-0500 (Eastern Standard Time)
A,103654,train,7,-1,7 8 9 10 1,5,1733 177 144 240 159,40 40 40 39 32,2453,267,1543519618.391,Thu Nov 29 2018 14:26:58 GMT-0500 (Eastern Standard Time)
A,103654,train,6,-1,6 7 8 9 10 1,6,1672 94 152 143 169 304,37 40 40 40 39 32,2534,267,1543519622.431,Thu Nov 29 2018 14:27:02 GMT-0500 (Eastern Standard Time)
A,103654,train,9,-1,9 10 1,3,1184 95 346,40 39 32,1625,279,1543519625.561,Thu Nov 29 2018 14:27:05 GMT-0500 (Eastern Standard Time)
A,103654,train,3,-1,3,1,1101,32,1101,279,1543519628.168,Thu Nov 29 2018 14:27:08 GMT-0500 (Eastern Standard Time)
A,103654,train,1,3,1 2 3,3,877 184 176,39 38 32,1237,279,1543519630.912,Thu Nov 29 2018 14:27:10 GMT-0500 (Eastern Standard Time)
A,103654,train,7,6,7 6,2,615 255,39 32,870,182,1543519633.287,Thu Nov 29 2018 14:27:13 GMT-0500 (Eastern Standard Time)
A,103654,train,5,-1,5 4 3,3,1017 137 257,40 40 32,1411,279,1543519636.209,Thu Nov 29 2018 14:27:16 GMT-0500 (Eastern Standard Time)
A,103654,train,3,7,3 4 5 6 7,5,627 140 144 143 128,38 38 37 37 32,1182,68,1543519638.897,Thu Nov 29 2018 14:27:18 GMT-0500 (Eastern Standard Time)
A,103654,train,9,-1,9 10 1,3,878 72 233,40 39 32,1183,279,1543519641.585,Thu Nov 29 2018 14:27:21 GMT-0500 (Eastern Standard Time)
A,103654,train,6,-1,6 7 8 9 10 1,6,688 576 152 121 183 168,37 40 40 40 39 32,1888,279,1543519644.978,Thu Nov 29 2018 14:27:24 GMT-0500 (Eastern Standard Time)
