group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,172736,train,6,-1,6 5,2,4404 7990,37 32,12394,192,1543516376.925,Thu Nov 29 2018 12:32:56 GMT-0600 (Central Standard Time)
A,172736,train,7,9,7 8 9 8 7 6 7 8 9,9,4691 625 536 953 247 375 3169 600 248 880,38 40 40 38 38 37 39 40 40 32,12324,6,1543516390.765,Thu Nov 29 2018 12:33:10 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4,4,2550 446 241 1720,37 38 38 32,4957,192,1543516397.245,Thu Nov 29 2018 12:33:17 GMT-0600 (Central Standard Time)
A,172736,train,5,-1,5,1,2608,32,2608,192,1543516401.373,Thu Nov 29 2018 12:33:21 GMT-0600 (Central Standard Time)
A,172736,train,6,1,6 5 4 3 2 1,6,2344 1551 384 392 249 175 417 487,32 37 37 40 40 40 39 32,5999,95,1543516408.883,Thu Nov 29 2018 12:33:28 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4 5,5,2475 407 1320 455 297 176 176 2135,16 17 37 37 38 38 38 32,7441,192,1543516417.835,Thu Nov 29 2018 12:33:37 GMT-0600 (Central Standard Time)
A,172736,train,9,4,9 10 1 2 3 4,6,7094 359 303 185 472 127 1072,40 40 37 37 38 38 32,9612,192,1543516428.961,Thu Nov 29 2018 12:33:48 GMT-0600 (Central Standard Time)
A,172736,train,5,10,5 6 7 8 9 10,6,2965 633 335 183 161 1040,39 39 40 40 40 32,5317,6,1543516435.785,Thu Nov 29 2018 12:33:55 GMT-0600 (Central Standard Time)
A,172736,train,10,-1,10 1 2 3 4 5,6,934 286 377 240 920 951,37 37 38 38 38 32,3708,192,1543516441.007,Thu Nov 29 2018 12:34:01 GMT-0600 (Central Standard Time)
A,172736,train,5,-1,5,1,2318,32,2318,192,1543516444.833,Thu Nov 29 2018 12:34:04 GMT-0600 (Central Standard Time)
A,172736,train,9,6,9 8 7 6,4,1808 225 335 919,38 38 37 32,3287,192,1543516449.641,Thu Nov 29 2018 12:34:09 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4 5,5,976 537 167 448 1169,37 38 38 38 32,3297,192,1543516454.457,Thu Nov 29 2018 12:34:14 GMT-0600 (Central Standard Time)
A,172736,train,3,5,3 4 5,3,1254 360 655,38 38 32,2269,192,1543516458.247,Thu Nov 29 2018 12:34:18 GMT-0600 (Central Standard Time)
A,172736,train,9,-1,9 8 7 6 5,5,1093 182 256 361 911,38 38 37 37 32,2803,192,1543516462.568,Thu Nov 29 2018 12:34:22 GMT-0600 (Central Standard Time)
A,172736,train,4,1,4 3 2 1,4,1386 655 512 504 1215 727 1377,40 37 39 39 40 39 32,6376,95,1543516470.48,Thu Nov 29 2018 12:34:30 GMT-0600 (Central Standard Time)
A,172736,train,2,-1,2 3 4 5,4,845 175 136 800,38 38 38 32,1956,192,1543516473.944,Thu Nov 29 2018 12:34:33 GMT-0600 (Central Standard Time)
A,172736,train,7,-1,7 6 5,3,932 304 680,37 37 32,1916,192,1543516477.384,Thu Nov 29 2018 12:34:37 GMT-0600 (Central Standard Time)
A,172736,train,3,1,3 2 1,3,2022 393 944,40 39 32,3359,95,1543516482.256,Thu Nov 29 2018 12:34:42 GMT-0600 (Central Standard Time)
A,172736,train,6,-1,6 5,2,1102 750,37 32,1852,192,1543516485.623,Thu Nov 29 2018 12:34:45 GMT-0600 (Central Standard Time)
A,172736,train,3,10,3 2 1 10,4,1245 359 256 584,40 39 39 32,2444,6,1543516489.583,Thu Nov 29 2018 12:34:49 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4 5,5,803 273 264 312 864,37 38 38 38 32,2516,192,1543516493.613,Thu Nov 29 2018 12:34:53 GMT-0600 (Central Standard Time)
A,172736,train,7,-1,7 8 7,3,3678 638 4736,40 38 32,9052,284,1543516504.18,Thu Nov 29 2018 12:35:04 GMT-0600 (Central Standard Time)
A,172736,train,7,-1,7,1,3497,32,3497,284,1543516509.19,Thu Nov 29 2018 12:35:09 GMT-0600 (Central Standard Time)
A,172736,train,7,-1,7,1,3137,32,3137,284,1543516513.838,Thu Nov 29 2018 12:35:13 GMT-0600 (Central Standard Time)
A,172736,train,6,-1,6 7,2,1293 1038,39 32,2331,284,1543516517.683,Thu Nov 29 2018 12:35:17 GMT-0600 (Central Standard Time)
A,172736,train,5,7,5 6 7,3,864 263 337,39 39 32,1464,284,1543516520.669,Thu Nov 29 2018 12:35:20 GMT-0600 (Central Standard Time)
A,172736,train,4,-1,4 5 6 7,4,1631 424 319 288,38 39 39 32,2662,284,1543516524.853,Thu Nov 29 2018 12:35:24 GMT-0600 (Central Standard Time)
A,172736,train,2,-1,2 3 4 5,4,2455 207 185 649,38 38 38 32,3496,220,1543516529.869,Thu Nov 29 2018 12:35:29 GMT-0600 (Central Standard Time)
A,172736,train,10,5,10 1 2 3 4 5,6,1540 750 328 337 296 280 296,40 37 37 38 38 38 32,3827,220,1543516535.22,Thu Nov 29 2018 12:35:35 GMT-0600 (Central Standard Time)
A,172736,train,6,-1,6,1,2746,32,2746,220,1543516539.485,Thu Nov 29 2018 12:35:39 GMT-0600 (Central Standard Time)
A,172736,train,5,7,5 6 7,3,1227 320 200,39 39 32,1747,128,1543516542.741,Thu Nov 29 2018 12:35:42 GMT-0600 (Central Standard Time)
A,172736,train,6,-1,6,1,2057,32,2057,220,1543516546.309,Thu Nov 29 2018 12:35:46 GMT-0600 (Central Standard Time)
A,172736,train,8,-1,8 7 6 5,4,2269 408 335 185,38 37 37 32,3197,127,1543516551.014,Thu Nov 29 2018 12:35:51 GMT-0600 (Central Standard Time)
A,172736,train,7,2,7 8 9 10 1 2,6,1798 280 184 209 359 224 344,40 40 40 40 37 37 32,3398,52,1543516555.926,Thu Nov 29 2018 12:35:55 GMT-0600 (Central Standard Time)
A,172736,train,4,-1,4,1,1922,32,1922,127,1543516559.367,Thu Nov 29 2018 12:35:59 GMT-0600 (Central Standard Time)
A,172736,train,5,-1,5,1,1599,32,1599,127,1543516562.494,Thu Nov 29 2018 12:36:02 GMT-0600 (Central Standard Time)
A,172736,train,7,1,7 8 9 10 1,5,1161 263 177 352 208,40 40 40 37 32,2161,52,1543516566.166,Thu Nov 29 2018 12:36:06 GMT-0600 (Central Standard Time)
A,172736,train,1,10,1 10,2,1301 215,39 32,1516,79,1543516569.189,Thu Nov 29 2018 12:36:09 GMT-0600 (Central Standard Time)
A,172736,train,8,3,8 9 10 1 2 3,6,3894 230 401 175 448 273,40 40 37 37 38 32,5421,52,1543516576.118,Thu Nov 29 2018 12:36:16 GMT-0600 (Central Standard Time)
A,172736,train,7,-1,7 6 5,3,910 200 273,37 37 32,1383,127,1543516579.021,Thu Nov 29 2018 12:36:19 GMT-0600 (Central Standard Time)
A,172736,train,1,8,1 10 9 8,4,1220 385 262 266,39 38 38 32,2133,79,1543516582.67,Thu Nov 29 2018 12:36:22 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4,4,1450 385 320 120,37 38 38 32,2275,127,1543516586.453,Thu Nov 29 2018 12:36:26 GMT-0600 (Central Standard Time)
A,172736,train,9,-1,9 10 1 2 3 4,6,963 465 359 280 392 224,40 37 37 38 38 32,2683,127,1543516590.661,Thu Nov 29 2018 12:36:30 GMT-0600 (Central Standard Time)
A,172736,train,1,-1,1 2 3 4 5 4,6,1164 1767 297 345 607 257,37 38 38 38 40 32,4437,280,1543516596.613,Thu Nov 29 2018 12:36:36 GMT-0600 (Central Standard Time)
A,172736,train,8,9,8 9,2,1133 304,40 32,1437,223,1543516599.557,Thu Nov 29 2018 12:36:39 GMT-0600 (Central Standard Time)
