group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,135146,train,8,-1,8 9 8 7,4,6558 1762 186 6110,40 38 38 32,14616,268,1543467866.786,Thu Nov 29 2018 00:04:26 GMT-0500 (Eastern Standard Time)
A,135146,train,6,4,6 5 4,3,4044 777 653 889 643,32 40 39 40 32,7006,36,1543467875.302,Thu Nov 29 2018 00:04:35 GMT-0500 (Eastern Standard Time)
A,135146,train,3,-1,3 2 1 10 1 10 9,7,757 745 351 529 1514 1137 1079,40 37 37 39 37 38 32,6112,268,1543467882.92,Thu Nov 29 2018 00:04:42 GMT-0500 (Eastern Standard Time)
A,135146,train,8,10,8 9 10,3,1259 266 390,40 40 32,1915,268,1543467886.341,Thu Nov 29 2018 00:04:46 GMT-0500 (Eastern Standard Time)
A,135146,train,2,3,2 3 2 3,4,1489 693 257 248,38 40 38 32,2687,61,1543467890.534,Thu Nov 29 2018 00:04:50 GMT-0500 (Eastern Standard Time)
A,135146,train,5,7,5 4 3 2 1 10 9 8 7,9,5803 302 586 282 198 276 209 177 604,40 40 40 37 37 38 38 38 32,8437,268,1543467900.477,Thu Nov 29 2018 00:05:00 GMT-0500 (Eastern Standard Time)
A,135146,train,4,1,4 3 2 1,4,508 186 161 172,40 40 37 32,1027,61,1543467903.008,Thu Nov 29 2018 00:05:03 GMT-0500 (Eastern Standard Time)
A,135146,train,4,-1,4 5 6 7,4,976 253 173 141,38 37 37 32,1543,268,1543467906.061,Thu Nov 29 2018 00:05:06 GMT-0500 (Eastern Standard Time)
A,135146,train,6,7,6 7,2,612 196,37 32,808,268,1543467908.375,Thu Nov 29 2018 00:05:08 GMT-0500 (Eastern Standard Time)
A,135146,train,5,-1,5 4 3 2 1 10,6,750 293 426 342 165 213 253 168,40 37 37 40 40 37 37 32,2610,268,1543467912.493,Thu Nov 29 2018 00:05:12 GMT-0500 (Eastern Standard Time)
A,135146,train,5,9,5 4 3 2 1 10 9,7,636 450 400 364 301 196 183 284 217 173 197 225,32 38 38 40 40 37 37 40 37 37 38 32,3626,268,1543467917.623,Thu Nov 29 2018 00:05:17 GMT-0500 (Eastern Standard Time)
A,135146,train,4,2,4 3 2,3,868 147 158,40 40 32,1173,61,1543467920.303,Thu Nov 29 2018 00:05:20 GMT-0500 (Eastern Standard Time)
A,135146,train,2,9,2 1 10 9,4,1029 337 253 221,37 37 38 32,1840,268,1543467923.649,Thu Nov 29 2018 00:05:23 GMT-0500 (Eastern Standard Time)
A,135146,train,8,-1,8 7,2,1676 279,38 32,1955,268,1543467927.11,Thu Nov 29 2018 00:05:27 GMT-0500 (Eastern Standard Time)
A,135146,train,1,3,1 2 3,3,747 507 284,39 38 32,1538,61,1543467930.153,Thu Nov 29 2018 00:05:30 GMT-0500 (Eastern Standard Time)
A,135146,train,3,6,3 2 1 10 9 8 7 6,8,527 266 192 245 186 142 169 168,40 37 37 38 38 38 39 32,1895,36,1543467933.553,Thu Nov 29 2018 00:05:33 GMT-0500 (Eastern Standard Time)
A,135146,train,10,-1,10 1 2 3 2,5,67 329 1625 165 191 676 594,37 37 39 39 38 40 32,3647,212,1543467938.707,Thu Nov 29 2018 00:05:38 GMT-0500 (Eastern Standard Time)
A,135146,train,10,-1,10 9 8 9 10 1 2 3,8,723 436 253 395 182 200 191 244 541,37 38 38 40 40 39 39 38 32,3165,212,1543467943.38,Thu Nov 29 2018 00:05:43 GMT-0500 (Eastern Standard Time)
A,135146,train,8,3,8 9 10 1 2 3,6,924 275 174 191 199 192,40 40 39 39 38 32,1955,212,1543467946.84,Thu Nov 29 2018 00:05:46 GMT-0500 (Eastern Standard Time)
A,135146,train,6,9,6 5 4 3 2 1 10 9,8,350 431 230 205 191 563 569 191 573 305,40 39 40 40 40 32 37 37 38 32,3608,0,1543467951.956,Thu Nov 29 2018 00:05:51 GMT-0500 (Eastern Standard Time)
A,135146,train,2,-1,2 3 4 5,4,342 2510 540 258,38 38 38 32,3650,179,1543467957.113,Thu Nov 29 2018 00:05:57 GMT-0500 (Eastern Standard Time)
A,135146,train,4,-1,4 3 4,3,666 262 191,40 38 32,1119,179,1543467959.738,Thu Nov 29 2018 00:05:59 GMT-0500 (Eastern Standard Time)
A,135146,train,3,-1,3 4 5,3,453 147 172,38 38 32,772,179,1543467962.016,Thu Nov 29 2018 00:06:02 GMT-0500 (Eastern Standard Time)
A,135146,train,1,6,1 2 3 4 5 6,6,553 221 173 160 156 163,39 38 38 38 37 32,1426,179,1543467964.952,Thu Nov 29 2018 00:06:04 GMT-0500 (Eastern Standard Time)
A,135146,train,4,-1,4 5,2,481 202,38 32,683,179,1543467967.141,Thu Nov 29 2018 00:06:07 GMT-0500 (Eastern Standard Time)
A,135146,train,1,-1,1 2 3 4 5,5,644 169 179 158 488,39 38 38 38 32,1638,179,1543467970.287,Thu Nov 29 2018 00:06:10 GMT-0500 (Eastern Standard Time)
A,135146,train,4,-1,4 3 2 1 10 9 8 7 6 5 6,11,1841 183 252 200 213 226 227 200 502 178 315 1207,40 40 37 37 37 38 38 38 39 39 37 32,5544,144,1543467977.337,Thu Nov 29 2018 00:06:17 GMT-0500 (Eastern Standard Time)
A,135146,train,2,-1,2 1 2 3 4 5 6 7 6 5 6 7,12,1596 2244 258 4231 180 387 169 1769 279 721 189 1141,37 39 38 38 38 37 37 39 39 37 37 32,13164,26,1543467992.009,Thu Nov 29 2018 00:06:32 GMT-0500 (Eastern Standard Time)
A,135146,train,8,-1,8 9 10 1 2 3,6,591 223 284 178 213 262 204 386,39 39 40 40 39 39 38 32,2341,242,1543467995.855,Thu Nov 29 2018 00:06:35 GMT-0500 (Eastern Standard Time)
A,135146,train,8,-1,8 9 10 1 2 3,6,794 155 160 164 111 190,40 40 39 39 38 32,1574,242,1543467998.933,Thu Nov 29 2018 00:06:38 GMT-0500 (Eastern Standard Time)
A,135146,train,3,-1,3 2,2,490 452,40 32,942,242,1543468001.381,Thu Nov 29 2018 00:06:41 GMT-0500 (Eastern Standard Time)
