group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,109797,train,3,-1,3 2 1 10 9 8 7 6 5 4 3 2 1 2 3 4 3 4,18,5054 553 297 246 332 2582 1393 606 200 168 216 199 393 177 126 138 1901 4194 343 167 1169 570 1174,37 39 40 37 38 37 38 38 38 38 39 39 40 40 40 40 37 39 38 38 40 38 32,22198,145,1543515812.274,Thu Nov 29 2018 23:53:32 GMT+0530 (India Standard Time)
A,109797,train,3,7,3 2 1 10 9 8 7 6 7 6 7 8 7 6 7,15,1001 8124 2037 879 265 256 960 727 5332 1007 1855 185 1136 911 720 1055 1080 393,40 32 37 37 38 38 38 39 37 39 37 40 32 38 39 32 37 32,27923,84,1543515841.735,Thu Nov 29 2018 23:54:01 GMT+0530 (India Standard Time)
A,109797,train,9,6,9 8 7 6,4,1423 149 240 1056,38 38 39 32,2868,145,1543515846.15,Thu Nov 29 2018 23:54:06 GMT+0530 (India Standard Time)
A,109797,train,4,8,4 5 4 3 2 1 10 9 8,9,1203 336 168 144 361 177 255 321 154 462,38 40 40 40 37 37 37 38 38 32,3581,84,1543515851.264,Thu Nov 29 2018 23:54:11 GMT+0530 (India Standard Time)
A,109797,train,8,1,8 9 10 1,4,1468 177 151 539,40 40 39 32,2335,238,1543515855.145,Thu Nov 29 2018 23:54:15 GMT+0530 (India Standard Time)
A,109797,train,10,-1,10 1 10 9 8 7 6,7,917 911 192 164 188 1083 3998,39 37 38 38 38 39 32,7453,145,1543515864.135,Thu Nov 29 2018 23:54:24 GMT+0530 (India Standard Time)
A,109797,train,2,10,2 1 10,3,1227 158 488 705 175 792 160 1355,39 39 39 39 39 37 37 32,5060,84,1543515870.745,Thu Nov 29 2018 23:54:30 GMT+0530 (India Standard Time)
A,109797,train,9,7,9 8 7,3,10481 1031 328 361,32 38 38 32,12201,84,1543515884.487,Thu Nov 29 2018 23:54:44 GMT+0530 (India Standard Time)
A,109797,train,4,-1,4 3,2,3617 374,40 32,3991,283,1543515890.023,Thu Nov 29 2018 23:54:50 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9 8 9 8 7 6 7 8,8,7903 305 481 223 296 984 280 488,38 40 38 38 39 37 40 32,10960,168,1543515902.51,Thu Nov 29 2018 23:55:02 GMT+0530 (India Standard Time)
A,109797,train,6,-1,6,1,1986,32,1986,113,1543515906.025,Thu Nov 29 2018 23:55:06 GMT+0530 (India Standard Time)
A,109797,train,7,-1,7 6 5 4 3,5,863 1610 205 189 356,39 39 40 40 32,3223,283,1543515910.792,Thu Nov 29 2018 23:55:10 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9,1,1676,32,1676,75,1543515914.006,Thu Nov 29 2018 23:55:14 GMT+0530 (India Standard Time)
A,109797,train,6,2,6 5 4 3 2,5,1265 489 161 158 1354,39 40 40 40 32,3427,48,1543515918.975,Thu Nov 29 2018 23:55:18 GMT+0530 (India Standard Time)
A,109797,train,1,-1,1 10,2,1734 335,37 32,2069,75,1543515922.569,Thu Nov 29 2018 23:55:22 GMT+0530 (India Standard Time)
A,109797,train,8,10,8 9 10,3,1046 224 414,40 40 32,1684,75,1543515925.799,Thu Nov 29 2018 23:55:25 GMT+0530 (India Standard Time)
A,109797,train,2,8,2 1 10 9 8,5,1574 410 251 181 182,37 37 38 38 32,2598,75,1543515929.942,Thu Nov 29 2018 23:55:29 GMT+0530 (India Standard Time)
A,109797,train,7,-1,7 6,2,888 327,39 32,1215,135,1543515932.682,Thu Nov 29 2018 23:55:32 GMT+0530 (India Standard Time)
A,109797,train,6,3,6 5 4 3,4,880 208 319 137 408,39 39 40 40 32,1952,48,1543515936.191,Thu Nov 29 2018 23:55:36 GMT+0530 (India Standard Time)
A,109797,train,7,-1,7,1,10947,32,10947,75,1543515948.663,Thu Nov 29 2018 23:55:48 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9,1,910,32,910,85,1543515951.118,Thu Nov 29 2018 23:55:51 GMT+0530 (India Standard Time)
A,109797,train,6,3,6 5 4 3,4,751 342 170 229,39 40 40 32,1492,253,1543515954.142,Thu Nov 29 2018 23:55:54 GMT+0530 (India Standard Time)
A,109797,train,7,4,7 6 5 4,4,738 176 400 335,39 39 40 32,1649,214,1543515957.335,Thu Nov 29 2018 23:55:57 GMT+0530 (India Standard Time)
A,109797,train,9,6,9 8 7 6,4,663 168 191 560,38 38 39 32,1582,214,1543515960.454,Thu Nov 29 2018 23:56:00 GMT+0530 (India Standard Time)
A,109797,train,6,-1,6 5 4 3,4,1140 343 176 296,39 40 40 32,1955,253,1543515963.951,Thu Nov 29 2018 23:56:03 GMT+0530 (India Standard Time)
A,109797,train,1,3,1 2 3,3,593 313 312,39 38 32,1218,253,1543515966.696,Thu Nov 29 2018 23:56:06 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9 8,2,913 311,38 32,1224,85,1543515969.455,Thu Nov 29 2018 23:56:09 GMT+0530 (India Standard Time)
A,109797,train,10,5,10 1 2 3 4 5,6,813 504 256 143 129 1120,39 39 38 38 38 32,2965,214,1543515973.951,Thu Nov 29 2018 23:56:13 GMT+0530 (India Standard Time)
A,109797,train,10,-1,10 1 10,3,876 597 434,39 37 32,1907,294,1543515977.391,Thu Nov 29 2018 23:56:17 GMT+0530 (India Standard Time)
A,109797,train,7,-1,7 6,2,1191 1280,39 32,2471,283,1543515981.4,Thu Nov 29 2018 23:56:21 GMT+0530 (India Standard Time)
A,109797,train,1,6,1 2 3 4 5 6,6,11713 168 160 136 138 262 384,39 38 38 38 38 37 32,12961,283,1543515995.888,Thu Nov 29 2018 23:56:35 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9 8 7 6,4,2024 183 178 215,38 38 39 32,2600,283,1543516000.03,Thu Nov 29 2018 23:56:40 GMT+0530 (India Standard Time)
A,109797,train,7,5,7 6 5,3,722 207 265,39 39 32,1194,283,1543516002.767,Thu Nov 29 2018 23:56:42 GMT+0530 (India Standard Time)
A,109797,train,9,-1,9 10 9 8,4,10008 328 192 2066,40 38 38 32,12594,223,1543516016.928,Thu Nov 29 2018 23:56:56 GMT+0530 (India Standard Time)
A,109797,train,1,4,1 2 3 4,4,710 223 196 333,39 38 38 32,1462,283,1543516019.926,Thu Nov 29 2018 23:56:59 GMT+0530 (India Standard Time)
A,109797,train,4,1,4 3 2 1,4,899 151 96 559,40 40 37 32,1705,197,1543516023.174,Thu Nov 29 2018 23:57:03 GMT+0530 (India Standard Time)
A,109797,train,3,-1,3 2 1 10,4,1466 320 443 62 143 225 383,37 40 40 37 37 37 32,3042,223,1543516027.758,Thu Nov 29 2018 23:57:07 GMT+0530 (India Standard Time)
A,109797,train,10,-1,10 9 8 7 6,5,795 727 168 208 176,38 38 38 39 32,2074,283,1543516031.367,Thu Nov 29 2018 23:57:11 GMT+0530 (India Standard Time)
A,109797,train,4,3,4 3,2,695 281,40 32,976,197,1543516033.889,Thu Nov 29 2018 23:57:13 GMT+0530 (India Standard Time)
A,109797,train,8,-1,8 9,2,1262 176,40 32,1438,223,1543516036.879,Thu Nov 29 2018 23:57:16 GMT+0530 (India Standard Time)
A,109797,train,7,-1,7,1,703,32,703,265,1543516039.126,Thu Nov 29 2018 23:57:19 GMT+0530 (India Standard Time)
A,109797,train,5,-1,5 4 3 2,4,1804 148 175 543,40 40 40 32,2670,272,1543516043.328,Thu Nov 29 2018 23:57:23 GMT+0530 (India Standard Time)
A,109797,train,4,-1,4 3 2 1 10 9 8 7,8,1183 143 154 502 177 503 200 153 143 232,40 40 40 37 37 38 38 38 38 32,3390,265,1543516048.255,Thu Nov 29 2018 23:57:28 GMT+0530 (India Standard Time)
A,109797,train,2,-1,2,1,1292,32,1292,272,1543516051.081,Thu Nov 29 2018 23:57:31 GMT+0530 (India Standard Time)
A,109797,train,7,4,7 6 5 4,4,629 162 607 464,39 39 40 32,1862,219,1543516054.479,Thu Nov 29 2018 23:57:34 GMT+0530 (India Standard Time)
A,109797,train,8,4,8 7 6 5 4,5,728 227 345 150 218 375,39 38 39 39 40 32,2043,219,1543516058.071,Thu Nov 29 2018 23:57:38 GMT+0530 (India Standard Time)
A,109797,train,2,-1,2 1,2,1263 266,37 32,1529,272,1543516061.13,Thu Nov 29 2018 23:57:41 GMT+0530 (India Standard Time)
A,109797,train,3,2,3 2,2,996 305,40 32,1301,272,1543516063.961,Thu Nov 29 2018 23:57:43 GMT+0530 (India Standard Time)
A,109797,train,6,9,6 7 8 9,4,893 183 176 144,37 40 40 32,1396,265,1543516066.887,Thu Nov 29 2018 23:57:46 GMT+0530 (India Standard Time)
A,109797,train,6,3,6 5 4 3,4,619 159 185 168 209,39 39 40 40 32,1340,272,1543516069.759,Thu Nov 29 2018 23:57:49 GMT+0530 (India Standard Time)
A,109797,train,2,-1,2 1,2,1222 288,37 32,1510,272,1543516072.799,Thu Nov 29 2018 23:57:52 GMT+0530 (India Standard Time)
A,109797,train,2,-1,2 1 10,3,739 166 178,37 37 32,1083,265,1543516075.423,Thu Nov 29 2018 23:57:55 GMT+0530 (India Standard Time)
A,109797,train,8,10,8 9 10,3,951 122 137,40 40 32,1210,265,1543516078.167,Thu Nov 29 2018 23:57:58 GMT+0530 (India Standard Time)
A,109797,train,8,-1,8 9,2,791 232,40 32,1023,265,1543516080.728,Thu Nov 29 2018 23:58:00 GMT+0530 (India Standard Time)
A,109797,train,10,-1,10 1 2,3,755 158 288,39 39 32,1201,272,1543516083.472,Thu Nov 29 2018 23:58:03 GMT+0530 (India Standard Time)
A,109797,train,4,10,4 3 2 1 10,5,873 152 121 194 166,40 40 37 37 32,1506,265,1543516086.511,Thu Nov 29 2018 23:58:06 GMT+0530 (India Standard Time)
