group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,172037,train,1,-1,1 2 3,3,2455 697 1013,39 38 32,4165,226,1543588258.926,Fri Nov 30 2018 08:30:58 GMT-0600 (Central Standard Time)
A,172037,train,4,2,4 5 6 7 8 9 10 1 2 3 2,11,807 743 597 315 382 12 360 326 258 327 246 316 203 326 248 359 180 248 394 202,38 32 37 32 37 32 32 40 32 40 32 40 32 39 32 39 38 32 40 32,6849,226,1543588267.283,Fri Nov 30 2018 08:31:07 GMT-0600 (Central Standard Time)
A,172037,train,5,-1,5 4 3 2,4,674 304 145 248,40 40 40 32,1371,226,1543588270.163,Fri Nov 30 2018 08:31:10 GMT-0600 (Central Standard Time)
A,172037,train,1,-1,1 2,2,350 405 214,40 39 32,969,226,1543588272.638,Fri Nov 30 2018 08:31:12 GMT-0600 (Central Standard Time)
A,172037,train,10,-1,10 1 2,3,378 191 180,39 39 32,749,218,1543588274.899,Fri Nov 30 2018 08:31:14 GMT-0600 (Central Standard Time)
A,172037,train,5,9,5 4 3 2 1 10 9,7,60613 484 157 292 349 180 157 215,40 40 40 32 37 37 38 32,62447,10,1543588338.857,Fri Nov 30 2018 08:32:18 GMT-0600 (Central Standard Time)
A,172037,train,5,-1,5 6 7 8 9,5,437 157 180 293 180 169 258,37 40 40 37 40 40 32,1674,10,1543588342.041,Fri Nov 30 2018 08:32:22 GMT-0600 (Central Standard Time)
A,172037,train,8,-1,8 9,2,383 237 271,37 40 32,891,10,1543588344.438,Fri Nov 30 2018 08:32:24 GMT-0600 (Central Standard Time)
A,172037,train,10,5,10 1 2 1 10 9 8 7 6 5,10,480 450 236 540 225 619 854 237 67 394 180 226 281 1496 236 202 158 180,37 37 37 40 40 32 39 39 40 37 37 38 32 38 38 39 39 32,7061,221,1543588353.009,Fri Nov 30 2018 08:32:33 GMT-0600 (Central Standard Time)
A,172037,train,5,9,5 6 7 8 9,5,567 157 304 168 236 169 169,38 38 37 37 40 40 32,1770,10,1543588356.283,Fri Nov 30 2018 08:32:36 GMT-0600 (Central Standard Time)
A,172037,train,9,-1,9,1,634 213 462,37 37 32,1309,10,1543588359.096,Fri Nov 30 2018 08:32:39 GMT-0600 (Central Standard Time)
A,172037,train,1,-1,1 10 9,3,607 1687 214,37 38 32,2508,287,1543588363.112,Fri Nov 30 2018 08:32:43 GMT-0600 (Central Standard Time)
A,172037,train,2,9,2 1 10 9,4,370 147 258 237 213,37 38 37 38 32,1225,287,1543588365.846,Fri Nov 30 2018 08:32:45 GMT-0600 (Central Standard Time)
A,172037,train,5,-1,5 6 7 8 9,5,551 169 157 113 181 212,37 37 37 40 40 32,1383,287,1543588368.737,Fri Nov 30 2018 08:32:48 GMT-0600 (Central Standard Time)
A,172037,train,10,-1,10 9,2,416 281 3026,37 38 32,3723,287,1543588373.969,Fri Nov 30 2018 08:32:53 GMT-0600 (Central Standard Time)
A,172037,train,7,10,7 8 9 10,4,521 213 202 147 214,38 40 40 40 32,1297,287,1543588376.77,Fri Nov 30 2018 08:32:56 GMT-0600 (Central Standard Time)
A,172037,train,7,-1,7 8 9 10,4,326 145 158 112 124,40 40 40 40 32,865,287,1543588379.143,Fri Nov 30 2018 08:32:59 GMT-0600 (Central Standard Time)
A,172037,train,1,5,1 10 9 8 7 6 5,7,460 123 249 922 214 146 237 168 134,40 37 32 38 38 38 39 39 32,2653,265,1543588383.306,Fri Nov 30 2018 08:33:03 GMT-0600 (Central Standard Time)
A,172037,train,8,-1,8 7 6 5,4,422 191 146 146,38 39 39 32,905,265,1543588385.725,Fri Nov 30 2018 08:33:05 GMT-0600 (Central Standard Time)
A,172037,train,1,-1,1 2 3 4 5,5,604 226 337 136 168,39 38 38 38 32,1471,265,1543588388.706,Fri Nov 30 2018 08:33:08 GMT-0600 (Central Standard Time)
A,172037,train,10,6,10 1 2 3 4 5 6,7,666 213 180 157 192 168 181 292 237 202 214,39 38 38 38 39 38 38 38 38 37 32,2702,265,1543588392.914,Fri Nov 30 2018 08:33:12 GMT-0600 (Central Standard Time)
A,172037,train,10,1,10 1,2,664 225 360,39 38 32,1249,295,1543588395.67,Fri Nov 30 2018 08:33:15 GMT-0600 (Central Standard Time)
A,172037,train,1,2,1 2,2,547 236,39 32,783,295,1543588397.966,Fri Nov 30 2018 08:33:17 GMT-0600 (Central Standard Time)
A,172037,train,8,-1,8 9 10 1 2,5,638 157 157 101 158 158 169,40 40 40 39 39 39 32,1538,295,1543588401.014,Fri Nov 30 2018 08:33:21 GMT-0600 (Central Standard Time)
A,172037,train,5,-1,5 4 3 2,4,662 169 123 146 124,40 40 40 40 32,1224,295,1543588403.747,Fri Nov 30 2018 08:33:23 GMT-0600 (Central Standard Time)
A,172037,train,7,-1,7 6 5 4 3 2,6,481 315 191 562 158 146 135,39 39 40 40 40 40 32,1988,295,1543588407.246,Fri Nov 30 2018 08:33:27 GMT-0600 (Central Standard Time)
A,172037,train,8,-1,8 9 10 1 2,5,435 247 193 145 91 168 169,39 40 40 40 39 39 32,1448,295,1543588410.206,Fri Nov 30 2018 08:33:30 GMT-0600 (Central Standard Time)
A,172037,train,4,-1,4 3 2,3,539 1181 506,40 40 32,2226,164,1543588413.94,Fri Nov 30 2018 08:33:33 GMT-0600 (Central Standard Time)
A,172037,train,9,3,9 10 1 2 3,5,618 325 181 168 191,40 39 39 38 32,1483,164,1543588416.933,Fri Nov 30 2018 08:33:36 GMT-0600 (Central Standard Time)
A,172037,train,9,8,9 10 9 8 7 8,6,623 180 214 180 123 383 124,40 40 38 38 38 40 32,1827,184,1543588420.263,Fri Nov 30 2018 08:33:40 GMT-0600 (Central Standard Time)
A,172037,train,9,-1,9 8,2,570 236,38 32,806,184,1543588422.581,Fri Nov 30 2018 08:33:42 GMT-0600 (Central Standard Time)
A,172037,train,7,-1,7 8,2,575 147,40 32,722,184,1543588424.808,Fri Nov 30 2018 08:33:44 GMT-0600 (Central Standard Time)
A,172037,train,10,9,10 9,2,1263 338,38 32,1601,184,1543588427.913,Fri Nov 30 2018 08:33:47 GMT-0600 (Central Standard Time)
A,172037,train,1,7,1 10 9 8 7,5,594 135 169 157 179,37 38 38 38 32,1234,184,1543588430.658,Fri Nov 30 2018 08:33:50 GMT-0600 (Central Standard Time)
A,172037,train,9,-1,9 8 7,3,561 169 1203,38 38 32,1933,106,1543588434.101,Fri Nov 30 2018 08:33:54 GMT-0600 (Central Standard Time)
A,172037,train,5,-1,5 6 7,3,535 134 282,37 37 32,951,106,1543588436.564,Fri Nov 30 2018 08:33:56 GMT-0600 (Central Standard Time)
A,172037,train,6,-1,6 7,2,493 438,37 32,931,106,1543588439.005,Fri Nov 30 2018 08:33:59 GMT-0600 (Central Standard Time)
A,172037,train,5,4,5 4,2,1235 427,40 32,1662,20,1543588442.179,Fri Nov 30 2018 08:34:02 GMT-0600 (Central Standard Time)
A,172037,train,6,-1,6 5 4,3,486 123 147,39 40 32,756,20,1543588444.439,Fri Nov 30 2018 08:34:04 GMT-0600 (Central Standard Time)
A,172037,train,9,-1,9 10 1 2 3 4,6,374 348 259 203 124 179 136,39 40 39 39 38 38 32,1623,20,1543588447.567,Fri Nov 30 2018 08:34:07 GMT-0600 (Central Standard Time)
A,172037,train,6,5,6 5,2,447 258,39 32,705,20,1543588449.783,Fri Nov 30 2018 08:34:09 GMT-0600 (Central Standard Time)
A,172037,train,2,-1,2 3 4 5,4,377 709 146 146 158,39 38 38 38 32,1536,20,1543588452.832,Fri Nov 30 2018 08:34:12 GMT-0600 (Central Standard Time)
A,172037,train,6,1,6 5 4 3 2 1,6,434 439 607 169 135 259 79,39 32 40 40 40 37 32,2122,54,1543588456.466,Fri Nov 30 2018 08:34:16 GMT-0600 (Central Standard Time)
A,172037,train,10,-1,10 1,2,811 113,39 32,924,54,1543588458.896,Fri Nov 30 2018 08:34:18 GMT-0600 (Central Standard Time)
