group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,129582,train,10,7,10 1 2 3 4 5 6 7,8,1404 387 567 400 380 494 609 567 1075,40 40 40 37 37 37 38 38 32,5883
A,129582,train,4,6,4 3 2 1 10 9 8 7 6 5 4 3 2 1 10 9 10 1 10 9 8 7 6,23,448 513 812 445 548 564 543 553 551 590 1353 641 1818 324 459 555 1367 1001 819 838 469 803 402 482 560 559 454 1317,39 39 38 38 38 37 37 37 37 40 40 39 38 39 38 39 38 38 37 39 40 38 37 37 37 37 40 32,19788
A,129582,train,10,6,10 1 2 3 4 5 6,7,2537 508 780 458 595 534 353 1155,40 40 37 37 37 37 38 32,6920
A,129582,train,4,6,4 5 6,3,233 450 462 1204,37 37 38 32,2349
A,129582,train,10,7,10 9 8 7,4,378 398 402 1414,37 37 37 32,2592
A,129582,train,1,3,1 10 1 10 9 8 7 6 5 4 3,11,328 640 396 567 213 431 449 459 463 506 487 268 518 1136,38 38 40 38 37 37 37 37 40 40 40 39 39 32,6861
A,129582,train,4,6,4 5 6,3,487 502 419 918,37 37 38 32,2326
A,129582,train,4,6,4 5 6,3,315 476 992,37 38 32,1783
A,129582,train,1,3,1 10 9 8 7 6 5 4 3,9,268 804 445 538 994 871 697 493 1049,38 37 37 37 40 40 39 39 32,6159
A,129582,train,1,3,1 2 3 4 3,5,41078 252 865 358 371 456,40 40 37 37 39 32,43380
A,129582,train,1,3,1 10 9 8 7 6 5 4 3,9,424 506 344 370 455 464 392 483 489 566 907,38 38 37 37 37 37 40 40 39 39 32,5400
A,129582,train,4,6,4 5 6,3,302 584 757 1061,37 38 93 32,2704
A,129582,train,4,6,4 5 6,3,1507 434 1649,37 38 32,3590
A,129582,train,10,8,10 1 2 3 4 5 6 7 8,9,391 610 662 675 456 538 675 764 510 367 761,40 37 40 37 37 37 38 38 38 39 32,6409
A,129582,train,10,7,10 9 8 7,4,434 476 565 976,37 37 37 32,2451
A,129582,train,4,6,4 5 6,3,4396 564 593,37 38 32,5553
A,129582,train,10,7,10 1 2 3 4 5 6 7,8,363 704 669 450 451 560 580 480 1207,40 40 37 37 37 37 38 38 32,5464
A,129582,train,10,7,10 9 8 7,4,8961 583 665 1092,37 37 37 32,11301
A,129582,train,10,3,10 9 8 7 6 5 4 3,8,874 477 443 1406 564 443 829 303 496 857,37 37 37 37 40 40 40 39 39 32,6692
A,129582,train,4,6,4 5 6,3,380 764 412,37 38 32,1556
A,129582,train,10,7,10 9 8 7,4,1083 435 470 983,37 37 37 32,2971
A,129582,train,7,8,7 8 9 8,4,441 395 566 375,39 39 37 32,1777
A,129582,train,10,7,10 9 8 7,4,2184 646 578 855,37 37 37 32,4263
A,129582,train,4,6,4 5 6,3,1994 339 1183 428,37 37 38 32,3944
A,129582,train,1,3,1 2 3 4 3,5,13623 440 257 441 294 428,40 40 37 37 39 32,15483
A,129582,train,1,3,1 2 3,3,525 553 771,40 37 32,1849
A,129582,train,1,3,1 2 3,3,402 408 855,40 37 32,1665
A,129582,train,10,7,10 9 8 7,4,1449 747 647 787,37 37 37 32,3630
A,129582,train,1,3,1 2 3,3,5492 766 701,40 37 32,6959
A,129582,train,3,7,3 4 5 6 7,5,329 492 917 476 691,37 37 38 38 32,2905
A,129582,train,4,8,4 3 2 1 10 9 8,7,2160 863 482 362 482 601 345 512 978,39 39 39 38 38 38 37 37 32,6785
A,129582,train,7,6,7 6,2,8042 951,40 32,8993
A,129582,train,10,7,10 9 8 7,4,11 538 776 956,37 37 37 32,2281
A,129582,train,10,7,10 9 8 7,4,425 340 521 894,37 37 37 32,2180
A,129582,train,1,3,1 2 3,3,6321 605 806,40 37 32,7732
A,129582,train,1,3,1 2 3,3,598 511 675,40 37 32,1784
A,129582,train,4,6,4 5 6,3,254 447 556,37 38 32,1257
A,129582,train,3,2,3 2,2,564 741,39 32,1305
A,129582,train,1,3,1 2 3,3,833 464 787,40 37 32,2084
A,129582,train,8,6,8 7 6,3,2679 976 853,37 40 32,4508
A,129582,train,10,7,10 9 8 7,4,2033 389 511 1162,37 37 37 32,4095
A,129582,train,10,7,10 9 8 7,4,21327 446 517 985,37 37 37 32,23275
A,129582,train,10,7,10 9 8 7,4,409 335 289 708,37 37 37 32,1741
A,129582,train,10,6,10 9 8 7 6,5,2348 350 460 646 762,37 37 37 40 32,4566
A,129582,train,10,4,10 9 8 7 6 5 4,7,192 446 540 798 252 640 322 702,37 37 37 40 40 40 39 32,3892
A,129582,train,4,6,4 5 6,3,852 479 518,37 38 32,1849
A,129582,train,10,7,10 9 8 7,4,440 473 667 895,37 37 37 32,2475
A,129582,train,1,3,1 2 3,3,3638 479 640,40 37 32,4757
