group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,118333,train,1,3,1 10 9 8 7 8 7 6 5 6 7 8 9 10 9 8 7 8 9 10 1 2 1 10 9 8 7 6 5 6 5 6 7 8 7 8 7 6 5 6 7 8 9 10 1 2 1 10 9 8 7 6 5 4 3,55,323 343 1050 444 366 214 870 166 505 249 517 419 553 268 420 748 289 322 552 455 217 534 1270 261 649 490 571 314 345 358 462 317 258 447 229 220 255 663 275 311 745 454 573 218 414 694 289 373 229 203 205 346 3069 964 233 617 449 623 237 291 250 842 259 267 431 946 606 747 357 360 715 278 261 4181 1191 498 1562 16587 276 1359 1442 968 8096 465 946,40 39 39 39 39 39 37 38 39 38 38 38 40 40 37 37 37 37 39 39 40 39 39 39 37 38 37 38 37 37 38 38 38 40 40 40 40 39 40 38 39 39 38 38 40 38 38 40 40 40 40 39 37 39 39 37 38 39 38 38 38 40 40 40 37 37 37 38 38 38 40 40 40 39 39 39 39 40 39 38 38 38 37 37 32,72635
A,118333,train,7,5,7 6 5,3,946 3733 727 805,39 38 38 32,6211
A,118333,train,8,5,8 7 6 5,4,422 545 852 458,39 38 38 32,2277
A,118333,train,10,7,10 9 8 7,4,256 192 253 361,39 39 39 32,1062
A,118333,train,1,3,1 2 3,3,328 313 428 293 44 810 560,39 38 38 38 38 39 32,2776
A,118333,train,3,10,3 4 5 4 3 2 1 10,8,2306 343 242 241 184 173 182 216 273 211 516,39 39 39 37 37 37 37 37 40 40 32,4887
A,118333,train,1,3,1 2 3,3,1080 410 384 337 461,39 38 38 39 32,2672
A,118333,train,8,6,8 7 6,3,495 444 489,39 38 32,1428
A,118333,train,10,7,10 9 8 7,4,917 219 266 309 709,39 39 39 39 32,2420
A,118333,train,10,7,10 9 8 7,4,1183 232 216 411,39 39 39 32,2042
A,118333,train,10,7,10 9 8 7,4,243 194 175 360,39 39 39 32,972
A,118333,train,4,6,4 5 6,3,465 350 562 402,39 38 40 32,1779
A,118333,train,1,3,1 2 3,3,229 245 232 365 195,39 38 38 39 32,1266
A,118333,train,4,6,4 5 6,3,286 104 349,39 40 32,739
