group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,192744,train,8,5,8 7 6 5,4,1877 292 347 250,39 39 40 32,2766,1541996117.975,Sun Nov 11 2018 23:15:17 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,1202 365 400 497,38 38 38 32,2464,1541996126.451,Sun Nov 11 2018 23:15:26 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,787 368 351 483,38 38 38 32,1989,1541996134.452,Sun Nov 11 2018 23:15:34 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,457 350 1107 565,39 39 40 32,2479,1541996142.941,Sun Nov 11 2018 23:15:42 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,696 273 310 520,39 39 40 32,1799,1541996150.759,Sun Nov 11 2018 23:15:50 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,612 334 341 618,39 39 40 32,1905,1541996158.677,Sun Nov 11 2018 23:15:58 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,997 358 366 494,38 38 38 32,2215,1541996166.902,Sun Nov 11 2018 23:16:06 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,756 338 360 538,38 38 38 32,1992,1541996174.905,Sun Nov 11 2018 23:16:14 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,847 267 329 461,38 38 38 32,1904,1541996182.82,Sun Nov 11 2018 23:16:22 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,386 275 345 634,39 39 40 32,1640,1541996190.472,Sun Nov 11 2018 23:16:30 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,20485 501 382 446,38 38 38 32,21814,1541996218.343,Sun Nov 11 2018 23:16:58 GMT-0500 (Eastern Standard Time)
A,192744,train,1,4,1 2 3 4,4,349 298 1851 792,39 39 38 32,3290,1541996227.645,Sun Nov 11 2018 23:17:07 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,719 309 345 329,38 38 38 32,1702,1541996235.357,Sun Nov 11 2018 23:17:15 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,425 308 346 340,39 39 40 32,1419,1541996242.789,Sun Nov 11 2018 23:17:22 GMT-0500 (Eastern Standard Time)
A,192744,train,1,4,1 2 3 4,4,354 322 1891 645,39 39 38 32,3212,1541996252.012,Sun Nov 11 2018 23:17:32 GMT-0500 (Eastern Standard Time)
A,192744,train,6,12,6 5 4 3 2 1 12,7,730 252 237 429 250 382 395,40 40 40 37 37 37 32,2675,1541996260.699,Sun Nov 11 2018 23:17:40 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,1639 311 322 805,39 39 40 32,3077,1541996269.787,Sun Nov 11 2018 23:17:49 GMT-0500 (Eastern Standard Time)
A,192744,train,5,11,5 6 7 8 9 10 11,7,2065 1060 234 226 503 231 972,38 37 37 37 40 40 32,5291,1541996281.089,Sun Nov 11 2018 23:18:01 GMT-0500 (Eastern Standard Time)
A,192744,train,10,9,10 9,2,731 709,38 32,1440,1541996288.54,Sun Nov 11 2018 23:18:08 GMT-0500 (Eastern Standard Time)
A,192744,train,1,4,1 2 3 4,4,381 304 1685 656,39 39 38 32,3026,1541996297.578,Sun Nov 11 2018 23:18:17 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,1007 253 562 663,39 39 40 32,2485,1541996306.073,Sun Nov 11 2018 23:18:26 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,879 586 309 761,38 38 38 32,2535,1541996314.62,Sun Nov 11 2018 23:18:34 GMT-0500 (Eastern Standard Time)
A,192744,train,1,4,1 2 3 4,4,377 265 857 554,39 39 38 32,2053,1541996322.683,Sun Nov 11 2018 23:18:42 GMT-0500 (Eastern Standard Time)
A,192744,train,9,8,9 8,2,388 324,39 32,712,1541996329.408,Sun Nov 11 2018 23:18:49 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,523 229 605 316,39 39 40 32,1673,1541996337.091,Sun Nov 11 2018 23:18:57 GMT-0500 (Eastern Standard Time)
A,192744,train,11,1,11 12 1,3,1300 338 732,40 39 32,2370,1541996345.471,Sun Nov 11 2018 23:19:05 GMT-0500 (Eastern Standard Time)
A,192744,train,12,9,12 11 10 9,4,1762 332 266 803,38 38 38 32,3163,1541996354.647,Sun Nov 11 2018 23:19:14 GMT-0500 (Eastern Standard Time)
A,192744,train,4,10,4 5 6 7 8 9 10,7,1261 711 895 216 243 532 829,38 38 37 37 37 40 32,4687,1541996365.346,Sun Nov 11 2018 23:19:25 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,5093 244 316 362,39 39 40 32,6015,1541996377.371,Sun Nov 11 2018 23:19:37 GMT-0500 (Eastern Standard Time)
A,192744,train,5,9,5 6 7 8 9,5,1642 507 246 316 248,38 37 37 37 32,2959,1541996386.342,Sun Nov 11 2018 23:19:46 GMT-0500 (Eastern Standard Time)
A,192744,train,8,5,8 7 6 5,4,548 281 299 422,39 39 40 32,1550,1541996393.903,Sun Nov 11 2018 23:19:53 GMT-0500 (Eastern Standard Time)
