group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,122850,train,1,4,1 2 3 4,4,2009 397 465 960,39 39 38 32,3831,1541993514.832,Sun Nov 11 2018 22:31:54 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,347 247 226 272,38 38 38 32,1092,1541993521.948,Sun Nov 11 2018 22:32:01 GMT-0500 (Eastern Standard Time)
A,122850,train,3,9,3 2 1 12 11 10 9,7,777 184 184 424 184 336 143,37 37 37 38 38 38 32,2232,1541993530.197,Sun Nov 11 2018 22:32:10 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,336 232 322 190,39 39 40 32,1080,1541993537.3,Sun Nov 11 2018 22:32:17 GMT-0500 (Eastern Standard Time)
A,122850,train,1,4,1 2 3 4,4,100 290 302 137,39 39 38 32,829,1541993544.139,Sun Nov 11 2018 22:32:24 GMT-0500 (Eastern Standard Time)
A,122850,train,7,3,7 6 5 4 3,5,400 177 499 32 33 35 33 328,39 40 40 40 40 40 40 32,1537,1541993551.693,Sun Nov 11 2018 22:32:31 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,211 34 33 32 32 35 32 33 34 31 35 106,38 38 38 38 38 38 38 38 38 38 38 32,648,1541993558.356,Sun Nov 11 2018 22:32:38 GMT-0500 (Eastern Standard Time)
A,122850,train,1,4,1 2 3 4,4,16 26 34 35 33 31 34 33 33 62 273,39 39 39 39 39 39 39 39 39 38 32,610,1541993564.98,Sun Nov 11 2018 22:32:44 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,31 31 33 33 35 33 32 34 32 67 122,39 39 39 39 39 39 39 39 39 40 32,483,1541993571.476,Sun Nov 11 2018 22:32:51 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,29 32 33 32 33 35 32,38 38 38 38 38 38 32,226,1541993577.716,Sun Nov 11 2018 22:32:57 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,15 32 31 33 34 32 33 33 34 32 32 26,38 38 38 38 38 38 38 38 38 38 38 32,367,1541993584.099,Sun Nov 11 2018 22:33:04 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,21 31 33 34 34 33 35 30 34 33 28,38 38 38 38 38 38 38 38 38 38 32,346,1541993590.46,Sun Nov 11 2018 22:33:10 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,5560 200 359 136,39 39 40 32,6255,1541993602.731,Sun Nov 11 2018 22:33:22 GMT-0500 (Eastern Standard Time)
A,122850,train,8,4,8 7 6 5 4,5,88 350 295 200 103 201 119,39 40 39 39 40 40 32,1356,1541993610.105,Sun Nov 11 2018 22:33:30 GMT-0500 (Eastern Standard Time)
A,122850,train,6,4,6 5 4,3,112 137 320,40 40 32,569,1541993616.691,Sun Nov 11 2018 22:33:36 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,67 32 34 33 31 32 33 34 33 32 35,38 38 38 38 38 38 38 38 38 38 32,396,1541993623.107,Sun Nov 11 2018 22:33:43 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,165 31 34 32 33 33 160 112,39 39 39 39 39 39 40 32,600,1541993629.732,Sun Nov 11 2018 22:33:49 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,21 31 33 33 34 34 32 33 33 33 33 34 32 33 33 33 33 102 232,39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 40 32,882,1541993636.628,Sun Nov 11 2018 22:33:56 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,168 34 33 33 32 33 34 31 33 34 32 11,38 38 38 38 38 38 38 38 38 38 38 32,508,1541993643.157,Sun Nov 11 2018 22:34:03 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,199 34 33 31 35 32 33 33 33 34 26,38 38 38 38 38 38 38 38 38 38 32,523,1541993649.709,Sun Nov 11 2018 22:34:09 GMT-0500 (Eastern Standard Time)
A,122850,train,1,4,1 2 3 4,4,439 500 33 32 33 152 137,39 39 39 39 39 38 32,1326,1541993657.052,Sun Nov 11 2018 22:34:17 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,20 33 33 33 33 31 35 33 68 137,39 39 39 39 39 39 39 39 40 32,456,1541993663.517,Sun Nov 11 2018 22:34:23 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,17 27 34 32 34 33 33 34 31,38 38 38 38 38 38 38 38 32,275,1541993669.804,Sun Nov 11 2018 22:34:29 GMT-0500 (Eastern Standard Time)
A,122850,train,1,4,1 2 3 4,4,104 160 305 281,39 39 38 32,850,1541993676.67,Sun Nov 11 2018 22:34:36 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,439 32 32 33 36 31 34 32 33 33 33 43,38 38 38 38 38 38 38 38 38 38 38 32,811,1541993683.492,Sun Nov 11 2018 22:34:43 GMT-0500 (Eastern Standard Time)
A,122850,train,1,8,1 12 11 10 9 8,6,146 390 368 169 295 114,37 38 38 38 39 32,1482,1541993690.991,Sun Nov 11 2018 22:34:50 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,69 502 32 32 35 40 137,39 39 39 39 39 40 32,847,1541993697.86,Sun Nov 11 2018 22:34:57 GMT-0500 (Eastern Standard Time)
A,122850,train,12,9,12 11 10 9,4,12 27 32 34 32 33 34 33 33 33 33 33 33 71,38 38 38 38 38 38 38 38 38 38 38 38 38 32,473,1541993704.348,Sun Nov 11 2018 22:35:04 GMT-0500 (Eastern Standard Time)
A,122850,train,7,2,7 6 5 4 3 2,6,159 32 33 33 33 32 35 30 281 176 265 85 297,39 39 39 39 39 39 39 40 40 40 40 37 32,1491,1541993711.853,Sun Nov 11 2018 22:35:11 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,68 144 305 112,39 39 40 32,629,1541993718.5,Sun Nov 11 2018 22:35:18 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,349 498 32 99 153,39 39 39 40 32,1131,1541993725.645,Sun Nov 11 2018 22:35:25 GMT-0500 (Eastern Standard Time)
A,122850,train,8,5,8 7 6 5,4,72 159 337 113,39 39 40 32,681,1541993732.341,Sun Nov 11 2018 22:35:32 GMT-0500 (Eastern Standard Time)
