group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,158863,train,1,2,3,2 1 10 1 2 3,6,1553 757 656 1092 360 537 441 346 2037,39 39 39 37 37 37 37 40 32,1 2 4 5 8,7779,1551384371.284,Thu Feb 28 2019 15:06:11 GMT-0500 (Eastern Standard Time)
A,158863,train,2,1,7,1 10 1 2 3 4 5 6 7,9,1025 662 527 1051 304 578 783 444 560 801 292 1404,40 39 39 37 37 37 40 40 40 39 39 32,2 4 5 7 8 9 10 11,8431,1551384385.746,Thu Feb 28 2019 15:06:25 GMT-0500 (Eastern Standard Time)
A,158863,train,3,2,3,2 3,2,365 1041,40 32,1,1406,1551384393.166,Thu Feb 28 2019 15:06:33 GMT-0500 (Eastern Standard Time)
A,158863,train,4,10,7,10 1 2 3 4 5 4 3 2 1 10 9 8 7,14,590 1179 698 578 491 451 528 68 214 462 465 382 1008 554 329 1254,37 37 40 40 40 40 38 38 38 38 39 39 40 40 40 32,1 2 3 4 5 7 8 9 11 12 13 14 15,9251,1551384408.434,Thu Feb 28 2019 15:06:48 GMT-0500 (Eastern Standard Time)
A,158863,train,5,2,3,2 3,2,380 801,40 32,1,1181,1551384415.632,Thu Feb 28 2019 15:06:55 GMT-0500 (Eastern Standard Time)
A,158863,train,6,2,3,2 3,2,1467 924,40 32,1,2391,1551384424.044,Thu Feb 28 2019 15:07:04 GMT-0500 (Eastern Standard Time)
A,158863,train,7,4,5,4 5 6 7 8 7 6 5 6 7 8 9 10 9 8 7 8 7 6 5,20,1583 927 712 1633 1273 1552 1471 3359 2216 1395 849 3487 1263 1134 614 245 1288 1065 1213 557 250 293 857 213 225 462 227 296 230 263 892,40 40 39 39 38 40 32 37 37 39 32 39 32 38 38 38 32 40 37 37 37 37 40 40 38 40 40 40 37 37 32,1 3 4 5 6 8 9 10 12 14 15 16 18 23 24 25 26 29 30,32044,1551384462.104,Thu Feb 28 2019 15:07:42 GMT-0500 (Eastern Standard Time)
A,158863,train,8,2,3,2 3,2,1570 661,40 32,1,2231,1551384470.35,Thu Feb 28 2019 15:07:50 GMT-0500 (Eastern Standard Time)
A,158863,train,9,4,5,4 5,2,647 1023,40 32,1,1670,1551384478.033,Thu Feb 28 2019 15:07:58 GMT-0500 (Eastern Standard Time)
A,158863,train,10,4,5,4 5,2,391 661,40 32,1,1052,1551384485.1,Thu Feb 28 2019 15:08:05 GMT-0500 (Eastern Standard Time)
A,158863,train,11,1,10,1 2 3 4 5 6 7 8 7 6 5 6 7 8 9 10,16,628 519 527 510 724 513 728 497 614 262 675 1034 454 506 1007 609 508 824 615 421 469 488 1033,37 37 37 40 40 40 39 39 39 38 40 40 37 37 40 39 39 39 40 38 38 38 32,1 4 5 6 7 8 10 11 13 14 16 17 20 21 22,14165,1551384505.281,Thu Feb 28 2019 15:08:25 GMT-0500 (Eastern Standard Time)
A,158863,train,12,10,7,10 1 10 9 10 1 2 1 10 9 8 7,12,211 811 759 651 424 573 416 470 477 316 557 413 437 961,37 39 40 38 38 37 37 37 39 39 40 40 40 32,1 2 3 4 6 7 9 10 11 12 13,7476,1551384518.78,Thu Feb 28 2019 15:08:38 GMT-0500 (Eastern Standard Time)
A,158863,train,13,2,10,2 3 4 5 6 7 8 9 10,9,659 421 438 576 448 1551 295 350 456 519 343 429 378 1478,40 40 40 40 39 38 38 39 39 40 38 38 38 32,1 2 3 5 8 11 12 13,8341,1551384533.139,Thu Feb 28 2019 15:08:53 GMT-0500 (Eastern Standard Time)
A,158863,train,14,7,9,7 8 9,3,1723 479 808,38 38 32,1 2,3010,1551384542.164,Thu Feb 28 2019 15:09:02 GMT-0500 (Eastern Standard Time)
A,158863,train,15,8,3,8 7 8 9 10 1 2 3,8,4478 424 483 281 390 427 268 403 281 1015,40 40 38 38 38 37 37 37 40 32,1 3 4 5 6 7 9,8450,1551384558.439,Thu Feb 28 2019 15:09:18 GMT-0500 (Eastern Standard Time)
A,158863,train,16,2,3,2 3,2,831 659,40 32,1,1490,1551384565.945,Thu Feb 28 2019 15:09:25 GMT-0500 (Eastern Standard Time)
A,158863,train,17,2,3,2 3,2,354 620,40 32,1,974,1551384572.935,Thu Feb 28 2019 15:09:32 GMT-0500 (Eastern Standard Time)
A,158863,train,18,10,5,10 9 8 7 8 9 10 1 2 1 10 9 8 7 8 7 6 5,18,310 476 420 565 396 249 443 345 562 284 299 685 535 199 439 404 246 373 691 313 481 411 476 1050,40 40 40 38 38 38 37 37 37 39 39 40 40 40 38 37 37 37 39 40 40 37 37 32,1 2 3 4 5 6 7 8 10 11 12 13 14 15 20 22 23,10652,1551384589.606,Thu Feb 28 2019 15:09:49 GMT-0500 (Eastern Standard Time)
A,158863,train,19,7,2,7 6 5 6 7 8 9 10 1 2,10,582 500 449 739 273 406 216 271 514 279 632 522 998,37 37 37 39 39 40 40 38 38 38 37 37 32,1 2 4 5 8 9 10 11 12,6381,1551384602.002,Thu Feb 28 2019 15:10:02 GMT-0500 (Eastern Standard Time)
A,158863,train,20,4,5,4 5,2,1416 535,40 32,1,1951,1551384609.969,Thu Feb 28 2019 15:10:09 GMT-0500 (Eastern Standard Time)
A,158863,train,21,4,5,4 5,2,430 785,40 32,1,1215,1551384617.202,Thu Feb 28 2019 15:10:17 GMT-0500 (Eastern Standard Time)
A,158863,train,22,10,7,10 1 2 1 10 9 8 7,8,735 485 440 501 289 624 433 443 890,37 37 37 39 39 40 40 40 32,1 2 4 5 6 7 8,4840,1551384628.056,Thu Feb 28 2019 15:10:28 GMT-0500 (Eastern Standard Time)
A,158863,train,23,10,7,10 9 8 7,4,444 396 392 789,40 40 40 32,1 2 3,2021,1551384636.093,Thu Feb 28 2019 15:10:36 GMT-0500 (Eastern Standard Time)
A,158863,train,24,2,3,2 3,2,1859 728,40 32,1,2587,1551384644.699,Thu Feb 28 2019 15:10:44 GMT-0500 (Eastern Standard Time)
A,158863,train,25,4,5,4 5,2,1652 847,40 32,1,2499,1551384653.212,Thu Feb 28 2019 15:10:53 GMT-0500 (Eastern Standard Time)
A,158863,train,26,6,3,6 5 6 7 8 9 10 9 8 7 6 5 4 3 2 3,16,684 790 307 387 539 304 342 367 1005 288 237 338 408 349 712 298 238 316 602 1140,37 37 39 39 39 38 38 38 38 40 40 40 37 37 40 38 38 38 40 32,1 3 4 6 7 8 10 11 12 13 14 16 17 18 19,9651,1551384668.878,Thu Feb 28 2019 15:11:08 GMT-0500 (Eastern Standard Time)
A,158863,train,27,2,3,2 3,2,3478 674,40 32,1,4152,1551384679.046,Thu Feb 28 2019 15:11:19 GMT-0500 (Eastern Standard Time)
