group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,178410,train,1,6,1,6 7 8 9 10 1,6,793 446 400 392 352 600 1160,39 39 40 40 40 37 32,1 3 4 5 6,4143,1551366846.386,Thu Feb 28 2019 10:14:06 GMT-0500 (Eastern Standard Time)
A,178410,train,2,10,7,10 9 8 7,4,271 442 445 384 880,38 38 38 38 32,1 2 3,2422,1551366854.816,Thu Feb 28 2019 10:14:14 GMT-0500 (Eastern Standard Time)
A,178410,train,3,2,3,2 1 10 9 8 7 6 7 8 9 10 1 2 3,14,328 399 592 513 383 602 254 440 456 208 211 400 456 783 681 480,39 39 38 38 38 38 37 39 40 40 40 40 37 37 38 32,1 2 3 4 5 7 8 9 10 11 13 14 15,7186,1551366868.011,Thu Feb 28 2019 10:14:28 GMT-0500 (Eastern Standard Time)
A,178410,train,4,2,3,2 1 10 9 8 7 6 5 4 3,10,520 398 648 361 335 656 424 431 456 529 503,39 39 38 38 38 37 37 37 40 40 32,1 2 3 4 5 6 7 9 10,5261,1551366879.281,Thu Feb 28 2019 10:14:39 GMT-0500 (Eastern Standard Time)
A,178410,train,5,2,3,2 3,2,466 614,38 32,1,1080,1551366886.369,Thu Feb 28 2019 10:14:46 GMT-0500 (Eastern Standard Time)
A,178410,train,6,10,7,10 9 8 7,4,1048 376 432 544,38 38 38 32,1 2 3,2400,1551366894.776,Thu Feb 28 2019 10:14:54 GMT-0500 (Eastern Standard Time)
A,178410,train,7,4,5,4 5,2,442 373 409,38 38 32,1,1224,1551366902.008,Thu Feb 28 2019 10:15:02 GMT-0500 (Eastern Standard Time)
A,178410,train,8,2,3,2 3,2,303 640,38 32,1,943,1551366908.959,Thu Feb 28 2019 10:15:08 GMT-0500 (Eastern Standard Time)
A,178410,train,9,4,5,4 5,2,345 502,38 32,1,847,1551366915.814,Thu Feb 28 2019 10:15:15 GMT-0500 (Eastern Standard Time)
A,178410,train,10,10,8,10 1 2 3 4 5 6 7 8,9,384 407 329 408 392 472 680 662 831 3 620,37 38 37 38 38 38 39 39 40 39 32,1 3 4 5 6 7 8 9,5188,1551366927.012,Thu Feb 28 2019 10:15:27 GMT-0500 (Eastern Standard Time)
A,178410,train,11,1,9,1 2 3 4 5 6 7 8 9 10 9,11,784 312 304 353 335 497 423 519 577 368 335 217,37 37 38 38 38 39 39 40 40 40 38 32,1 3 4 5 6 7 8 9 10 11,5024,1551366938.042,Thu Feb 28 2019 10:15:38 GMT-0500 (Eastern Standard Time)
A,178410,train,12,9,3,9 10 1 2 3,5,335 552 408 594 453,40 37 37 38 32,1 2 3 4,2342,1551366946.393,Thu Feb 28 2019 10:15:46 GMT-0500 (Eastern Standard Time)
