group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,118026,train,1,10,7,10 1 2 3 4 5 6 5 6 7,10,559 548 624 377 416 568 711 291 669 491 545,39 39 38 38 38 37 39 38 37 37 32,1 2 3 4 5 6 7 9 10,5799,1551391512.201,Thu Feb 28 2019 14:05:12 GMT-0800 (Pacific Standard Time)
A,118026,train,2,10,7,10 1 2 3 4 5 6 7,8,383 664 551 639 470 527 710 498,39 39 38 38 38 37 37 32,1 2 3 4 5 6 7,4442,1551391522.714,Thu Feb 28 2019 14:05:22 GMT-0800 (Pacific Standard Time)
A,118026,train,3,4,5,4 3 2 1 10 9 8 7 6 5,10,440 1092 614 530 553 631 485 979 578 429,40 40 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9,6331,1551391535.081,Thu Feb 28 2019 14:05:35 GMT-0800 (Pacific Standard Time)
A,118026,train,4,10,7,10 9 8 7,4,459 566 915 593,38 38 38 32,1 2 3,2533,1551391543.644,Thu Feb 28 2019 14:05:43 GMT-0800 (Pacific Standard Time)
A,118026,train,5,10,7,10 9 8 7,4,356 263 220 311,38 38 38 32,1 2 3,1150,1551391550.835,Thu Feb 28 2019 14:05:50 GMT-0800 (Pacific Standard Time)
A,118026,train,6,10,7,10 9 8 7,4,294 244 224 281,38 38 38 32,1 2 3,1043,1551391557.923,Thu Feb 28 2019 14:05:57 GMT-0800 (Pacific Standard Time)
A,118026,train,7,10,7,10 9 8 7,4,438 264 240 214,38 38 38 32,1 2 3,1156,1551391565.128,Thu Feb 28 2019 14:06:05 GMT-0800 (Pacific Standard Time)
A,118026,train,8,2,3,2 1 10 9 8 7 6 5 4 3,10,381 461 515 513 448 503 565 313 409 780 675,37 37 38 38 38 39 39 38 40 40 32,1 2 3 4 5 6 7 9 10,5563,1551391576.74,Thu Feb 28 2019 14:06:16 GMT-0800 (Pacific Standard Time)
A,118026,train,9,2,3,2 3,2,233 829,38 32,1,1062,1551391583.839,Thu Feb 28 2019 14:06:23 GMT-0800 (Pacific Standard Time)
A,118026,train,10,4,5,4 3 2 1 2 1 10 9 8 7 6 5,12,379 606 617 706 458 221 625 642 498 433 784 496,40 40 37 39 37 37 38 38 38 39 39 32,1 2 3 4 5 6 7 8 9 10 11,6465,1551391596.342,Thu Feb 28 2019 14:06:36 GMT-0800 (Pacific Standard Time)
A,118026,train,11,10,7,10 9 8 7,4,339 282 249 317,38 38 38 32,1 2 3,1187,1551391603.575,Thu Feb 28 2019 14:06:43 GMT-0800 (Pacific Standard Time)
A,118026,train,12,4,5,4 5,2,405 553,38 32,1,958,1551391610.557,Thu Feb 28 2019 14:06:50 GMT-0800 (Pacific Standard Time)
A,118026,train,13,1,10,1 10,2,272 478,37 32,1,750,1551391617.339,Thu Feb 28 2019 14:06:57 GMT-0800 (Pacific Standard Time)
