group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,102256,train,1,2,9,2 3 4 5 6 5 4 3 2 3 4 5 4 3 2 1 10 9,18,65574 970 775 1524 2233 776 929 759 1127 416 916 701 2205 838 774 932 1596 1564 513 1038,38 38 38 37 39 40 40 40 40 38 38 38 40 40 40 37 37 37 38 32,1 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 19,86160,1551393812.029,Thu Feb 28 2019 17:43:32 GMT-0500 (Eastern Standard Time)
A,102256,train,2,1,2,1 2,2,824 1104,39 32,1,1928,1551393819.973,Thu Feb 28 2019 17:43:39 GMT-0500 (Eastern Standard Time)
A,102256,train,3,2,3,2 1 2 1 10 9 8 7 8 9 10 1 2 3,14,738 1470 959 747 1635 875 1200 750 527 986 11189 1516 3633 1592 1266 1124 1285,37 39 37 37 38 38 38 38 40 40 40 40 39 39 38 37 32,1 2 3 4 5 6 7 9 10 11 13 14 15,31492,1551393857.486,Thu Feb 28 2019 17:44:17 GMT-0500 (Eastern Standard Time)
A,102256,train,4,4,5,4 5,2,4897 6003 1169,18 38 32,2,12069,1551393875.578,Thu Feb 28 2019 17:44:35 GMT-0500 (Eastern Standard Time)
A,102256,train,5,10,7,10 9 8 7,4,20400 908 798 977,38 38 38 32,1 2 3,23083,1551393904.665,Thu Feb 28 2019 17:45:04 GMT-0500 (Eastern Standard Time)
A,102256,train,6,2,3,2 3,2,848 876,38 32,1,1724,1551393912.422,Thu Feb 28 2019 17:45:12 GMT-0500 (Eastern Standard Time)
A,102256,train,7,3,2,3 2,2,811 705,40 32,1,1516,1551393919.956,Thu Feb 28 2019 17:45:19 GMT-0500 (Eastern Standard Time)
A,102256,train,8,5,1,5 6 5 6 7 8 9 10 1,9,577 547 1096 842 379 1269 1197 720 1209 944,37 32 39 37 37 40 40 40 39 32,1 3 4 5 6 7 8 9,8780,1551393934.765,Thu Feb 28 2019 17:45:34 GMT-0500 (Eastern Standard Time)
A,102256,train,9,2,3,2 3,2,852 845,38 32,1,1697,1551393942.484,Thu Feb 28 2019 17:45:42 GMT-0500 (Eastern Standard Time)
A,102256,train,10,10,7,10 1 10 9 8 7,6,883 1557 580 1017 788 906,39 37 38 38 38 32,1 2 3 4 5,5731,1551393954.232,Thu Feb 28 2019 17:45:54 GMT-0500 (Eastern Standard Time)
A,102256,train,11,5,2,5 4 3 2,4,801 1427 723 870,40 40 40 32,1 2 3,3821,1551393964.064,Thu Feb 28 2019 17:46:04 GMT-0500 (Eastern Standard Time)
A,102256,train,12,4,5,4 5,2,1314 857,38 32,1,2171,1551393972.251,Thu Feb 28 2019 17:46:12 GMT-0500 (Eastern Standard Time)
