group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,168383,train,1,3,9,3 4 5 6 7 8 9 10 9,9,1897 369 335 520 336 480 320 616 240 280 408 272,38 38 38 39 39 39 39 40 40 40 38 32,1 2 4 5 8 9 10 11,6073,1551376664.459,Thu Feb 28 2019 09:57:44 GMT-0800 (Pacific Standard Time)
A,168383,train,2,10,7,10 9 8 7,4,3602 495 360 640,38 38 38 32,1 2 3,5097,1551376675.635,Thu Feb 28 2019 09:57:55 GMT-0800 (Pacific Standard Time)
A,168383,train,3,2,3,2 1 10 9 8 7 6 5 4 3,10,554 408 904 368 346 374 432 400 392 400 360 352 336 392 1000 792,39 39 39 39 38 38 38 38 38 37 37 37 37 40 40 32,1 2 5 6 7 10 11 14 15,7810,1551376689.459,Thu Feb 28 2019 09:58:09 GMT-0800 (Pacific Standard Time)
A,168383,train,4,10,7,10 9 8 7,4,441 375 328 296 520,38 38 38 38 32,1 2 3,1960,1551376697.434,Thu Feb 28 2019 09:58:17 GMT-0800 (Pacific Standard Time)
A,168383,train,5,1,9,1 2 3 4 5 6 7 8 9,9,399 320 1009 432 240 329 391 312 288 640 416 384 328 368 696,37 37 37 38 38 38 38 38 39 39 39 39 40 40 32,1 4 5 6 9 10 13 14,6552,1551376710.004,Thu Feb 28 2019 09:58:30 GMT-0800 (Pacific Standard Time)
A,168383,train,6,10,9,10 1 2 3 4 5 6 7 8 9 10 9,12,1241 511 336 440 328 408 352 312 368 328 1064 704 256 344 408 263 327 463 200,39 37 37 37 37 38 38 38 38 38 39 39 39 39 40 40 40 38 32,2 3 6 7 8 11 12 15 16 17 18,8653,1551376724.675,Thu Feb 28 2019 09:58:44 GMT-0800 (Pacific Standard Time)
A,168383,train,7,7,8,7 8 9 8,4,747 462 320 496 320,38 40 40 38 32,2 3 4,2345,1551376733.035,Thu Feb 28 2019 09:58:53 GMT-0800 (Pacific Standard Time)
A,168383,train,8,2,9,2 1 10 9 8 9,6,1613 424 737 255 208 488 232 904 408,39 39 39 39 39 38 38 40 32,1 2 6 7 8,5269,1551376744.323,Thu Feb 28 2019 09:59:04 GMT-0800 (Pacific Standard Time)
A,168383,train,9,9,5,9 10 1 2 3 4 5,7,708 416 561 215 600 232 208 208 176 432 232 312 568,40 40 40 40 37 37 37 37 37 38 38 38 32,1 5 6 10 11 12,4868,1551376755.21,Thu Feb 28 2019 09:59:15 GMT-0800 (Pacific Standard Time)
A,168383,train,10,4,5,4 5,2,2259 366 512,38 38 32,1,3137,1551376764.37,Thu Feb 28 2019 09:59:24 GMT-0800 (Pacific Standard Time)
