group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,156734,train,1,4,5,4 5 6 7 8 9 8 7 6 7 8 9 8 7 6 7 8 9 10 9 8 7 8 9 10 1 2 3 4 5 4 5 6 7 6 5,36,585985 181 139 136 130 282 522 1551 1078 1058 903 181 155 155 149 111 227 278 883 883 880 785 173 180 199 299 196 491 230 162 154 166 141 349 176 633 577 199 187 136 150 137 174 100 441 167 156 152 148 169 574 269 423 1223 211 174 181 297 242 228 220 143 162 189 199 255 182 165 158 1783 167 141 222 200 506 640 196 6153 170 176 195 163 390 237 2754 1052 3809,40 40 40 40 40 40 39 39 38 38 40 40 40 40 40 40 40 37 39 38 13 13 13 13 13 13 38 40 40 40 40 40 40 40 37 38 39 39 39 39 39 39 39 38 38 38 38 38 38 38 13 13 40 40 40 40 40 13 13 38 38 38 38 38 37 38 33 13 13 37 40 40 40 40 38 13 13 40 40 40 40 40 39 39 37 37 32,1 7 8 9 10 11 12 18 19 20 27 28 29 35 37 44 45 46 53 54 55 60 61 62 65 70 71 72 73 75 78 83 84 85 86,627543,1551399338.102,Thu Feb 28 2019 19:15:38 GMT-0500 (Eastern Standard Time)
A,156734,train,2,9,10,9 8 7 6 5 6 7 6 5 4 3 2 1 10,14,2688 796 1530 942 796 1050 950 769 731 2326 1764 1107 955 760 850 929 970 1720 3119,40 40 37 37 37 37 39 39 39 37 37 38 38 38 38 39 39 13 32,1 2 3 4 7 8 10 11 12 13 14 16 17,24752,1551399368.881,Thu Feb 28 2019 19:16:08 GMT-0500 (Eastern Standard Time)
A,156734,train,3,1,8,1 10 9 8 7 8,6,1130 690 727 874 770 728 1241,39 39 40 40 40 38 32,1 3 4 5 6,6160,1551399381.085,Thu Feb 28 2019 19:16:21 GMT-0500 (Eastern Standard Time)
A,156734,train,4,7,2,7 6 5 4 3 2 3 2,8,354 1758 721 1344 747 732 859 929 765 1491,37 37 37 38 38 38 38 40 38 32,1 2 4 5 6 8 9,9700,1551399396.794,Thu Feb 28 2019 19:16:36 GMT-0500 (Eastern Standard Time)
A,156734,train,5,8,4,8 7 6 5 6 7 8 9 10 1 2 3 4,13,1782 8490 533 1695 784 820 468 254 1166 939 803 767 776 812 793 1506 1821 946 2790,40 40 37 37 37 39 39 39 38 38 38 38 37 37 37 37 40 40 32,1 3 4 6 7 9 10 11 13 14 17 18,27945,1551399430.756,Thu Feb 28 2019 19:17:10 GMT-0500 (Eastern Standard Time)
A,156734,train,6,10,6,10 9 8 7 8 7 6,7,6794 797 219 1222 367 385 584 1951,40 40 40 38 40 40 37 32,1 2 3 4 5 7,12319,1551399449.096,Thu Feb 28 2019 19:17:29 GMT-0500 (Eastern Standard Time)
A,156734,train,7,3,5,3 4 5,3,770 958 2145,40 40 32,1 2,3873,1551399458.986,Thu Feb 28 2019 19:17:38 GMT-0500 (Eastern Standard Time)
A,156734,train,8,2,3,2 1 10 1 2 1 10 1 10 1 10 9 10 1 2 3,16,37278 1340 1193 948 740 1277 782 1348 1601 1387 1804 1297 1065 521 1219 1286 523 881 1195 811 849 900 929 1032 233 299 2316,39 39 39 37 37 37 37 39 39 39 37 39 39 37 39 40 37 38 38 37 37 37 37 37 37 40 32,1 2 4 5 8 9 11 12 14 15 16 18 20 21 26,65054,1551399530.063,Thu Feb 28 2019 19:18:50 GMT-0500 (Eastern Standard Time)
A,156734,train,9,5,6,5 6,2,43074 1708 2229,40 39 32,2,47011,1551399583.089,Thu Feb 28 2019 19:19:43 GMT-0500 (Eastern Standard Time)
A,156734,train,10,5,6,5 4 3 2 1 10 9 8 7 6,10,42591 1326 755 839 730 960 681 826 809 912 851 457 1876,38 38 38 38 39 39 39 40 40 40 40 37 32,1 2 3 5 6 8 9 10 12,53613,1551399642.711,Thu Feb 28 2019 19:20:42 GMT-0500 (Eastern Standard Time)
