group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,131621,train,1,2,3,2 3 4 3,4,2224 1233 870 933,38 38 40 32,1 2 3,5260,1551388523.272,Thu Feb 28 2019 15:15:23 GMT-0600 (Central Standard Time)
A,131621,train,2,2,3,2 3,2,917 969,38 32,1,1886,1551388531.177,Thu Feb 28 2019 15:15:31 GMT-0600 (Central Standard Time)
A,131621,train,3,4,5,4 3 2 1 10 1 2 3 4 5,10,1146 970 1200 977 976 382 747 740 1009 1180 945 444 1154,40 40 37 37 39 39 39 38 38 38 38 38 32,1 2 3 4 5 6 8 9 10,11870,1551388549.084,Thu Feb 28 2019 15:15:49 GMT-0600 (Central Standard Time)
A,131621,train,4,4,5,4 5,2,772 865,38 32,1,1637,1551388556.763,Thu Feb 28 2019 15:15:56 GMT-0600 (Central Standard Time)
A,131621,train,5,2,3,2 1 10 9 8 7 6 5 4 3,10,168 509 981 1071 844 768 986 677 720 728 886 835 979,37 37 38 38 38 38 38 39 39 39 40 40 32,1 2 3 4 5 8 9 11 12,10152,1551388572.94,Thu Feb 28 2019 15:16:12 GMT-0600 (Central Standard Time)
A,131621,train,6,10,7,10 1 2 3 4 5 6 5 4 3 2 3 4 3 2 3 4 5 6 7,20,733 1099 941 890 817 1398 724 1192 403 869 503 530 660 501 376 696 1389 747 1049 780 1256 862 1180 950 900 971,39 39 38 38 38 38 37 39 40 39 40 40 40 40 38 38 40 40 40 38 38 38 38 37 37 32,1 2 3 4 5 7 8 9 11 12 15 16 17 18 20 21 22 24 25,22416,1551388601.371,Thu Feb 28 2019 15:16:41 GMT-0600 (Central Standard Time)
A,131621,train,7,10,7,10 1 10 1 2 3 4 5 6 7,10,1034 1237 57521 2178 1260 1048 891 1057 561 1659,39 37 39 39 38 38 38 37 37 32,1 2 3 4 5 6 7 8 9,68446,1551388675.839,Thu Feb 28 2019 15:17:55 GMT-0600 (Central Standard Time)
A,131621,train,8,3,1,3 4 5 4 3 2 1,7,2313 1331 948 509 616 538 670 1145 1547,38 38 38 40 37 40 40 37 32,1 2 4 6 7 8,9617,1551388691.484,Thu Feb 28 2019 15:18:11 GMT-0600 (Central Standard Time)
A,131621,train,9,2,3,2 3,2,921 1271,38 32,1,2192,1551388699.701,Thu Feb 28 2019 15:18:19 GMT-0600 (Central Standard Time)
A,131621,train,10,4,8,4 3 2 1 10 9 8 9 8,9,1866 1433 1126 1368 1541 896 925 811 754,40 40 37 37 38 38 40 38 32,1 2 3 4 5 6 7 8,10720,1551388716.425,Thu Feb 28 2019 15:18:36 GMT-0600 (Central Standard Time)
A,131621,train,11,2,3,2 3,2,931 964,38 32,1,1895,1551388724.339,Thu Feb 28 2019 15:18:44 GMT-0600 (Central Standard Time)
