group, subj_id, stage, trial, start, goal, path, length, RTs, keys, valid_keys, RT_tot, timestamp, datetime
A,131204,train,1,2,3,2 3 4 3,4,1037 215 2579 1616,40 40 38 32,1 2 3,5447,1551387625.189,Thu Feb 28 2019 14:00:25 GMT-0700 (Mountain Standard Time)
A,131204,train,2,2,3,2 3 4 5 4 3,6,2991 1052 1173 245 986 2416 2063,38 40 40 40 38 38 32,2 3 4 5 6,10926,1551387642.132,Thu Feb 28 2019 14:00:42 GMT-0700 (Mountain Standard Time)
A,131204,train,3,2,3,2 3 4 3 2 3 2 3,8,224 505 232 685 275 868 274 1401 1187 748 1055,38 38 38 40 40 38 38 40 38 40 32,4 5 6 7 8 9 10,7454,1551387655.598,Thu Feb 28 2019 14:00:55 GMT-0700 (Mountain Standard Time)
A,131204,train,4,2,3,2 1 10 9 8 7 6 5 4 3,10,1071 3079 223 1510 507 245 937 1030 246 1024 1958 336 1216 259 1280,37 38 38 38 40 37 37 40 40 40 39 39 38 38 32,1 6 8 9 10 11 12 13 14,14921,1551387676.538,Thu Feb 28 2019 14:01:16 GMT-0700 (Mountain Standard Time)
A,131204,train,5,4,5,4 5,2,203 268,40 32,1,471,1551387683.015,Thu Feb 28 2019 14:01:23 GMT-0700 (Mountain Standard Time)
A,131204,train,6,4,5,4 3 2 3 4 3 2 3 4 3 2 3 4 3 2 3 2 3 2 1 10 9 8 9 10 9 8 7 8 9 8 7 8 9 10 9 10 9 8 9 8 7 6 5,44,120 210 219 211 236 258 133 284 253 151 228 180 138 217 206 176 216 157 138 249 269 187 433 246 272 285 249 191 273 178 203 740 150 361 115 179 184 157 226 207 155 193 160 249 151 195 128 399 198 242 217 167 152 181 160 149 249 237 132 193 211 155 203 148 189 155 211 258 114 235 219 311 289 2056 1206 2133,38 38 32 40 40 32 38 38 32 40 40 32 38 38 32 40 40 32 38 38 32 40 38 32 32 40 32 38 32 38 32 37 37 32 38 38 32 40 40 32 38 32 38 32 40 40 32 32 40 38 38 32 40 40 32 38 38 38 32 40 32 38 32 40 40 32 38 32 40 40 40 32 32 39 39 32,1 2 4 5 7 8 10 11 13 14 16 17 19 20 22 23 26 28 32 33 38 39 41 43 45 46 49 50 51 53 54 56 57 58 60 62 64 65 67 69 70 74 75,21085,1551387710.107,Thu Feb 28 2019 14:01:50 GMT-0700 (Mountain Standard Time)
A,131204,train,7,8,1,8 7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 8 9 10 1,20,1397 2868 775 1216 1045 843 2454 221 203 360 246 1108 1434 1207 239 518 270 2313 10419 198 218 1182 203 817 206 212 638 302 1163 1922 223 1230 236 1038 864 2213 2212,40 40 39 39 39 39 37 37 37 38 38 38 38 40 40 40 32 40 39 39 39 39 39 39 39 39 37 37 37 38 38 38 38 38 38 39 32,1 3 4 7 8 10 11 12 14 15 16 19 20 27 28 30 31 32 36,44213,1551387760.342,Thu Feb 28 2019 14:02:40 GMT-0700 (Mountain Standard Time)
A,131204,train,8,4,5,4 5,2,313 207 843,40 40 32,1,1363,1551387767.715,Thu Feb 28 2019 14:02:47 GMT-0700 (Mountain Standard Time)
A,131204,train,9,10,7,10 9 8 7,4,543 1329 825 1065,40 40 40 32,1 2 3,3762,1551387777.483,Thu Feb 28 2019 14:02:57 GMT-0700 (Mountain Standard Time)
A,131204,train,10,4,5,4 5,2,4457 1640,40 32,1,6097,1551387789.599,Thu Feb 28 2019 14:03:09 GMT-0700 (Mountain Standard Time)
A,131204,train,11,3,4,3 4,2,1495 1681,40 32,1,3176,1551387798.781,Thu Feb 28 2019 14:03:18 GMT-0700 (Mountain Standard Time)
A,131204,train,12,7,2,7 6 5 6 7 8 9 10 9 8 7 6 5 6 7 6 5 6 7 8 9 10 1 2,24,665 1373 2105 1288 224 995 240 907 1713 1243 904 1056 421 270 433 289 1083 760 202 2032 7914 792 809 222 337 1053 231 1544 1085 624 1134 973 990 1177 946 825 948 2381,39 39 39 37 37 38 38 38 38 40 40 40 39 39 39 39 37 37 32 40 39 39 39 39 40 37 37 37 37 38 38 38 38 38 38 39 39 32,1 2 4 5 6 7 8 10 11 12 13 14 17 18 21 22 26 27 30 31 32 36 37,42188,1551387846.982,Thu Feb 28 2019 14:04:06 GMT-0700 (Mountain Standard Time)
A,131204,train,13,4,5,4 5,2,4477 1193 1460,40 40 32,1,7130,1551387860.128,Thu Feb 28 2019 14:04:20 GMT-0700 (Mountain Standard Time)
A,131204,train,14,10,7,10 9 8 7 8 7,6,2957 1793 1180 1470 966 2004 3877 1556,40 40 40 40 38 32 40 32,1 2 3 5 7,15803,1551387881.941,Thu Feb 28 2019 14:04:41 GMT-0700 (Mountain Standard Time)
A,131204,train,15,10,7,10 9 8 7,4,5471 880 1925 2027,40 40 40 32,1 2 3,10303,1551387898.256,Thu Feb 28 2019 14:04:58 GMT-0700 (Mountain Standard Time)
A,131204,train,16,4,5,4 5,2,2477 1633,40 32,1,4110,1551387908.382,Thu Feb 28 2019 14:05:08 GMT-0700 (Mountain Standard Time)
A,131204,train,17,8,2,8 7 8 9 10 1 2,7,2357 1106 6085 997 1232 1140 1905 935 1630,40 32 38 38 38 38 39 39 32,1 3 4 5 7 8,17387,1551387931.781,Thu Feb 28 2019 14:05:31 GMT-0700 (Mountain Standard Time)
A,131204,train,18,9,10,9 8 7 6 5 4 3 2 1 10,10,11412 856 844 1099 1162 1356 1606 1545 1434 910 757 1508 1900,40 40 40 39 39 39 38 38 38 38 37 37 32,1 2 4 5 7 8 9 11 12,26389,1551387964.181,Thu Feb 28 2019 14:06:04 GMT-0700 (Mountain Standard Time)
A,131204,train,19,2,3,2 3,2,2388 928,40 32,1,3316,1551387973.51,Thu Feb 28 2019 14:06:13 GMT-0700 (Mountain Standard Time)
A,131204,train,20,6,5,6 5,2,3491 2769,39 32,1,6260,1551387985.783,Thu Feb 28 2019 14:06:25 GMT-0700 (Mountain Standard Time)
A,131204,train,21,2,3,2 1 10 1 2 3 4 5 4 3,10,4669 2009 1560 2222 576 1090 1124 2100 1205 287 771 1940 936,37 37 37 39 40 40 39 40 40 40 38 38 32,1 2 4 7 8 9 10 11 12,20489,1551388012.281,Thu Feb 28 2019 14:06:52 GMT-0700 (Mountain Standard Time)
A,131204,train,22,4,5,4 5,2,1622 922,40 32,1,2544,1551388020.829,Thu Feb 28 2019 14:07:00 GMT-0700 (Mountain Standard Time)
A,131204,train,23,4,5,4 5,2,2247 855,40 32,1,3102,1551388029.945,Thu Feb 28 2019 14:07:09 GMT-0700 (Mountain Standard Time)
A,131204,train,24,2,3,2 3,2,2390 1356,40 32,1,3746,1551388039.706,Thu Feb 28 2019 14:07:19 GMT-0700 (Mountain Standard Time)
A,131204,train,25,1,5,1 2 3 4 5,5,930 1490 1428 1494 1417 1806,39 39 40 40 40 32,1 3 4 5,8565,1551388054.279,Thu Feb 28 2019 14:07:34 GMT-0700 (Mountain Standard Time)
A,131204,train,26,4,5,4 5,2,4446 1765,40 32,1,6211,1551388066.504,Thu Feb 28 2019 14:07:46 GMT-0700 (Mountain Standard Time)
A,131204,train,27,8,5,8 7 8 9 8 7 6 5,8,12014 2069 245 4187 1512 1328 1157 970 2080,40 38 38 40 40 40 39 39 32,1 2 3 4 5 7 8,25562,1551388098.081,Thu Feb 28 2019 14:08:18 GMT-0700 (Mountain Standard Time)
A,131204,train,28,5,9,5 6 7 8 7 8 9,7,1935 949 827 2524 891 1558 1219 1374 860 1053,37 37 37 40 38 40 40 38 38 32,1 2 5 6 8 9,13190,1551388117.297,Thu Feb 28 2019 14:08:37 GMT-0700 (Mountain Standard Time)
A,131204,train,29,10,7,10 9 8 7,4,2882 1857 884 1160,40 40 40 32,1 2 3,6783,1551388130.107,Thu Feb 28 2019 14:08:50 GMT-0700 (Mountain Standard Time)
A,131204,train,30,10,7,10 9 8 7,4,2025 1156 890 965,40 40 40 32,1 2 3,5036,1551388141.162,Thu Feb 28 2019 14:09:01 GMT-0700 (Mountain Standard Time)
A,131204,train,31,10,7,10 9 8 7,4,2741 914 882 1057,40 40 40 32,1 2 3,5594,1551388152.774,Thu Feb 28 2019 14:09:12 GMT-0700 (Mountain Standard Time)
A,131204,train,32,8,7,8 7,2,6731 2313,40 32,1,9044,1551388167.832,Thu Feb 28 2019 14:09:27 GMT-0700 (Mountain Standard Time)
A,131204,train,33,2,8,2 3 4 5 6 7 8,7,12473 1328 853 841 1525 914 872 1352 1138 1831,40 40 40 40 37 37 37 37 38 32,1 2 3 5 6 9,23127,1551388196.965,Thu Feb 28 2019 14:09:56 GMT-0700 (Mountain Standard Time)
A,131204,train,34,6,1,6 5 6 7 8 9 10 1,8,4785 850 2036 263 860 1825 944 991 922 1880 1997,39 39 37 37 37 38 38 38 38 39 32,1 3 4 6 7 8 10,17353,1551388222.475,Thu Feb 28 2019 14:10:22 GMT-0700 (Mountain Standard Time)
A,131204,train,35,4,5,4 5,2,4897 2399,40 32,1,7296,1551388235.796,Thu Feb 28 2019 14:10:35 GMT-0700 (Mountain Standard Time)
A,131204,train,36,2,5,2 3 4 5,4,7590 909 1128 1356,40 40 40 32,1 2 3,10983,1551388252.791,Thu Feb 28 2019 14:10:52 GMT-0700 (Mountain Standard Time)
A,131204,train,37,4,5,4 5,2,1885 931,40 32,1,2816,1551388261.614,Thu Feb 28 2019 14:11:01 GMT-0700 (Mountain Standard Time)
A,131204,train,38,8,10,8 7 6 5 6 7 8 9 10,9,777 820 1007 931 958 1547 241 229 858 761 922 818 963,40 40 39 39 39 37 37 37 37 38 38 38 32,1 3 4 6 7 10 11 12,10832,1551388278.459,Thu Feb 28 2019 14:11:18 GMT-0700 (Mountain Standard Time)
A,131204,train,39,2,3,2 3,2,8821 1887,40 32,1,10708,1551388295.179,Thu Feb 28 2019 14:11:35 GMT-0700 (Mountain Standard Time)
A,131204,train,40,3,9,3 4 5 6 7 8 9,7,6694 840 887 1428 854 910 771 901 904 1863,40 40 40 37 37 37 37 38 38 32,1 2 4 5 8 9,16052,1551388317.247,Thu Feb 28 2019 14:11:57 GMT-0700 (Mountain Standard Time)
A,131204,train,41,2,3,2 3 2 3,4,630 995 909 2310,40 38 40 32,1 2 3,4844,1551388328.099,Thu Feb 28 2019 14:12:08 GMT-0700 (Mountain Standard Time)
A,131204,train,42,9,2,9 8 7 6 5 4 3 2,8,743 890 1587 707 926 826 1363 935 954 1131 1048,40 40 40 39 39 39 39 38 38 38 32,1 2 4 5 8 9 10,11110,1551388345.222,Thu Feb 28 2019 14:12:25 GMT-0700 (Mountain Standard Time)
A,131204,train,43,4,5,4 5,2,3300 1190 958,37 40 32,2,5448,1551388356.682,Thu Feb 28 2019 14:12:36 GMT-0700 (Mountain Standard Time)
A,131204,train,44,8,10,8 9 10,3,1861 962 977,38 38 32,1 2,3800,1551388366.508,Thu Feb 28 2019 14:12:46 GMT-0700 (Mountain Standard Time)
A,131204,train,45,2,1,2 3 4 5 6 7 8 9 10 1,10,834 924 1049 973 952 469 992 888 1093 504 861 863 912 790 1120,40 40 40 40 40 37 37 37 37 38 38 38 38 39 32,1 2 3 6 7 10 11 12 14,13224,1551388385.748,Thu Feb 28 2019 14:13:05 GMT-0700 (Mountain Standard Time)
