group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,167672,train,4,-1,4 5 4,3,1336 1137 637,38 40 32,3110,98,1543588362.712,Fri Nov 30 2018 09:32:42 GMT-0500 (Eastern Standard Time)
A,167672,train,8,4,8 7 6 5 4,5,967 308 159 331 294,38 39 39 40 32,2059,98,1543588366.283,Fri Nov 30 2018 09:32:46 GMT-0500 (Eastern Standard Time)
A,167672,train,9,8,9 8,2,801 308,38 32,1109,98,1543588368.899,Fri Nov 30 2018 09:32:48 GMT-0500 (Eastern Standard Time)
A,167672,train,8,9,8 7 8 9,4,556 498 203 322,38 40 40 32,1579,98,1543588371.99,Fri Nov 30 2018 09:32:51 GMT-0500 (Eastern Standard Time)
A,167672,train,1,4,1 2 3 4,4,723 322 238 304,39 38 38 32,1587,98,1543588375.093,Fri Nov 30 2018 09:32:55 GMT-0500 (Eastern Standard Time)
A,167672,train,10,-1,10,1,1161,32,1161,98,1543588377.764,Fri Nov 30 2018 09:32:57 GMT-0500 (Eastern Standard Time)
A,167672,train,8,-1,8,1,1574,32,1574,98,1543588380.845,Fri Nov 30 2018 09:33:00 GMT-0500 (Eastern Standard Time)
A,167672,train,7,-1,7,1,1852,32,1852,98,1543588384.209,Fri Nov 30 2018 09:33:04 GMT-0500 (Eastern Standard Time)
A,167672,train,4,-1,4,1,1066,32,1066,98,1543588386.791,Fri Nov 30 2018 09:33:06 GMT-0500 (Eastern Standard Time)
A,167672,train,9,1,9 10 1,3,1017 469 370 212,32 40 39 32,2068,60,1543588390.37,Fri Nov 30 2018 09:33:10 GMT-0500 (Eastern Standard Time)
A,167672,train,1,8,1 10 9 8,4,1496 251 201 330,37 38 38 32,2278,98,1543588394.16,Fri Nov 30 2018 09:33:14 GMT-0500 (Eastern Standard Time)
A,167672,train,9,-1,9,1,896,32,896,98,1543588396.571,Fri Nov 30 2018 09:33:16 GMT-0500 (Eastern Standard Time)
A,167672,train,10,-1,10,1,1973,32,1973,98,1543588400.054,Fri Nov 30 2018 09:33:20 GMT-0500 (Eastern Standard Time)
A,167672,train,1,-1,1 10,2,1523 358,37 32,1881,98,1543588403.444,Fri Nov 30 2018 09:33:23 GMT-0500 (Eastern Standard Time)
A,167672,train,2,-1,2 1 10,3,1237 170 282,37 37 32,1689,98,1543588406.642,Fri Nov 30 2018 09:33:26 GMT-0500 (Eastern Standard Time)
A,167672,train,1,8,1 10 9 8,4,1336 270 231 268,37 38 38 32,2105,98,1543588410.26,Fri Nov 30 2018 09:33:30 GMT-0500 (Eastern Standard Time)
A,167672,train,2,-1,2 1 10,3,2446 249 247,37 37 32,2942,98,1543588414.714,Fri Nov 30 2018 09:33:34 GMT-0500 (Eastern Standard Time)
A,167672,train,10,-1,10,1,1006,32,1006,98,1543588417.234,Fri Nov 30 2018 09:33:37 GMT-0500 (Eastern Standard Time)
A,167672,train,1,-1,1 10,2,802 240,37 32,1042,98,1543588419.787,Fri Nov 30 2018 09:33:39 GMT-0500 (Eastern Standard Time)
A,167672,train,7,-1,7,1,844,32,844,98,1543588422.142,Fri Nov 30 2018 09:33:42 GMT-0500 (Eastern Standard Time)
A,167672,train,6,-1,6,1,792,32,792,98,1543588424.442,Fri Nov 30 2018 09:33:44 GMT-0500 (Eastern Standard Time)
A,167672,train,5,-1,5,1,855,32,855,98,1543588426.806,Fri Nov 30 2018 09:33:46 GMT-0500 (Eastern Standard Time)
A,167672,train,7,-1,7,1,900,32,900,98,1543588429.219,Fri Nov 30 2018 09:33:49 GMT-0500 (Eastern Standard Time)
A,167672,train,6,-1,6,1,878,32,878,98,1543588431.608,Fri Nov 30 2018 09:33:51 GMT-0500 (Eastern Standard Time)
A,167672,train,9,-1,9 8 7 6,4,987 392 281 445,38 38 39 32,2105,241,1543588435.218,Fri Nov 30 2018 09:33:55 GMT-0500 (Eastern Standard Time)
A,167672,train,9,5,9 8 7 6 5,5,745 215 255 169 238,38 38 39 39 32,1622,241,1543588438.355,Fri Nov 30 2018 09:33:58 GMT-0500 (Eastern Standard Time)
A,167672,train,10,-1,10 1,2,1538 993,39 32,2531,162,1543588442.394,Fri Nov 30 2018 09:34:02 GMT-0500 (Eastern Standard Time)
A,167672,train,6,4,6 5 4,3,1250 503 344,39 40 32,2097,63,1543588446.004,Fri Nov 30 2018 09:34:06 GMT-0500 (Eastern Standard Time)
