group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, reward, timestamp, datetime
A,105146,train,10,-1,10 1,2,2444 335,37 32,2779,233,1543589671.167,Fri Nov 30 2018 08:54:31 GMT-0600 (Central Standard Time)
A,105146,train,2,-1,2 3 4,3,1824 179 229,38 38 32,2232,245,1543589674.902,Fri Nov 30 2018 08:54:34 GMT-0600 (Central Standard Time)
A,105146,train,2,-1,2 3 4,3,1403 191 1577,38 38 32,3171,245,1543589679.578,Fri Nov 30 2018 08:54:39 GMT-0600 (Central Standard Time)
A,105146,train,9,-1,9 8 7 6,4,3825 175 120 159,38 38 37 32,4279,292,1543589685.362,Fri Nov 30 2018 08:54:45 GMT-0600 (Central Standard Time)
A,105146,train,4,9,4 5 6 7 8 9,6,1302 144 209 160 111 313 160,38 39 39 39 40 40 32,2399,263,1543589689.266,Fri Nov 30 2018 08:54:49 GMT-0600 (Central Standard Time)
A,105146,train,5,-1,5 4 3 2 1 10,6,1349 975 193 200 265 1008,40 40 40 39 39 32,3990,211,1543589694.762,Fri Nov 30 2018 08:54:54 GMT-0600 (Central Standard Time)
A,105146,train,1,-1,1 10,2,1361 142,39 32,1503,211,1543589697.769,Fri Nov 30 2018 08:54:57 GMT-0600 (Central Standard Time)
A,105146,train,6,-1,6 7 8,3,1296 116 220,39 40 32,1632,211,1543589700.906,Fri Nov 30 2018 08:55:00 GMT-0600 (Central Standard Time)
A,105146,train,6,-1,6 7,2,738 128,39 32,866,211,1543589703.278,Fri Nov 30 2018 08:55:03 GMT-0600 (Central Standard Time)
A,105146,train,9,8,9 8,2,782 105,38 32,887,211,1543589705.67,Fri Nov 30 2018 08:55:05 GMT-0600 (Central Standard Time)
A,105146,train,5,-1,5 6 7,3,826 149 121,39 39 32,1096,211,1543589708.271,Fri Nov 30 2018 08:55:08 GMT-0600 (Central Standard Time)
A,105146,train,5,9,5 6 7 8 9 10 9,7,706 192 152 183 170 623 120,39 39 40 40 40 38 32,2146,211,1543589711.925,Fri Nov 30 2018 08:55:11 GMT-0600 (Central Standard Time)
A,105146,train,4,-1,4 3 2 1 10,5,2050 167 177 199 216,40 40 39 39 32,2809,211,1543589716.238,Fri Nov 30 2018 08:55:16 GMT-0600 (Central Standard Time)
A,105146,train,2,1,2 1,2,974 142,39 32,1116,112,1543589718.861,Fri Nov 30 2018 08:55:18 GMT-0600 (Central Standard Time)
A,105146,train,5,-1,5 6 7,3,911 168 120,39 39 32,1199,211,1543589721.565,Fri Nov 30 2018 08:55:21 GMT-0600 (Central Standard Time)
A,105146,train,3,10,3 2 1 10,4,990 144 176 336,40 39 39 32,1646,211,1543589724.717,Fri Nov 30 2018 08:55:24 GMT-0600 (Central Standard Time)
A,105146,train,6,3,6 5 4 3,4,815 129 191 231,37 40 40 32,1366,112,1543589727.589,Fri Nov 30 2018 08:55:27 GMT-0600 (Central Standard Time)
A,105146,train,9,8,9 8,2,812 215,38 32,1027,211,1543589730.121,Fri Nov 30 2018 08:55:30 GMT-0600 (Central Standard Time)
A,105146,train,4,-1,4 3 2,3,1736 191 216,40 40 32,2143,298,1543589733.769,Fri Nov 30 2018 08:55:33 GMT-0600 (Central Standard Time)
A,105146,train,9,-1,9 10 1 2 3 4,6,774 385 183 952 184 625,40 37 37 38 38 32,3103,233,1543589738.378,Fri Nov 30 2018 08:55:38 GMT-0600 (Central Standard Time)
A,105146,train,3,2,3 4 3 2,4,759 430 176 89,38 40 40 32,1454,143,1543589741.338,Fri Nov 30 2018 08:55:41 GMT-0600 (Central Standard Time)
A,105146,train,9,-1,9 8 7 6,4,911 184 136 296,38 38 37 32,1527,233,1543589744.369,Fri Nov 30 2018 08:55:44 GMT-0600 (Central Standard Time)
A,105146,train,1,-1,1,1,2782,32,2782,191,1543589748.657,Fri Nov 30 2018 08:55:48 GMT-0600 (Central Standard Time)
A,105146,train,2,-1,2,1,848,32,848,191,1543589751.012,Fri Nov 30 2018 08:55:51 GMT-0600 (Central Standard Time)
A,105146,train,2,10,2 1 10,3,779 184 112,39 39 32,1075,105,1543589753.594,Fri Nov 30 2018 08:55:53 GMT-0600 (Central Standard Time)
A,105146,train,3,10,3 2 1 10,4,1895 156 203 181,40 39 39 32,2435,105,1543589757.533,Fri Nov 30 2018 08:55:57 GMT-0600 (Central Standard Time)
A,105146,train,9,10,9 10,2,887 128,40 32,1015,105,1543589760.053,Fri Nov 30 2018 08:56:00 GMT-0600 (Central Standard Time)
A,105146,train,8,-1,8 9 10 1,4,847 184 191 1401,40 40 37 32,2623,105,1543589764.182,Fri Nov 30 2018 08:56:04 GMT-0600 (Central Standard Time)
A,105146,train,4,6,4 5 6,3,924 192 160,38 39 32,1276,44,1543589766.965,Fri Nov 30 2018 08:56:06 GMT-0600 (Central Standard Time)
A,105146,train,7,-1,7,1,11776,32,11776,259,1543589780.26,Fri Nov 30 2018 08:56:20 GMT-0600 (Central Standard Time)
A,105146,train,6,3,6 5 4 3,4,1552 176 311 172 248,37 37 40 40 32,2459,263,1543589784.225,Fri Nov 30 2018 08:56:24 GMT-0600 (Central Standard Time)
A,105146,train,3,-1,3 4 5,3,3646 464 1744,38 38 32,5854,282,1543589791.585,Fri Nov 30 2018 08:56:31 GMT-0600 (Central Standard Time)
A,105146,train,4,6,4 5 6,3,1696 317 3328,38 39 32,5341,282,1543589798.431,Fri Nov 30 2018 08:56:38 GMT-0600 (Central Standard Time)
