group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,154218,train,4,6,4 5 6,3,2124 951 425,37 40 32,3500
A,154218,train,7,8,7 6 5 4 3 2 1 10 9 8,10,508 585 591 1104 624 944 440 824 400 489,38 38 39 39 39 40 40 37 37 32,6509
A,154218,train,1,3,1 10 9 8 7 6 5 4 3,9,331 752 544 505 608 438 737 816 424,40 37 37 37 38 38 39 39 32,5155
A,154218,train,4,6,4 3 2 1 10 9 8 7 6,9,573 480 976 543 680 649 608 616 735,39 39 40 40 37 37 37 38 32,5860
A,154218,train,10,7,10 9 8 7,4,349 615 552 632,37 37 37 32,2148
A,154218,train,4,8,4 3 2 1 10 9 8,7,37 1313 760 448 608 487 472,39 39 40 40 37 37 32,4125
A,154218,train,1,3,1 2 3 4 5 6 7 8 9 10 1 2 3,13,405 592 361 383 609 391 600 1904 720 808 624 872 912,38 37 37 37 40 40 39 39 39 38 38 37 32,9181
A,154218,train,1,3,1 2 3,3,373 608 688,38 37 32,1669
A,154218,train,6,9,6 5 4 3 2 1 10 9,8,355 705 432 552 648 448 736 575,38 39 39 39 40 40 37 32,4451
A,154218,train,4,5,4 5,2,412 480,37 32,892
A,154218,train,1,3,1 2 3,3,549 759 376,38 37 32,1684
A,154218,train,1,3,1 10 9 8 7 6 5 4 3,9,18764 3417 1040 1872 608 719 393 703 640 457,32 40 37 37 37 38 38 39 39 32,28613
A,154218,train,4,6,4 5 6,3,693 1200 536,37 40 32,2429
A,154218,train,4,6,4 5 6,3,501 928 392,37 40 32,1821
A,154218,train,1,3,1 2 3,3,413 424 352,38 37 32,1189
A,154218,train,10,7,10 9 8 7,4,933 431 441 375,37 37 37 32,2180
A,154218,train,1,3,1 2 3,3,486 472 528,38 37 32,1486
A,154218,train,1,3,1 2 3,3,381 424 425,38 37 32,1230
A,154218,train,4,6,4 5 6,3,380 929 367,37 40 32,1676
A,154218,train,10,7,10 9 8 7,4,397 464 792 928,37 37 37 32,2581
A,154218,train,1,3,1 2 3,3,342 576 688,38 37 32,1606
A,154218,train,4,6,4 5 6,3,2573 887 441,37 40 32,3901
A,154218,train,5,3,5 4 3,3,405 488 776,39 39 32,1669
A,154218,train,10,7,10 9 8 7,4,509 408 624 632,37 37 37 32,2173
A,154218,train,1,3,1 2 3,3,413 423 712,38 37 32,1548
A,154218,train,1,3,1 2 3,3,477 416 408,38 37 32,1301
A,154218,train,10,7,10 9 8 7,4,462 336 536 696,37 37 37 32,2030
A,154218,train,1,6,1 10 9 8 7 6,6,430 486 368 496 785 696,40 37 37 37 38 32,3261
A,154218,train,10,7,10 9 8 7,4,364 240 264 689,37 37 37 32,1557
A,154218,train,10,7,10 9 8 7,4,460 304 488 824,37 37 37 32,2076
A,154218,train,4,6,4 5 6,3,358 855 704,37 40 32,1917
A,154218,train,10,7,10 9 8 7,4,454 334 649 760,37 37 37 32,2197
A,154218,train,3,7,3 4 5 6 7,5,598 423 840 343 873,37 37 40 40 32,3077
A,154218,train,1,3,1 2 3,3,476 608 577,38 37 32,1661
A,154218,train,4,6,4 5 6,3,509 816 1032,37 40 32,2357
A,154218,train,10,7,10 9 8 7,4,318 287 456 576,37 37 37 32,1637
A,154218,train,10,7,10 9 8 7,4,413 488 472 639,37 37 37 32,2012
A,154218,train,5,7,5 6 7,3,477 399 873,40 40 32,1749
A,154218,train,10,7,10 9 8 7,4,405 312 447 568,37 37 37 32,1732
A,154218,train,9,1,9 10 1,3,1155 816 801,39 38 32,2772
A,154218,train,4,6,4 5 6 7 8 7 6,7,374 1247 824 881 943 423 409,37 40 40 39 37 38 32,5101
A,154218,train,7,2,7 6 5 4 3 2,6,686 582 592 417 512 824,38 38 39 39 39 32,3613
A,154218,train,10,7,10 9 8 7,4,374 303 450 631,37 37 37 32,1758
A,154218,train,1,3,1 2 3,3,380 320 400,38 37 32,1100
A,154218,train,6,1,6 7 8 9 10 1,6,508 296 320 344 424 504,40 39 39 39 38 32,2396
A,154218,train,1,3,1 2 3,3,365 337 607,38 37 32,1309
A,154218,train,9,7,9 8 7,3,1453 624 624,37 37 32,2701
