group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,182876,train,10,7,10 1 2 3 4 5 6 7,8,1695 1571 828 639 377 726 540 862,38 38 37 37 37 40 40 32,7238
A,182876,train,1,3,1 10 9 8 7 6 5 4 3,9,234 404 305 510 389 247 262 20 425 254 256 331 456,40 40 37 37 37 37 38 16 38 38 39 39 32,4093
A,182876,train,10,7,10 9 8 7,4,298 181 344 375,37 37 37 32,1198
A,182876,train,10,7,10 9 8 7,4,281 166 133 451,37 37 37 32,1031
A,182876,train,4,6,4 5 6,3,921 867 297,37 40 32,2085
A,182876,train,6,7,6 7,2,31 390,40 32,421
A,182876,train,4,6,4 5 6,3,392 319 232,37 40 32,943
A,182876,train,4,6,4 5 6,3,339 444 258 289,37 37 40 32,1330
A,182876,train,4,6,4 5 6,3,265 246 223 214,37 37 40 32,948
A,182876,train,10,7,10 9 8 7,4,307 306 407 1077,37 37 37 32,2097
A,182876,train,4,6,4 5 6,3,299 153 485 232,37 37 40 32,1169
A,182876,train,1,3,1 10 9 8 7 6 5 4 3,9,86 450 265 976 506 458 382 413 421 634 1258,40 40 37 37 37 38 38 38 39 39 32,5849
A,182876,train,6,1,6 5 4 3 2 1,6,6463 710 1985 544 382 556 673,39 38 39 39 39 40 32,11313
A,182876,train,4,6,4 5 6,3,425 568 218,37 40 32,1211
A,182876,train,4,6,4 5 6,3,679 512 318,37 40 32,1509
A,182876,train,4,6,4 5 6,3,392 642 343,37 40 32,1377
A,182876,train,4,6,4 5 6,3,368 601 296,37 40 32,1265
A,182876,train,6,10,6 5 4 3 2 1 10,7,578 1792 567 521 446 307 338,38 39 39 39 40 40 32,4549
A,182876,train,1,3,1 2 3,3,385 561 784 801,38 38 37 32,2531
A,182876,train,1,3,1 2 3,3,292 758 362,38 37 32,1412
A,182876,train,10,7,10 9 8 7,4,444 358 315 283,37 37 37 32,1400
A,182876,train,10,7,10 9 8 7,4,306 223 218 363,37 37 37 32,1110
A,182876,train,1,3,1 2 3,3,295 289 360 335,38 38 37 32,1279
A,182876,train,1,3,1 2 3,3,288 351 311 260,38 38 37 32,1210
A,182876,train,8,5,8 7 6 5,4,378 259 413 485 181,37 37 38 38 32,1716
A,182876,train,1,3,1 2 3,3,335 695 250,38 37 32,1280
A,182876,train,1,3,1 2 3,3,652 442 177,38 37 32,1271
A,182876,train,10,7,10 9 8 7,4,264 432 421 191,37 37 37 32,1308
A,182876,train,4,6,4 5 6,3,310 403 308,37 40 32,1021
A,182876,train,10,7,10 9 8 7,4,634 355 459 248,37 37 37 32,1696
A,182876,train,4,6,4 5 6,3,430 660 294,37 40 32,1384
A,182876,train,4,6,4 5 6,3,361 287 234,37 40 32,882
A,182876,train,10,3,10 1 2 3,4,321 557 645 345,38 38 37 32,1868
A,182876,train,4,6,4 5 6,3,430 663 241,37 40 32,1334
A,182876,train,10,7,10 9 8 7,4,419 303 310 241,37 37 37 32,1273
A,182876,train,1,3,1 2 3,3,933 618 211,38 37 32,1762
A,182876,train,3,4,3 4,2,351 348,37 32,699
A,182876,train,4,6,4 5 6,3,338 557 203,37 40 32,1098
A,182876,train,4,6,4 5 6,3,316 583 242,37 40 32,1141
A,182876,train,7,6,7 6,2,414 207,38 32,621
A,182876,train,9,10,9 10,2,318 243,39 32,561
A,182876,train,4,6,4 5 6,3,304 304 234,37 40 32,842
A,182876,train,1,3,1 2 3,3,319 570 167,38 37 32,1056
A,182876,train,4,6,4 5 6,3,711 480 195,37 40 32,1386
A,182876,train,1,3,1 2 3,3,421 498 341 212,38 38 37 32,1472
A,182876,train,10,4,10 9 8 7 6 5 4,7,351 949 513 325 226 452 493 297,37 37 37 37 38 38 39 32,3606
A,182876,train,5,10,5 4 3 2 1 10,6,513 366 508 261 470 283,39 39 39 40 40 32,2401
A,182876,train,10,7,10 9 8 7,4,341 222 187 313,37 37 37 32,1063
