group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,128491,train,6,3,6 7 8 9 10 9 8 7 6 5 4 3,12,1369 907 545 298 263 315 197 169 169 695 623 690 215 463,37 40 40 40 40 38 38 38 38 39 39 40 40 32,6918
A,128491,train,2,1,2 1,2,478 365,37 32,843
A,128491,train,1,3,1 10 9 8 7 8 9 10 1 2 3 4 3,13,330 662 202 209 366 160 163 424 236 682 130 418 312,37 38 38 38 40 40 40 39 39 38 38 40 32,4294
A,128491,train,4,6,4 5 4 5 6,5,594 265 412 640 681 679 291,38 38 40 37 38 37 32,3562
A,128491,train,10,7,10 9 8 7,4,315 436 582 266,38 38 38 32,1599
A,128491,train,7,9,7 6 5 4 3 2 3 4 5 4 3 2 1 10 9,15,360 1263 1064 1132 358 1287 203 193 521 196 485 628 1059 360 801 798,39 39 40 40 40 38 38 38 40 40 40 37 40 37 38 32,10708
A,128491,train,8,7,8 7,2,269 194,38 32,463
A,128491,train,4,6,4 5 4 3 2 1 10 1 2 3 4 5 6,13,303 207 411 185 188 739 304 560 223 270 210 193 219 961,38 38 40 40 40 37 37 39 39 38 38 38 37 32,4973
A,128491,train,4,6,4 5 6,3,746 892 217,38 37 32,1855
A,128491,train,4,6,4 5 6,3,947 511 292,38 37 32,1750
A,128491,train,10,7,10 9 10 1 2 3 4 5 4 3 2 1 10 9 8 7,16,412 794 283 814 762 269 292 227 401 210 610 540 814 966 216 183 528,38 40 39 39 38 38 38 38 40 40 40 37 37 38 38 38 32,8321
A,128491,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,8686 736 300 256 428 211 559 350 279 661 341,37 38 38 38 40 40 40 39 39 38 32,12807
A,128491,train,10,7,10 9 8 7,4,3418 509 352 386 510,38 38 38 38 32,5175
A,128491,train,4,6,4 5 6,3,331 318 551 214,38 38 37 32,1414
A,128491,train,1,3,1 10 9 8 9 10 1 2 3,9,1064 832 238 426 162 332 188 546 323 255,37 38 38 40 40 39 39 40 38 32,4366
A,128491,train,4,6,4 5 6,3,914 649 211,38 37 32,1774
A,128491,train,10,7,10 9 8 7,4,344 173 176 372,38 38 38 32,1065
A,128491,train,4,6,4 5 6,3,381 734 196,38 37 32,1311
A,128491,train,1,3,1 2 3,3,406 784 252,39 38 32,1442
A,128491,train,1,3,1 2 3,3,393 239 237,39 38 32,869
A,128491,train,2,8,2 3 4 5 4 3 4 5 6 7 6 5 6 7 8,15,323 198 399 637 183 290 184 701 143 638 229 453 187 517 306,38 38 38 40 40 38 38 37 37 39 39 37 37 40 32,5388
A,128491,train,4,6,4 5 6,3,327 236 380,38 37 32,943
A,128491,train,3,10,3 2 1 10,4,547 356 606 254 1513,40 40 37 37 32,3276
A,128491,train,1,3,1 2 3,3,361 246 517 335,39 40 38 32,1459
A,128491,train,10,7,10 9 8 7,4,399 423 694 380 520,38 37 38 38 32,2416
A,128491,train,1,3,1 2 3,3,1413 346 1213 342,39 40 38 32,3314
A,128491,train,4,6,4 3 4 5 6,5,1573 1334 197 369 464,40 38 38 37 32,3937
A,128491,train,1,3,1 2 3,3,1934 379 365 271,39 40 38 32,2949
A,128491,train,4,9,4 5 4 3 2 1 10 1 2 1 10 9,12,2920 1150 472 456 832 243 278 284 233 347 172 369 263,38 40 40 40 37 37 37 39 39 37 37 38 32,8019
A,128491,train,4,6,4 3 4 5 6,5,393 192 1507 386 548 302,40 32 38 38 37 32,3328
A,128491,train,1,3,1 2 3,3,388 282 230,39 38 32,900
A,128491,train,4,6,4 5 6,3,344 276 318,38 37 32,938
A,128491,train,4,6,4 5 6,3,353 212 236,38 37 32,801
A,128491,train,10,7,10 9 8 7,4,555 361 324 330,38 38 38 32,1570
A,128491,train,10,7,10 9 8 7,4,333 179 169 381,38 38 38 32,1062
A,128491,train,5,9,5 4 3 2 1 10 1 2 3 4 5 6 7 8 9,15,517 491 674 699 204 470 336 227 541 225 190 459 435 364 822 261 415,40 40 40 37 37 37 39 39 38 38 38 37 37 37 40 40 32,7330
A,128491,train,6,2,6 7 8 9 10 9 10 1 2,9,921 751 228 398 187 355 487 453 254 520,37 40 40 40 40 38 40 39 39 32,4554
A,128491,train,4,6,4 5 6,3,388 240 231,38 37 32,859
A,128491,train,2,3,2 3,2,339 142,38 32,481
A,128491,train,4,6,4 5 6,3,357 220 208,38 37 32,785
A,128491,train,4,6,4 5 6,3,947 180 165,38 37 32,1292
A,128491,train,7,3,7 8 9 10 9 8 7 8 7 6 5 6 7 8 9 10 1 2 3,19,1516 667 358 448 203 152 303 428 510 279 248 696 269 801 1748 487 649 314 464 636 338,40 40 40 38 38 38 38 40 38 39 39 37 37 40 40 40 39 39 39 38 32,11514
A,128491,train,1,3,1 2 3,3,703 270 256,39 38 32,1229
A,128491,train,10,7,10 9 8 7,4,156 195 142 150 440,38 38 38 38 32,1083
A,128491,train,10,1,10 1,2,1147 190,39 32,1337
A,128491,train,9,5,9 10 1 2 1 10 1 2 3 4 5,11,604 279 504 231 335 254 186 354 210 336 300 210 559,40 40 39 39 39 37 37 39 39 38 38 38 32,4362
A,128491,train,1,3,1 2 3,3,408 239 249 356 287,39 40 32 38 32,1539
A,128491,train,10,7,10 9 8 7,4,285 158 455 212,38 38 38 32,1110
A,128491,train,1,3,1 2 3,3,347 276 280,39 38 32,903
A,128491,train,1,3,1 2 3,3,345 208 203,39 38 32,756
A,128491,train,10,2,10 9 8 7 8 9 10 1 2,9,474 289 367 478 180 167 208 404 245 563,38 38 38 40 40 40 40 39 39 32,3375
A,128491,train,4,6,4 3 4 3 2 1 10 1 2 3 4 5 6 7 6,15,1366 355 359 321 192 157 455 198 768 225 511 195 217 1215 223 702 654,39 40 38 40 40 40 37 37 39 39 38 38 38 37 37 39 32,8113
A,128491,train,10,7,10 9 8 7,4,589 217 220 484,38 38 38 32,1510
A,128491,train,1,3,1 2 3,3,458 768 259,39 38 32,1485
A,128491,train,4,6,4 5 6 7 6,5,330 296 371 236 393 318,38 38 37 37 39 32,1944
A,128491,train,1,3,1 10 9 8 7 6 5 4 3,9,4200 677 246 760 608 312 578 306 458,37 38 38 38 39 39 40 40 32,8145
