group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,132935,train,9,7,9 10 1 2 3 4 5 6 7,9,2876 699 357 636 380 456 441 637 446 697,38 39 39 40 37 40 40 37 37 32,7625
A,132935,train,10,7,10 9 8 7,4,297 201 329 353,40 40 40 32,1180
A,132935,train,4,6,4 5 4 5 6,5,295 10 178 200 617 232,40 38 40 40 37 32,1532
A,132935,train,3,8,3 2 1 10 9 8,6,342 137 351 347 176 414 729 320,38 38 37 37 37 40 40 32,2816
A,132935,train,1,3,1 2 3,3,720 352 451 648,39 39 40 32,2171
A,132935,train,1,3,1 2 3,3,298 172 237,39 40 32,707
A,132935,train,10,7,10 1 2 3 4 5 6 7,8,397 154 155 216 244 1344 412 492 539 581,39 39 39 40 32 40 40 37 37 32,4534
A,132935,train,4,6,4 5 6 7 6,5,262 269 131 125 346 234,40 37 37 37 39 32,1367
A,132935,train,10,7,10 9 8 7,4,24 264 295 435,40 40 40 32,1018
A,132935,train,1,3,1 10 9 8 7 6 5 4 3,9,255 621 465 370 485 617 491 687 492 460 485 595,37 37 38 40 40 40 39 39 39 38 38 32,6023
A,132935,train,10,7,10 9 8 7,4,120 177 333 217,40 40 40 32,847
A,132935,train,10,7,10 9 8 7,4,119 126 2987 332,40 40 40 32,3564
A,132935,train,10,7,10 9 8 7,4,315 148 134 165,40 40 40 32,762
A,132935,train,1,3,1 10 9 8 7 8 9 10 1 2 3,11,327 167 524 246 380 1163 137 111 106 222 187 545 304,37 37 40 40 40 38 38 38 38 39 39 40 32,4419
A,132935,train,7,6,7 6,2,399 161,39 32,560
A,132935,train,5,9,5 6 7 8 9,5,263 169 157 257 238 427,37 37 37 38 38 32,1511
A,132935,train,1,3,1 10 1 2 3,5,360 573 156 250 288,37 39 39 40 32,1627
A,132935,train,1,3,1 2 3,3,426 154 157,39 40 32,737
A,132935,train,10,2,10 1 2 3 2,5,276 171 407 326 162,39 39 40 38 32,1342
A,132935,train,4,6,4 5 4 5 6 7 6,7,266 3 147 251 188 166 412 175 383,40 38 40 40 37 37 37 39 32,1991
A,132935,train,4,6,4 5 6 7 6,5,806 144 322 137 350 139,40 40 37 37 39 32,1898
A,132935,train,1,3,1 10 1 2 3,5,1014 138 205 380 436 759 148 467 613,40 40 40 37 37 39 39 40 32,4160
A,132935,train,1,3,1 2 3,3,272 77 363,39 40 32,712
A,132935,train,10,7,10 9 8 7,4,294 157 386 256,40 40 40 32,1093
A,132935,train,1,3,1 2 3,3,260 506 424,39 40 32,1190
A,132935,train,6,8,6 7 8,3,322 210 208 574,37 37 38 32,1314
A,132935,train,10,7,10 9 8 7,4,1608 219 240 522,40 40 40 32,2589
A,132935,train,10,7,10 9 8 7,4,547 146 128 212,40 40 40 32,1033
A,132935,train,4,6,4 5 6,3,263 130 758,40 37 32,1151
A,132935,train,1,3,1 2 3,3,264 58 195,39 40 32,517
A,132935,train,10,7,10 9 8 7,4,297 165 137 123,40 40 40 32,722
A,132935,train,4,6,4 5 6,3,370 100 328,40 37 32,798
A,132935,train,4,6,4 5 6,3,324 75 185,40 37 32,584
A,132935,train,10,7,10 9 8 7,4,599 121 151 167,40 40 40 32,1038
A,132935,train,4,6,4 5 6,3,413 171 167,40 37 32,751
A,132935,train,1,3,1 2 3,3,358 83 202,39 40 32,643
A,132935,train,10,7,10 9 8 7,4,96 143 115 345,40 40 40 32,699
A,132935,train,1,3,1 2 3,3,303 25 262,39 40 32,590
A,132935,train,2,6,2 3 4 5 6 7 6,7,254 141 146 223 147 232 247,40 40 40 37 37 39 32,1390
