Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 70075 4260 2061 2465 1991 4140 , 86195
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5599 2051 2091 2097 2077 3015 , 16929
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4734 2067 2099 2079 2040 24 1930 2063 2108 2320 2079 2494 2195 , 28232
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4598 2725 16775 2249 2213 2508 , 31068
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4629 2131 2552 2542 2419 2203 , 16476
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4600 2023 2079 2151 2282 3537 , 16674
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 6 7 1 2 3 4 , 11 , 6052 2314 2330 3047 2429 2489 7 2361 6 2212 2905 , 26149
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4923 2301 2707 20 1892 2652 , 14496
Group A , 180187 , training , 2 , 1 , 2 1 , 2 , 4438 2251 , 6690
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5546 2128 2419 2290 22 2064 , 14468
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4699 2136 2372 2770 20768 2404 , 35149
Group A , 180187 , training , 2 , 4 , 2 3 4 , 3 , 5099 1319 2078 2194 , 10690
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4845 2069 2101 2091 2102 2128 , 15335
Group A , 180187 , training , 2 , 4 , 2 3 4 , 3 , 4884 2088 2518 , 9491
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4356 2011 2105 2140 2122 2549 , 15284
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4471 2039 2073 2111 2090 2551 , 15334
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4556 2071 2215 2135 2076 2580 , 15634
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4591 2030 2080 2095 2142 2543 , 15480
Group A , 180187 , training , 5 , 3 , 5 4 3 , 3 , 4373 2106 2373 , 8852
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 21194 688 1591 2074 2117 2069 , 29732
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4359 2146 2120 2134 2194 2744 , 15721
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4503 2102 2185 2242 2117 2903 , 16030
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5229 2097 2114 2094 2100 2499 , 16132
Group A , 180187 , training , 4 , 3 , 4 3 , 2 , 4767 2044 , 6810
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4624 2062 2127 2225 2111 2364 , 15515
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4797 2091 2093 2077 2142 2370 , 15567
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4850 2053 2164 2115 2101 2301 , 15587
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 23731 2101 2163 2205 2217 2191 , 34605
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4555 2078 2333 2193 2185 2661 , 16006
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4370 2151 2188 2191 2154 2661 , 15717
Group A , 180187 , training , 1 , 2 , 1 7 6 5 4 3 2 , 7 , 5374 2161 2149 2217 2269 2203 2274 , 18646
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4507 2119 2183 25 1594 1926 , 12352
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4838 2174 2260 2216 2145 2347 , 15981
Group A , 180187 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4830 2177 2111 2187 2150 2554 , 16009
Group A , 180187 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4654 2179 2220 2184 2208 2255 , 15700
Group A , 180187 , test , 2 , 6 , 2 1 7 6 , 4 , 5578 2097 2219 2455 , 12350
Group A , 180187 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4661 2100 2228 2178 2425 , 13593
Group A , 180187 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4658 2147 2218 2160 2582 , 13764
Group A , 180187 , test , 7 , 4 , 7 6 5 4 , 4 , 4509 2119 12 1858 , 8497
Group A , 180187 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4437 2239 2227 2232 2215 , 13351
Group A , 180187 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4800 2145 2171 2158 2758 , 14032
Group A , 180187 , test , 7 , 4 , 7 6 5 4 , 4 , 5337 2081 2169 2150 , 11739
