Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5408 1144 1171 , 7721
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5750 1138 1343 , 8231
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 10279 1249 1337 , 12865
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 6584 1199 1240 , 9025
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 7730 1176 1375 , 10280
Group A , 136413 , training , 1 , 6 , 1 2 3 4 5 6 , 6 , 6171 1122 1311 1216 1376 1448 , 12644
Group A , 136413 , training , 1 , 4 , 1 2 3 4 , 4 , 5458 1319 1152 1152 , 9082
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 7290 1190 1209 , 9688
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 7417 1368 1255 , 10041
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5377 1144 1272 , 7792
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 6457 1200 1177 , 8834
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5543 1200 1242 , 7985
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5270 1193 1313 , 7776
Group A , 136413 , training , 5 , 6 , 5 6 , 2 , 5233 1327 , 6560
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5720 1135 1107 , 7962
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5344 1159 1117 1259 1152 , 10031
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 5361 1136 1152 1200 , 8848
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 5791 1274 1566 1378 , 10009
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5935 1129 1206 1121 1288 , 10680
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 4785 1183 1394 1359 , 8721
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 4856 1168 1168 1345 , 8537
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6105 1231 1248 1223 1177 , 10985
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 6242 1238 1600 1185 1311 , 11576
Group A , 136413 , test , 4 , 7 , 4 5 6 5 6 7 , 6 , 5682 1207 1257 1 567 0 3208 0 2393 0 912 1448 1656 1407 , 19737
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6113 1210 1191 1240 1416 , 11169
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 5544 1112 1176 1288 , 9121
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 6184 1208 1209 1167 1200 1409 1304 , 13682
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5977 1087 1240 1200 1289 , 10792
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 6346 1151 1087 1409 , 9992
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 19441 1096 1320 1224 1377 , 24459
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 5880 1199 1185 1337 , 9600
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 5656 1208 1544 1223 , 9633
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5784 1168 1243 1182 1288 , 10665
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 5744 1264 1217 1384 , 9608
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5272 1185 1263 1282 1262 , 10264

Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 13913 1176 1408 , 16497
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 4898 1168 1279 , 7347
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5704 1144 1363 , 8208
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5654 1161 1247 , 8064
Group A , 136413 , training , 1 , 4 , 1 2 3 4 , 4 , 5714 1190 1049 1273 , 9224
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5464 1104 1225 , 7794
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5662 1193 1105 , 7960
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5664 1144 1112 , 7921
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5145 1047 1304 , 7496
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5713 1407 1337 , 8457
Group A , 136413 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4720 1168 1072 1185 1199 1217 , 10561
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 6416 1104 1249 , 8769
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 8440 1207 1323 , 10969
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 7110 1257 1296 , 9663
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5648 1256 1312 , 8217
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5392 1064 1171 , 7626
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5055 1239 1249 , 7543
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5576 1175 1378 , 8129
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 4663 1160 1169 , 6991
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5425 1158 1298 , 7882
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 4720 1079 1169 , 6967
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5201 1103 1192 , 7498
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 4816 1097 1072 , 6984
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5186 1181 1153 , 7520
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5120 1105 1271 , 7497
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 4873 1077 1220 , 7169
Group A , 136413 , training , 6 , 4 , 6 7 1 2 3 4 , 6 , 5704 1167 1097 1105 1550 1241 , 11865
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5656 1281 1263 , 8199
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 4904 1200 1234 , 7338
Group A , 136413 , training , 3 , 1 , 3 4 5 6 7 1 , 6 , 5608 1111 1115 1221 1168 1265 , 11488
Group A , 136413 , training , 5 , 4 , 5 6 7 1 2 3 4 , 7 , 5082 1518 1168 1072 1129 1128 1191 , 12289
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5481 1224 1153 , 7856
Group A , 136413 , training , 4 , 6 , 4 5 6 , 3 , 5079 1160 1377 , 7617
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 5553 1119 1120 , 7793
Group A , 136413 , training , 2 , 4 , 2 3 4 , 3 , 4785 1112 1232 , 7128
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5626 1167 1256 1160 1279 , 10488
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 4672 1218 1142 1169 1208 1368 , 10778
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5698 1151 1151 1136 1298 , 10432
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 4856 1137 1095 1159 , 8248
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4944 1408 1185 1417 1319 , 10275
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 5569 1320 1071 1282 , 9240
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5008 1144 1192 1176 1344 , 9863
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5354 3966 2617 2055 1449 , 15443
Group A , 136413 , test , 4 , 7 , 4 3 4 5 6 7 , 6 , 7737 2649 1198 1617 1288 1456 , 15945
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 8169 1223 1081 1151 1264 , 12887
Group A , 136413 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5257 1169 1207 1256 1392 , 10281
Group A , 136413 , test , 6 , 2 , 6 5 4 3 2 , 5 , 8489 1231 1121 1192 1312 , 13345
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5841 1183 1225 1136 1328 , 10713
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 6265 1119 1112 1289 , 9785
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6096 1145 1135 1056 1240 , 10672
Group A , 136413 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4602 1214 1145 1119 1210 , 9289
Group A , 136413 , test , 6 , 2 , 6 7 1 2 , 4 , 5135 1144 1601 1335 , 9217
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 5217 1209 1177 1159 , 8762
Group A , 136413 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5216 1247 1104 1064 1244 , 9873
Group A , 136413 , test , 4 , 7 , 4 5 6 7 , 4 , 4639 1070 1320 1265 , 8295
