Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 119812 , test , 2 , 6 , 2 1 7 6 , 4 , 4752 2128 2024 2720 , 11623
Group A , 119812 , test , 7 , 4 , 7 6 5 4 , 4 , 4568 2231 1880 2273 , 10953
Group A , 119812 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4384 2159 1840 1745 1919 , 12047
Group A , 119812 , test , 4 , 7 , 4 5 4 3 2 1 7 , 7 , 5177 1939 1780 1600 1744 1595 2085 , 15920

Group B , 119812 , training , 3 , 7 , 3 2 1 7 , 4 , 10138 2551 4208 2328 , 19224
Group B , 119812 , training , 2 , 5 , 2 1 7 6 5 , 5 , 5681 2084 1911 2288 2940 , 14903
Group B , 119812 , training , 4 , 7 , 4 5 6 7 , 4 , 4728 2149 1886 3413 , 12176
Group B , 119812 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 4434 2254 1890 1847 1798 3185 , 15410
Group B , 119812 , training , 3 , 4 , 3 4 , 2 , 5128 3000 , 8127
Group B , 119812 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4753 2125 1905 2228 3181 , 14191
Group B , 119812 , training , 5 , 7 , 5 6 7 , 3 , 4351 2116 2437 , 8905
Group B , 119812 , training , 1 , 4 , 1 2 3 4 , 4 , 4609 2157 1908 2814 , 11487
Group B , 119812 , training , 1 , 3 , 1 2 3 , 3 , 4603 2310 2766 , 9679
Group B , 119812 , training , 3 , 2 , 3 2 , 2 , 6560 2792 , 9353
Group B , 119812 , training , 3 , 6 , 3 2 1 7 6 , 5 , 4625 2168 1966 1882 2904 , 13544
Group B , 119812 , training , 4 , 6 , 4 5 6 , 3 , 4345 2104 7 1636 1567 1849 1822 1876 3 2518 , 17728
Group B , 119812 , training , 3 , 5 , 3 4 5 , 3 , 4640 2041 8 1890 3349 , 11928
Group B , 119812 , training , 3 , 6 , 3 2 1 7 6 , 5 , 4755 2250 1978 1880 2928 , 13791
Group B , 119812 , training , 6 , 2 , 6 5 4 3 2 , 5 , 4515 2087 1915 1878 2767 , 13161
Group B , 119812 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4471 2100 1969 1776 2643 , 12960
Group B , 119812 , training , 3 , 1 , 3 2 1 , 3 , 5815 2183 3953 , 11952
Group B , 119812 , training , 5 , 7 , 5 6 5 4 3 2 1 7 , 8 , 4345 2575 2123 1875 1851 1823 45 2603 , 17240
Group B , 119812 , training , 3 , 4 , 3 2 1 7 6 5 4 , 7 , 4503 2165 1908 1880 4 1574 3 1555 2 2103 2157 1916 2846 , 22615
Group B , 119812 , training , 6 , 4 , 6 5 4 , 3 , 5024 2157 2523 , 9704
Group B , 119812 , training , 4 , 7 , 4 5 6 7 , 4 , 5593 2196 1847 2820 , 12457
Group B , 119812 , training , 7 , 1 , 7 1 , 2 , 4585 2951 , 7534
Group B , 119812 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4632 2102 2 1664 1581 4 1562 2740 , 14289
Group B , 119812 , training , 7 , 3 , 7 1 2 3 , 4 , 4777 2127 1891 2815 , 11608
Group B , 119812 , training , 5 , 3 , 5 6 7 1 2 3 , 6 , 6896 2128 1824 12 1574 9 1791 3358 , 17593
Group B , 119812 , training , 2 , 5 , 2 1 7 6 5 , 5 , 5047 2218 1995 1976 1882 1737 2879 , 17734
Group B , 119812 , training , 1 , 2 , 1 2 , 2 , 4464 3136 , 7600
Group B , 119812 , training , 6 , 5 , 6 5 , 2 , 4796 3116 , 7912
Group B , 119812 , training , 6 , 2 , 6 7 1 2 , 4 , 4359 2103 1850 3096 , 11408
Group B , 119812 , training , 5 , 4 , 5 6 7 1 2 3 4 , 7 , 4960 2093 1905 1848 1887 1821 2751 , 17264
Group B , 119812 , training , 3 , 4 , 3 2 1 2 3 4 , 6 , 6159 2116 2020 2182 1834 2559 , 16871
Group B , 119812 , training , 1 , 2 , 1 7 6 5 4 3 2 , 7 , 5352 2150 1895 1817 1857 8 2497 , 15576
Group B , 119812 , training , 1 , 7 , 1 7 , 2 , 4401 2936 , 7338
Group B , 119812 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4348 2151 1911 1955 3 35 2613 , 13015
Group B , 119812 , training , 1 , 6 , 1 7 6 , 3 , 4689 2095 2896 , 9680
Group B , 119812 , test , 4 , 7 , 4 5 6 7 , 4 , 4611 2178 1865 2921 , 11576
Group B , 119812 , test , 7 , 4 , 7 6 5 4 , 4 , 4652 2124 1875 3 1838 3093 , 13584
Group B , 119812 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4735 2157 1879 1845 2720 , 13336
Group B , 119812 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4335 2165 1882 1813 3052 , 13247
Group B , 119812 , test , 6 , 2 , 6 7 1 2 , 4 , 4434 2130 22 2431 , 9017
Group B , 119812 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4631 2114 6 1642 9 1841 3596 , 13839
Group B , 119812 , test , 2 , 6 , 2 3 2 1 7 6 , 6 , 4353 2194 1914 2 1557 2917 , 12937
Group B , 119812 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4770 2204 7 1607 2724 , 11313
Group B , 119812 , test , 2 , 6 , 2 1 7 6 , 4 , 4325 2115 1849 2703 , 10991
Group B , 119812 , test , 4 , 7 , 4 5 6 7 , 4 , 4706 2182 1891 2851 , 11630
Group B , 119812 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4755 2058 11 1661 2 1449 2608 , 12544
Group B , 119812 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4624 2212 4 1633 2 1371 2 1828 2588 , 14264
Group B , 119812 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4697 2066 1880 1866 2900 , 13409
Group B , 119812 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4641 2116 1877 5 3001 , 11640
Group B , 119812 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4800 2184 1923 1837 3103 , 13847
Group B , 119812 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4812 2125 1852 1809 3314 , 13912
Group B , 119812 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4483 2133 1942 1834 2793 , 13185
Group B , 119812 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4355 2132 1927 1815 2994 , 13224
Group B , 119812 , test , 2 , 6 , 2 1 7 6 , 4 , 5737 2102 1895 2858 , 12591
Group B , 119812 , test , 7 , 4 , 7 6 5 4 , 4 , 4649 2085 1848 3162 , 11744
