Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 140954 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4672 1027 1566 1028 1283 , 9575
Group B , 140954 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4781 1025 1020 1024 1335 , 9184
Group B , 140954 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4441 1041 1010 1055 1319 , 8865
Group B , 140954 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4508 1022 1024 1023 1255 , 8833
Group B , 140954 , test , 7 , 4 , 7 6 5 4 , 4 , 4336 1023 1056 1323 , 7738
Group B , 140954 , test , 2 , 6 , 2 1 7 6 , 4 , 4325 1056 1024 1339 , 7744
Group B , 140954 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4335 1023 1024 1024 1155 , 8561
Group B , 140954 , test , 6 , 2 , 6 7 1 2 , 4 , 4332 1056 1056 1055 1218 1220 , 9936
Group B , 140954 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4668 1023 1024 1022 1312 , 9050
Group B , 140954 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4324 1024 1055 1056 1214 , 8672
Group B , 140954 , test , 2 , 6 , 2 1 7 6 , 4 , 4321 1022 1024 1306 , 7673
Group B , 140954 , test , 6 , 2 , 6 7 1 2 , 4 , 4338 1025 1054 1319 , 7737
Group B , 140954 , test , 7 , 4 , 7 6 5 4 , 4 , 4334 1403 1061 1252 , 8050

Group A , 140954 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 21474 1023 1024 1022 1291 1528 , 27362
Group A , 140954 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4338 1025 1053 1057 1023 1193 , 9688
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4345 1023 1297 , 6666
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4427 1026 1053 1159 1153 , 8817
Group A , 140954 , training , 3 , 5 , 3 2 1 7 6 5 , 6 , 4482 1023 1085 1029 1022 1279 , 9920
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4315 1025 1284 , 6626
Group A , 140954 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4341 1022 1057 1056 1023 1199 , 9697
Group A , 140954 , training , 2 , 6 , 2 1 7 6 , 4 , 4323 1023 1023 1184 , 7553
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4335 1218 1231 , 6784
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4317 1023 1189 , 6528
Group A , 140954 , training , 4 , 7 , 4 5 6 7 , 4 , 4315 1023 1023 1200 , 7562
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4333 1024 1236 , 6592
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4328 1056 1153 , 6537
Group A , 140954 , training , 5 , 6 , 5 6 , 2 , 4318 1761 , 6080
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4341 1023 1309 , 6673
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4335 1022 1220 , 6578
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4334 1025 1169 , 6528
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4333 1023 1133 , 6488
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4330 1055 1240 , 6624
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4317 1023 1142 , 6483
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4323 1023 1245 , 6591
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4333 1027 1305 , 6665
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4340 1056 1325 , 6720
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4342 1024 1211 , 6578
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4322 1023 1271 , 6617
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4337 1056 1225 , 6616
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4341 1023 1195 , 6560
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4324 1024 1230 , 6578
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4338 1023 1207 , 6568
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4334 1023 1252 , 6608
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4345 1056 1271 , 6672
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4335 1023 1131 , 6490
Group A , 140954 , training , 2 , 4 , 2 3 4 , 3 , 4315 1024 1270 , 6609
Group A , 140954 , training , 6 , 7 , 6 7 , 2 , 4324 1026 1159 1100 , 7608
Group A , 140954 , training , 4 , 6 , 4 5 6 , 3 , 4326 1026 1217 , 6570
Group A , 140954 , test , 4 , 7 , 4 5 6 7 , 4 , 4323 1077 1202 1335 , 7936
Group A , 140954 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4341 1026 1053 1057 1022 1486 1296 , 11282
Group A , 140954 , test , 6 , 2 , 6 7 1 2 , 4 , 4330 1023 1024 1288 , 7664
Group A , 140954 , test , 4 , 7 , 4 5 6 7 , 4 , 4323 1055 1142 1225 , 7746
Group A , 140954 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4325 1022 1205 1427 1222 , 9200
Group A , 140954 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4417 1026 1025 1496 1244 , 9209
Group A , 140954 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4323 1056 1023 1443 1556 , 9401
Group A , 140954 , test , 2 , 6 , 2 1 7 6 , 4 , 4346 1024 1024 1177 , 7571
Group A , 140954 , test , 7 , 4 , 7 6 5 4 , 4 , 4323 1057 1023 1220 , 7624
Group A , 140954 , test , 4 , 7 , 4 5 6 7 , 4 , 4324 1023 1023 1310 , 7679
Group A , 140954 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4333 1023 1296 1349 1561 , 9562
Group A , 140954 , test , 2 , 6 , 2 1 7 6 , 4 , 4337 1058 1022 1247 , 7664
Group A , 140954 , test , 7 , 4 , 7 6 5 4 , 4 , 4332 1023 1056 1255 , 7665
Group A , 140954 , test , 4 , 7 , 4 5 6 7 , 4 , 4316 1025 1021 1215 , 7577
Group A , 140954 , test , 6 , 2 , 6 7 1 2 , 4 , 4344 1057 1023 1617 , 8041
Group A , 140954 , test , 2 , 6 , 2 1 7 6 , 4 , 4335 1022 1024 1204 , 7586
Group A , 140954 , test , 6 , 2 , 6 7 1 2 , 4 , 4332 1026 1053 1285 , 7696
Group A , 140954 , test , 4 , 7 , 4 5 6 7 , 4 , 4324 1056 1116 1129 , 7624
Group A , 140954 , test , 7 , 4 , 7 6 5 4 , 4 , 4324 1023 1024 1269 , 7642
Group A , 140954 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4317 1408 1213 1375 1360 , 9672
