Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 41898 2 5782 2932 1839 , 53663
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5168 1191 1276 , 7635
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4860 1167 1553 , 7569
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4897 1181 1284 , 7364
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5526 1098 1468 , 8106
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4951 1129 1212 , 7285
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4934 1058 1242 , 7239
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5002 1313 1283 , 7602
Group A , 101630 , training , 6 , 1 , 6 7 1 , 3 , 5069 1255 1656 , 7964
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5418 1154 1335 , 7909
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 31016 1319 1651 , 33993
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4549 1459 1335 , 7340
Group A , 101630 , training , 5 , 7 , 5 6 7 , 3 , 4485 2381 1314 , 8188
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4960 1232 1264 , 7445
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5741 1131 1337 , 8207
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5251 1267 1281 , 7801
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5839 1463 1457 , 8757
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5285 1164 1293 , 7756
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5874 1163 1147 , 8178
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 6309 1097 1655 , 9066
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 6609 1293 1212 , 9098
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5249 1587 1470 , 8309
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5195 1336 1377 , 7914
Group A , 101630 , training , 5 , 7 , 5 6 7 , 3 , 5155 1203 1252 , 7614
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4825 1391 2003 , 8211
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4933 1644 1475 , 8060
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5803 1719 1839 , 9351
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 6568 1597 1194 , 9376
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5612 1858 1590 , 9058
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4984 1437 1370 , 7777
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5873 1348 1159 , 8379
Group A , 101630 , training , 1 , 4 , 1 2 3 4 , 4 , 6410 1140 1658 1176 , 10398
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5859 1304 1328 , 8484
Group A , 101630 , training , 5 , 3 , 5 6 7 1 2 3 , 6 , 5725 1360 1206 1393 1683 1184 , 12555
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5823 1104 1316 , 8233
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5013 2291 1580 1327 1417 , 11637
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 5735 1733 1624 2177 , 11265
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 5538 1369 1189 1673 , 9772
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5807 1500 1483 1515 1544 , 11846
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 8552 1672 1293 1069 1620 , 14206
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 223605 1736 1181 1353 , 227881
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 4829 1033 1136 1214 , 8205
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4910 1230 1601 1356 1432 , 10531
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 6063 1163 1246 1442 , 9918
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 5477 1692 1784 1458 , 10404
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4724 1278 1180 1187 1793 , 10158
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4909 1302 1275 1301 1230 , 10018
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 5218 1122 1694 1563 , 9606
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5166 1266 1393 1233 1198 , 10244
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5173 1406 1340 1191 1470 , 10584
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 5125 1274 1572 1268 , 9235
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 5276 1880 1269 1136 , 9561
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6323 1153 1247 1480 1230 , 11435
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 5399 1386 1515 1465 , 9770
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5877 1228 1194 1123 1265 , 10691

Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 10541 1267 1207 , 13011
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5282 1128 1435 , 7838
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5114 1221 1228 , 7567
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5470 1882 1487 , 8843
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5448 1284 1303 , 8034
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5489 1145 1258 , 7885
Group A , 101630 , training , 3 , 4 , 3 4 , 2 , 4657 1749 , 6409
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4896 1319 1611 , 7833
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4982 1353 1403 , 7747
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5912 1247 1190 , 8336
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4769 1136 1490 , 7394
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5564 1140 1368 , 8080
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5118 1230 1218 , 7556
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5115 1087 1561 , 7763
Group A , 101630 , training , 5 , 4 , 5 6 7 1 2 3 4 , 7 , 4673 1265 1150 1625 1736 1089 1210 , 12747
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5304 1139 1582 , 8024
Group A , 101630 , training , 1 , 2 , 1 2 , 2 , 4661 1512 , 6192
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5074 1252 1308 , 7625
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5050 1339 1270 , 7661
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5093 1240 1370 , 7706
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5232 1145 1184 , 7548
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 5108 1222 1312 , 7645
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5122 1146 1299 , 7574
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5008 1098 1105 , 7203
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4610 1206 1264 , 7079
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4797 1247 1208 , 7251
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4957 1106 1183 , 7254
Group A , 101630 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4465 1165 1526 1142 1145 1138 , 10586
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4560 1126 1262 , 6934
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4850 1269 1195 , 7322
Group A , 101630 , training , 2 , 4 , 2 3 4 , 3 , 4441 1462 1568 , 7470
Group A , 101630 , training , 6 , 3 , 6 7 1 2 3 , 5 , 6665 1163 1168 1125 1202 , 11318
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4882 1183 1230 , 7295
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 4793 1155 1292 , 7236
Group A , 101630 , training , 4 , 6 , 4 5 6 , 3 , 5083 1174 1230 , 7490
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 4846 1199 1227 1267 , 8538
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4972 1154 1138 1302 1100 , 9668
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 5989 1737 1140 1558 , 10425
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 4614 1484 1124 1484 , 8702
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 4713 1279 1246 1407 , 8644
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4943 1126 1298 1667 1292 , 10329
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5056 1782 1218 1810 1440 , 11309
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 4802 1490 1363 1592 , 9243
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 4793 1413 1185 1245 , 8637
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5148 1150 1122 1173 1225 , 9817
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5204 1814 1443 1381 1231 , 11073
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4806 1217 1973 1317 1875 , 11188
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 7093 1236 1219 1278 , 10825
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4716 1442 1384 1877 1786 , 11204
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 5102 1141 1196 1457 , 8896
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4540 1209 1087 1171 1418 , 9428
Group A , 101630 , test , 6 , 2 , 6 7 1 2 , 4 , 4349 1229 1566 1594 , 8740
Group A , 101630 , test , 4 , 7 , 4 5 6 7 , 4 , 4805 1075 1224 1373 , 8474
Group A , 101630 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4364 1250 1252 1359 1408 , 9632
Group A , 101630 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4617 1181 1596 1162 1253 , 9812
