Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 137081 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4563 2619 2566 2360 2353 , 14461
Group B , 137081 , training , 3 , 2 , 3 2 , 2 , 4623 2575 , 7199
Group B , 137081 , training , 6 , 4 , 6 7 1 2 3 4 , 6 , 4653 2307 2432 2360 2385 2706 , 16842
Group B , 137081 , training , 1 , 5 , 1 7 6 5 , 4 , 4629 2233 2353 2641 , 11856
Group B , 137081 , training , 4 , 2 , 4 3 2 , 3 , 5878 2568 2641 , 11089
Group B , 137081 , training , 4 , 1 , 4 3 2 1 , 4 , 5063 2440 2327 2624 , 12453
Group B , 137081 , training , 1 , 4 , 1 2 3 4 , 4 , 4425 2288 2383 2577 , 11674
Group B , 137081 , training , 2 , 5 , 2 3 4 5 , 4 , 4680 2189 2499 2552 , 11918
Group B , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4824 2302 2570 2593 , 12291
Group B , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4663 2392 2225 2392 2552 , 14222
Group B , 137081 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5239 2521 2536 2324 2461 , 15081
Group B , 137081 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4678 2280 2391 2345 2624 , 14319
Group B , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4551 2400 2704 2625 , 12280
Group B , 137081 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4727 3195 2453 2281 2504 , 15158
Group B , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4527 2423 2442 2375 , 11770
Group B , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4560 2593 2328 2408 2562 , 14449
Group B , 137081 , test , 4 , 7 , 4 3 4 3 2 1 7 , 7 , 5118 2425 2953 2279 2327 2408 2648 , 20160
Group B , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4520 2312 2249 2663 , 11742
Group B , 137081 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4675 2206 2783 2840 2706 , 15211
Group B , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4542 2400 2392 2563 , 11896
Group B , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4637 2356 2445 2465 , 11903
Group B , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4638 2472 2415 2387 2550 , 14464
Group B , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4776 2574 2514 2632 , 12495
Group B , 137081 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4875 2429 2400 2480 2672 , 14855
Group B , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5576 2504 2221 2408 2635 , 15344
Group B , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4560 2408 2568 2576 , 12113
Group B , 137081 , test , 7 , 4 , 7 6 5 4 , 4 , 4784 2278 2594 2512 , 12169
Group B , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4688 2394 2475 2691 , 12247

Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 17089 2584 2903 , 22576
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4984 2522 3143 , 10647
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4607 2658 3054 , 10322
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4616 2347 3014 , 9976
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4704 2522 2581 , 9806
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4681 2864 2687 1864 1321 , 13417
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4729 2496 2725 , 9951
Group A , 137081 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4609 2544 2426 2621 2280 2595 , 17074
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4661 2513 2656 , 9831
Group A , 137081 , training , 1 , 6 , 1 7 6 , 3 , 4873 2398 2494 , 9765
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4603 2484 2539 , 9627
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4640 2536 2547 , 9723
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4702 2332 2748 , 9780
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4666 2565 2601 , 9831
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4841 2687 2611 , 10140
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4620 2560 2792 , 9973
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4841 2570 2590 , 10002
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4544 2480 2517 , 9539
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4707 2544 2519 , 9770
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4555 2464 2545 , 9565
Group A , 137081 , training , 1 , 5 , 1 7 6 5 , 4 , 4668 3097 2504 2616 , 12884
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4656 2488 2864 , 10007
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4660 2587 2632 , 9882
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4568 2475 2965 , 10009
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4768 2596 2613 , 9974
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4680 2656 2761 , 10099
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4606 2435 2837 , 9876
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4626 2742 2665 , 10032
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4553 2545 2765 , 9866
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4697 2520 2586 , 9803
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4622 2511 2511 , 9643
Group A , 137081 , training , 4 , 6 , 4 5 6 , 3 , 4636 2430 2640 , 9705
Group A , 137081 , training , 2 , 4 , 2 3 4 , 3 , 4480 2727 2657 , 9865
Group A , 137081 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 4856 3015 2688 2486 2515 2698 , 18259
Group A , 137081 , training , 7 , 6 , 7 6 , 2 , 4670 2536 , 7204
Group A , 137081 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4521 3144 2703 2431 2932 , 15731
Group A , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4917 2584 2746 2767 , 13014
Group A , 137081 , test , 4 , 7 , 4 5 6 7 , 4 , 4863 2469 2580 2695 , 12608
Group A , 137081 , test , 6 , 2 , 6 7 1 2 , 4 , 4368 2392 2659 2692 , 12112
Group A , 137081 , test , 7 , 4 , 7 6 5 4 , 4 , 4521 2388 2404 2545 , 11855
Group A , 137081 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4625 2366 2415 2353 2520 , 14281
Group A , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4547 2558 2503 2480 2602 , 14688
Group A , 137081 , test , 7 , 4 , 7 6 5 4 , 4 , 5782 2416 2440 2640 , 13279
Group A , 137081 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4567 2861 2982 2135 2366 , 14912
Group A , 137081 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4571 2397 2760 2432 2578 , 14738
Group A , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4583 2487 2461 2528 2544 , 14602
Group A , 137081 , test , 7 , 4 , 7 6 5 4 , 4 , 4763 2612 2415 2662 , 12451
Group A , 137081 , test , 4 , 7 , 4 5 6 7 , 4 , 4703 2427 2697 2876 , 12704
Group A , 137081 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4643 2380 2451 2463 2591 , 14530
Group A , 137081 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4352 2504 2464 2512 2531 , 14362
Group A , 137081 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4766 2441 2494 2467 2613 , 14780
Group A , 137081 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4360 2576 2386 2342 2472 , 14138
Group A , 137081 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4584 2714 2846 2863 2506 , 15510
Group A , 137081 , test , 7 , 4 , 7 6 5 4 , 4 , 4671 2329 2607 2552 , 12161
Group A , 137081 , test , 2 , 6 , 2 1 7 6 , 4 , 4696 2432 2430 2571 , 12128
