Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4362 1055 1153 , 6569
Group A , 174639 , training , 4 , 6 , 4 5 6 , 3 , 5329 1024 1139 , 7494
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4950 1261 1222 , 7432
Group A , 174639 , training , 4 , 6 , 4 5 6 , 3 , 4556 1076 1095 , 6729
Group A , 174639 , training , 4 , 6 , 4 5 6 , 3 , 4636 1208 1195 , 7036
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4435 1064 1143 , 6643
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4863 1115 1148 , 7125
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4670 1035 1108 , 6815
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4321 1182 1154 , 6656
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4855 1409 1162 , 7426
Group A , 174639 , training , 2 , 4 , 2 3 4 , 3 , 4509 1363 1124 , 6997
Group A , 174639 , training , 4 , 6 , 4 5 6 , 3 , 4924 1515 1163 , 7602
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 4580 1580 1383 1562 , 9105
Group A , 174639 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4728 1208 1163 1118 1187 , 9404
Group A , 174639 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4803 1108 1157 1229 1199 , 9494
Group A , 174639 , test , 4 , 7 , 4 5 6 7 , 4 , 4971 1532 1323 1272 , 9099
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 4692 1123 1186 1176 , 8178
Group A , 174639 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4358 1153 1154 1102 1227 , 8994
Group A , 174639 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4952 1125 1090 1383 1273 , 9824
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 5555 1326 1118 1188 , 9187
Group A , 174639 , test , 4 , 7 , 4 5 6 7 , 4 , 4362 1202 1203 1247 , 8013
Group A , 174639 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4329 1094 1118 1033 1120 , 8693
Group A , 174639 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4826 1030 1374 1122 1147 , 9500
Group A , 174639 , test , 4 , 7 , 4 5 6 7 , 4 , 5008 1051 1399 1156 , 8614
Group A , 174639 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4452 1315 1076 1045 1172 , 9059
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 4340 1148 1200 1240 , 7928
Group A , 174639 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4685 1157 1123 1087 1151 , 9204
Group A , 174639 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4982 1340 1219 1139 1199 , 9879
Group A , 174639 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4626 1286 1128 1101 1184 , 9324
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 4487 1219 1191 1446 , 8345
Group A , 174639 , test , 4 , 7 , 4 5 6 7 , 4 , 4957 1194 1174 1172 , 8496
Group A , 174639 , test , 6 , 2 , 6 7 1 2 , 4 , 4551 1446 1166 1191 , 8352
