Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 125732 , training , 6 , 7 , 6 5 6 7 , 4 , 31549 1139 1286 1651 , 36825
Group B , 125732 , training , 4 , 3 , 4 3 , 2 , 4613 1239 , 5853
Group B , 125732 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4798 1101 1111 1220 1168 1299 1224 , 11921
Group B , 125732 , training , 1 , 7 , 1 7 , 2 , 4684 1242 , 5925
Group B , 125732 , training , 7 , 4 , 7 1 7 6 5 4 , 6 , 4632 2160 1131 1123 1103 1275 , 11425
Group B , 125732 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4710 1213 1162 1142 1167 , 9393
Group B , 125732 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4546 1416 1117 1073 1269 , 9422
Group B , 125732 , training , 7 , 3 , 7 1 2 3 , 4 , 4508 1465 1137 1179 , 8288
Group B , 125732 , training , 2 , 7 , 2 1 7 , 3 , 4822 1198 1202 , 7223
Group B , 125732 , training , 1 , 2 , 1 2 , 2 , 4455 1243 , 5698
Group B , 125732 , training , 2 , 3 , 2 3 , 2 , 5541 1148 , 6689
Group B , 125732 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 4384 1305 1472 1447 1059 1049 1210 , 11927
Group B , 125732 , training , 1 , 7 , 1 7 , 2 , 5051 1168 , 6218
Group B , 125732 , training , 2 , 1 , 2 1 , 2 , 7195 1238 , 8433
Group B , 125732 , training , 7 , 5 , 7 6 5 , 3 , 4983 1130 1136 , 7249
Group B , 125732 , training , 5 , 6 , 5 6 , 2 , 4410 1270 , 5679
Group B , 125732 , training , 1 , 3 , 1 2 3 , 3 , 4458 1169 1113 , 6740
Group B , 125732 , training , 2 , 1 , 2 1 , 2 , 4554 1200 , 5755
Group B , 125732 , training , 3 , 7 , 3 4 5 6 7 , 5 , 5075 1116 1093 1098 1116 , 9498
Group B , 125732 , training , 5 , 7 , 5 6 7 , 3 , 4572 1397 1126 , 7095
Group B , 125732 , training , 6 , 2 , 6 7 1 2 , 4 , 4472 1237 1153 1122 , 7984
Group B , 125732 , training , 3 , 1 , 3 2 1 , 3 , 4540 1126 1172 , 6837
Group B , 125732 , training , 7 , 3 , 7 6 7 1 2 3 , 6 , 4734 1174 1162 1092 1052 1120 , 10335
Group B , 125732 , training , 2 , 4 , 2 3 4 , 3 , 5575 1084 1206 , 7864
