Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 106847 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 117470 2871 3178 1881 2838 3495 , 132937
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 5763 1438 1912 , 9111
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 5057 1103 1704 , 7863
Group A , 106847 , training , 3 , 5 , 3 2 3 4 5 , 5 , 11560 1448 1064 1336 1279 , 16688
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4714 1023 1343 , 7079
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4609 1415 1296 , 7321
Group A , 106847 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4913 1160 1168 1408 1160 1231 , 11039
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4610 1071 1239 , 6920
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4577 1115 1237 , 6929
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4593 1095 1071 , 6760
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4753 1087 1072 , 6911
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4643 1470 1736 , 7848
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4520 1104 1327 , 6953
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 5618 1006 1240 , 7862
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4681 1056 1207 , 6944
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4609 1112 1183 , 6906
Group A , 106847 , training , 6 , 7 , 6 7 , 2 , 4699 1893 , 6591
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4937 1032 1175 , 7144
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 5275 1422 1082 , 7778
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4630 1440 1056 , 7126
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4617 1415 1191 , 7225
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 5905 1232 1360 , 8497
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4736 1056 1151 , 6942
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4763 1037 1144 , 6946
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4953 1099 1117 , 7167
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4698 1422 1215 , 7335
Group A , 106847 , training , 1 , 3 , 1 2 3 , 3 , 4521 1128 1239 , 6890
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4625 1416 1058 , 7097
Group A , 106847 , training , 5 , 4 , 5 6 7 1 2 3 4 , 7 , 4878 1376 1282 1086 1136 1104 1327 , 12189
Group A , 106847 , training , 5 , 7 , 5 6 7 , 3 , 4689 1146 1230 , 7065
Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 4552 1128 1031 , 6712
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4587 1110 1167 , 6863
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4698 1015 1119 , 6834
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4562 1103 1063 , 6727
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 5217 1168 1079 , 7463
Group A , 106847 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5578 1023 1023 1497 1399 , 10519
Group A , 106847 , test , 4 , 7 , 4 5 6 7 , 4 , 4577 1121 1054 1304 , 8057
Group A , 106847 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4561 1096 1063 1130 1478 , 9328
Group A , 106847 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5065 1071 1040 1531 1261 , 9969
Group A , 106847 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4608 1361 1136 1463 1416 , 9984
Group A , 106847 , test , 7 , 4 , 7 6 5 4 , 4 , 4881 1103 1095 1289 , 8369
Group A , 106847 , test , 4 , 7 , 4 5 6 7 , 4 , 4347 1382 1087 1225 , 8038
Group A , 106847 , test , 6 , 2 , 6 7 1 2 , 4 , 4648 1128 1135 1168 , 8081
Group A , 106847 , test , 2 , 6 , 2 1 7 6 , 4 , 4441 1023 1081 1280 , 7824
Group A , 106847 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4721 1384 1207 1128 1200 , 9640
Group A , 106847 , test , 4 , 7 , 4 5 6 7 , 4 , 4720 1057 1111 1319 , 8208
Group A , 106847 , test , 6 , 2 , 6 7 1 2 , 4 , 4689 1384 1168 1175 , 8417
Group A , 106847 , test , 4 , 7 , 4 5 6 7 , 4 , 4626 1022 1465 1175 , 8287
Group A , 106847 , test , 2 , 6 , 2 1 7 6 , 4 , 5009 1216 1184 1351 , 8759
Group A , 106847 , test , 7 , 4 , 7 6 5 4 , 4 , 4722 1087 1136 1135 , 8079
Group A , 106847 , test , 6 , 2 , 6 7 1 2 , 4 , 4673 1103 1058 1094 , 7930
Group A , 106847 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5185 1424 1027 1512 1277 , 10423
Group A , 106847 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4960 1240 1136 1081 1214 , 9632
Group A , 106847 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4681 1105 1327 1144 1279 , 9538
Group A , 106847 , test , 4 , 7 , 4 5 6 7 , 4 , 4417 1095 1016 1376 , 7902

Group A , 106847 , training , 4 , 6 , 4 5 6 , 3 , 13473 1360 1735 , 16569
Group A , 106847 , training , 2 , 4 , 2 3 4 , 3 , 4890 1303 1295 , 7486
Group A , 106847 , training , 1 , 4 , 1 2 3 4 , 4 , 4561 1080 1384 1207 , 8233
Group A , 106847 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4721 1151 1240 1417 1216 1263 , 11010
