Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 118840 , training , 3 , 5 , 3 4 5 , 3 , 161117 2 1504 1 987 2 636 2 3792 2 447 3 160 2 686 1 875 2 8 1 322 2 673 1 903 3 1389 2 1332 2 660 2 943 0 1528 0 1248 2225 3078 , 185761
Group B , 118840 , training , 3 , 6 , 3 4 5 6 , 4 , 4977 2462 1954 2657 , 12043
Group B , 118840 , training , 3 , 6 , 3 4 5 6 , 4 , 5716 1834 1851 2563 , 11959
Group B , 118840 , training , 1 , 4 , 1 2 3 4 , 4 , 4829 1797 1867 2572 , 11072
Group B , 118840 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 6400 1773 1912 1851 1882 1882 2299 , 17997
Group B , 118840 , training , 3 , 4 , 3 4 , 2 , 4683 2372 , 7060
Group B , 118840 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 4816 1754 1849 1831 1906 2876 , 15020
Group B , 118840 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 6731 1837 1855 1866 1903 2601 , 16793
Group B , 118840 , training , 6 , 7 , 6 7 , 2 , 6537 2107 , 8649
Group B , 118840 , training , 7 , 1 , 7 1 , 2 , 8851 2304 , 11155
Group B , 118840 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 4588 2236 2083 1868 1869 2371 , 15008
Group B , 118840 , training , 5 , 2 , 5 4 3 2 , 4 , 4458 1830 1896 2165 , 10350
Group B , 118840 , training , 1 , 3 , 1 2 3 , 3 , 4394 1963 2303 , 8658
Group B , 118840 , training , 6 , 2 , 6 7 1 2 , 4 , 4781 1765 1929 2305 , 10793
Group B , 118840 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4378 2274 2119 1924 2501 , 13184
Group B , 118840 , training , 3 , 5 , 3 4 5 , 3 , 4551 1956 1913 , 8425
Group B , 118840 , training , 6 , 7 , 6 7 , 2 , 4647 2017 , 6660
Group B , 118840 , training , 4 , 6 , 4 5 6 , 3 , 4784 2245 2415 , 9444
Group B , 118840 , training , 1 , 2 , 1 2 , 2 , 7192 2513 , 9711
Group B , 118840 , training , 3 , 5 , 3 4 5 , 3 , 4374 1935 2020 , 8324
Group B , 118840 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 4810 1889 1853 1842 1873 1896 7313 , 21476
Group B , 118840 , training , 1 , 5 , 1 2 3 4 5 , 5 , 5171 1892 2289 1993 2493 , 13840
Group B , 118840 , training , 3 , 1 , 3 4 5 6 7 1 , 6 , 4793 1814 1832 1862 1853 2827 , 14988
Group B , 118840 , training , 1 , 2 , 1 2 , 2 , 4375 2603 , 6981
Group B , 118840 , training , 3 , 5 , 3 4 5 , 3 , 4708 1784 2620 , 9112
Group B , 118840 , training , 1 , 4 , 1 2 3 4 , 4 , 4413 1769 1868 2859 1813 1812 1709 1937 1729 1701 2311 , 23907
Group B , 118840 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 4352 1764 1835 1896 1879 1782 2456 , 15978
Group B , 118840 , training , 7 , 3 , 7 1 2 3 , 4 , 4531 1889 1816 2495 , 10728
Group B , 118840 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4374 1816 1842 1869 2285 , 12185
Group B , 118840 , training , 3 , 5 , 3 4 5 , 3 , 4359 1871 2274 , 8508
Group B , 118840 , training , 3 , 1 , 3 4 5 6 7 1 , 6 , 4386 1781 1838 1836 1907 1977 , 13712
Group B , 118840 , training , 7 , 1 , 7 1 , 2 , 4440 1696 , 6136
Group B , 118840 , training , 1 , 5 , 1 2 3 4 5 , 5 , 6227 1798 1806 2144 1863 1785 2417 , 18045
Group B , 118840 , training , 2 , 3 , 2 3 , 2 , 4386 2211 , 6604
Group B , 118840 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4376 1829 1818 1906 2142 , 12065
Group B , 118840 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4361 1897 1893 1896 2119 , 12158
