Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 28141 2184 1401 1511 1575 1541 , 37556
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5352 1062 1573 1469 1068 1376 , 11899
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4704 1701 1435 1185 1708 1320 , 12052
Group A , 136592 , training , 3 , 1 , 3 2 1 , 3 , 5648 1035 1117 1315 1073 1206 1304 1181 1108 1214 , 16203
Group A , 136592 , training , 2 , 1 , 2 1 , 2 , 5800 1606 , 7405
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5778 1541 1632 1646 1641 1335 , 13571
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5609 1164 1562 1531 1203 1251 , 12321
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5893 1068 1335 1070 1709 1197 , 12273
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4906 1112 1037 1671 1124 1279 , 11128
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 10616 1808 1446 1652 1276 1460 , 18260
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5797 1376 1411 1234 1358 1300 , 12475
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 7824 1692 1419 1262 1378 1354 , 14930
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 6921 1374 1679 1223 1376 1274 , 13845
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5103 1319 1870 1512 1511 1357 , 12672
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4851 1234 1234 1492 1209 1263 , 11283
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4811 1294 1163 1184 1152 1222 , 10828
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4791 1244 1457 1198 1269 1271 , 11230
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5365 1522 1506 1569 1238 1377 , 12576
Group A , 136592 , training , 3 , 6 , 3 2 1 7 6 , 5 , 5227 1195 1474 1152 1568 , 10614
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5884 1920 1552 1392 1474 2254 , 14477
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5014 1987 1287 1647 1291 1444 , 12671
Group A , 136592 , training , 2 , 5 , 2 1 7 6 5 , 5 , 12628 3928 2238 1224 1455 , 21472
Group A , 136592 , training , 4 , 6 , 4 5 6 , 3 , 4787 2116 1464 , 8366
Group A , 136592 , training , 4 , 6 , 4 5 6 , 3 , 5371 1185 1321 1478 1333 1564 1325 1540 0 1970 1 865 1 1278 0 817 1610 1608 , 23268
Group A , 136592 , training , 2 , 4 , 2 3 4 , 3 , 5024 1212 1153 1295 1071 1508 1623 1503 2 2203 1094 1357 1054 1123 1506 , 22727
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4755 1101 1167 1717 1094 1117 , 10952
Group A , 136592 , training , 6 , 7 , 6 7 , 2 , 5680 1529 , 7211
Group A , 136592 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4547 1116 1206 1286 1360 1588 , 11100
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4628 1594 1183 1130 1410 1351 , 11297
Group A , 136592 , training , 2 , 4 , 2 3 4 , 3 , 4706 1265 1397 , 7368
Group A , 136592 , training , 4 , 6 , 4 5 6 , 3 , 4781 1173 1390 , 7344
Group A , 136592 , training , 4 , 6 , 4 5 6 , 3 , 7132 1084 1418 , 9635
Group A , 136592 , training , 4 , 6 , 4 5 6 , 3 , 6960 1180 1786 , 9926
Group A , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5733 1172 1236 1628 1216 1099 , 12082
Group A , 136592 , training , 2 , 4 , 2 3 4 , 3 , 5071 1263 1556 , 7891
Group A , 136592 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4902 1423 1206 1151 1423 , 10107
Group A , 136592 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5114 0 825 1417 1453 1306 1577 , 11691
Group A , 136592 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5239 1165 1628 1270 1688 2 4 , 10995
Group A , 136592 , test , 7 , 4 , 7 1 2 3 4 , 5 , 10532 1058 1272 1451 1605 , 15919
Group A , 136592 , test , 7 , 4 , 7 6 5 4 , 4 , 4946 1572 1350 1582 , 9450
Group A , 136592 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4937 1715 1453 1515 1498 , 11118
Group A , 136592 , test , 4 , 7 , 4 5 6 7 , 4 , 4793 1247 1195 1532 , 8766
Group A , 136592 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4781 20909 1046 1682 1324 , 29742
Group A , 136592 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4688 1287 1948 1681 1734 , 11338
Group A , 136592 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5295 1691 1709 1799 1934 , 12428
Group A , 136592 , test , 6 , 2 , 6 5 4 3 2 , 5 , 7888 2760 1598 2093 4235 , 18575
Group A , 136592 , test , 2 , 6 , 2 1 7 6 , 4 , 5373 1459 1934 2854 , 11620
Group A , 136592 , test , 6 , 2 , 6 7 1 2 , 4 , 6540 1610 1424 1520 , 11094
Group A , 136592 , test , 7 , 4 , 7 6 5 4 , 4 , 5003 1601 1186 1426 , 9214
Group A , 136592 , test , 4 , 7 , 4 5 6 7 , 4 , 5011 1264 1321 1476 , 9073
Group A , 136592 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5114 1070 1140 1292 1405 , 10022
Group A , 136592 , test , 2 , 6 , 2 1 7 6 , 4 , 4733 1511 1721 1977 , 9941
Group A , 136592 , test , 7 , 4 , 7 6 5 4 , 4 , 4799 1773 1134 1419 , 9126
Group A , 136592 , test , 4 , 7 , 4 3 2 1 7 , 5 , 6322 1511 1327 1265 1481 , 11904
Group A , 136592 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4699 1482 1103 1638 1347 , 10270

Group B , 136592 , training , 5 , 3 , 5 4 3 , 3 , 11430 2053 1366 , 14849
Group B , 136592 , training , 3 , 7 , 3 2 1 7 , 4 , 5816 1568 1177 1595 , 10157
Group B , 136592 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4568 1233 1888 1376 1744 , 10809
Group B , 136592 , training , 4 , 2 , 4 3 2 , 3 , 4845 1340 1635 , 7820
Group B , 136592 , training , 3 , 4 , 3 4 , 2 , 4913 1493 , 6405
Group B , 136592 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4812 1442 1703 1303 1335 1556 , 12151
Group B , 136592 , training , 7 , 3 , 7 1 7 6 5 4 3 , 7 , 4736 1515 1731 1163 1813 1250 1448 , 13656
Group B , 136592 , training , 7 , 1 , 7 1 , 2 , 5984 1698 , 7683
Group B , 136592 , training , 4 , 6 , 4 5 6 , 3 , 4931 1362 1574 , 7866
Group B , 136592 , training , 6 , 3 , 6 5 4 3 , 4 , 4899 1543 1427 1437 , 9306
Group B , 136592 , training , 2 , 7 , 2 1 7 , 3 , 4934 1490 1437 , 7863
Group B , 136592 , training , 1 , 5 , 1 7 6 5 , 4 , 4804 1736 1271 1543 , 9352
Group B , 136592 , training , 1 , 7 , 1 7 , 2 , 5191 1643 , 6834
Group B , 136592 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4664 1653 1471 1759 1630 , 11179
Group B , 136592 , training , 6 , 1 , 6 7 1 , 3 , 4646 1318 1554 , 7516
Group B , 136592 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 4693 1344 1466 1405 1377 1218 1454 , 12959
Group B , 136592 , training , 2 , 4 , 2 3 4 , 3 , 4867 1437 1422 , 7725
Group B , 136592 , training , 6 , 4 , 6 5 4 , 3 , 4724 1326 1765 , 7815
Group B , 136592 , training , 6 , 2 , 6 5 4 3 2 , 5 , 5098 1263 1233 2031 1391 , 11015
Group B , 136592 , training , 7 , 4 , 7 1 2 3 4 , 5 , 5726 1145 1145 1704 1347 , 11068
Group B , 136592 , training , 3 , 7 , 3 4 3 2 1 7 , 6 , 5351 1584 1 332 1402 1338 1311 1260 , 12580
Group B , 136592 , training , 5 , 3 , 5 4 3 , 3 , 4646 1310 1400 , 7354
Group B , 136592 , training , 3 , 5 , 3 2 1 7 6 5 , 6 , 4993 743 1614 1372 1256 1372 1697 , 13048
Group B , 136592 , training , 7 , 3 , 7 1 2 1 7 6 5 4 3 , 9 , 5745 1612 1662 1314 1963 1313 1279 1433 1532 1 801 1 865 , 19521
