Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 132406 , training , 4 , 6 , 4 5 6 , 3 , 8174 4203 3966 , 16339
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 5783 4105 4107 , 13995
Group A , 132406 , training , 4 , 6 , 4 5 6 , 3 , 5741 4270 4257 , 14268
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4811 3895 4227 , 12933
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4853 4362 4091 , 13314
Group A , 132406 , training , 4 , 6 , 4 5 6 , 3 , 5447 3955 3923 , 13318
Group A , 132406 , training , 5 , 1 , 5 6 7 1 , 4 , 5981 3755 3817 4222 , 17772
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4927 3775 4068 , 12772
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4939 4101 4223 , 13263
Group A , 132406 , training , 4 , 6 , 4 5 6 , 3 , 4994 4003 3770 , 12766
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 5010 4039 4170 , 13219
Group A , 132406 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4678 4185 4091 4007 4231 4614 4088 , 29894
Group A , 132406 , training , 4 , 6 , 4 5 6 , 3 , 4921 3977 4239 , 13140
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4664 4191 4089 , 12940
Group A , 132406 , training , 2 , 4 , 2 3 4 , 3 , 4699 4087 3999 , 12787
Group A , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4694 4021 5734 8238 10898 , 33586
Group A , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 4884 4428 4873 4860 , 19043
Group A , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 5054 4217 4517 4497 , 18293
Group A , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4730 3791 4451 4544 4148 , 21721
Group A , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 5264 9160 5567 4850 , 24776
Group A , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4957 4278 4347 3748 4020 , 21364
Group A , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 4709 3669 4241 4090 , 16697
Group A , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4730 3915 3969 3878 4181 , 20687
Group A , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 5184 3923 4067 4310 , 17470
Group A , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 4887 4368 4146 3976 , 17376
Group A , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4811 4282 5078 4163 3970 , 22303
Group A , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4991 4058 3675 4115 3894 , 20733
Group A , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 5228 5204 3707 4298 , 18438
Group A , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 4736 3734 3872 4153 , 16494
Group A , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5185 3592 4392 4006 4010 , 21184
Group A , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4651 4100 4402 3689 4042 , 20885
Group A , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4742 3864 4145 4002 4300 , 21053
Group A , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 4869 3938 3964 4266 , 17040
Group A , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4662 3971 4203 4006 3918 , 20758
Group A , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 4820 4034 3984 4053 , 16890

Group B , 132406 , training , 1 , 2 , 1 2 , 2 , 14813 4484 , 19296
Group B , 132406 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 5326 6719 3872 4083 3695 4468 , 28164
Group B , 132406 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 6366 4353 3823 5134 3621 4757 , 28056
Group B , 132406 , training , 2 , 4 , 2 3 4 , 3 , 5297 3977 4171 , 13445
Group B , 132406 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4734 3849 4198 4511 4965 , 22254
Group B , 132406 , training , 3 , 5 , 3 4 5 , 3 , 4672 4363 4291 , 13333
Group B , 132406 , training , 6 , 7 , 6 7 , 2 , 4640 4681 , 9322
Group B , 132406 , training , 1 , 3 , 1 2 3 , 3 , 5547 3935 3832 , 13308
Group B , 132406 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4908 4151 3746 3980 3937 , 20722
Group B , 132406 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4644 3620 4313 4024 4235 3956 3756 , 28548
Group B , 132406 , training , 3 , 5 , 3 4 5 , 3 , 4699 4173 4372 , 13249
Group B , 132406 , training , 2 , 7 , 2 1 7 , 3 , 5021 3774 4490 , 13281
Group B , 132406 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4674 4441 5303 6479 4716 , 25613
Group B , 132406 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 5364 3976 3847 3958 3914 3685 7122 , 31864
Group B , 132406 , training , 1 , 2 , 1 2 , 2 , 4462 4243 , 8704
Group B , 132406 , training , 2 , 5 , 2 3 4 5 , 4 , 4630 3732 3931 4148 , 16445
Group B , 132406 , training , 4 , 5 , 4 5 , 2 , 4753 4208 , 8957
Group B , 132406 , training , 4 , 5 , 4 5 , 2 , 4895 3827 , 8726
Group B , 132406 , training , 5 , 3 , 5 6 7 1 2 3 , 6 , 4708 3771 3816 4307 3659 3797 , 24056
Group B , 132406 , training , 7 , 1 , 7 1 , 2 , 4707 3698 , 8403
Group B , 132406 , training , 3 , 6 , 3 4 5 6 , 4 , 4649 4108 3912 3653 , 16325
Group B , 132406 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 4780 3956 10016 6905 4796 5065 , 35518
Group B , 132406 , training , 6 , 4 , 6 7 1 2 3 4 , 6 , 4599 4223 4959 4335 3917 4777 , 26815
Group B , 132406 , training , 1 , 2 , 1 2 , 2 , 4606 4079 , 8680
Group B , 132406 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4827 3887 3827 4426 3953 3799 4372 , 29089
Group B , 132406 , training , 7 , 4 , 7 1 2 3 4 , 5 , 4581 3825 3754 3870 3890 , 19921
Group B , 132406 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 6866 3793 3827 8118 3915 4093 4627 , 35238
Group B , 132406 , training , 6 , 1 , 6 7 1 , 3 , 4364 3889 4597 , 12851
Group B , 132406 , training , 4 , 6 , 4 5 6 , 3 , 5132 3884 4263 , 13285
Group B , 132406 , training , 1 , 4 , 1 2 3 4 , 4 , 4748 4077 5127 5824 , 19771
Group B , 132406 , training , 7 , 1 , 7 1 , 2 , 4396 5368 , 9765
Group B , 132406 , training , 1 , 6 , 1 2 3 4 5 6 , 6 , 4879 4186 4091 3816 3940 3982 , 24894
Group B , 132406 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 4535 5976 5118 5347 4353 3977 3972 , 33276
Group B , 132406 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4471 4154 3957 4074 4076 , 20731
Group B , 132406 , training , 6 , 7 , 6 7 , 2 , 4510 4787 , 9297
Group B , 132406 , test , 4 , 7 , 4 5 6 7 , 4 , 4492 4748 5346 5776 , 20362
Group B , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4541 4539 3961 4125 4448 , 21615
Group B , 132406 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4461 4016 4001 3990 5694 , 22163
Group B , 132406 , test , 6 , 2 , 6 7 1 2 , 4 , 4634 5340 5610 4327 , 19909
Group B , 132406 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4437 4034 4106 4086 4036 , 20701
