Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 153766 , training , 5 , 1 , 5 4 3 2 1 , 5 , 4818 1978 1712 3400 2496 , 14397
Group B , 153766 , training , 5 , 6 , 5 6 , 2 , 10031 2617 , 12647
Group B , 153766 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5579 2040 1847 3153 1576 1571 , 15778
Group B , 153766 , training , 3 , 7 , 3 4 5 6 7 , 5 , 5718 1951 1964 1579 1705 1568 1972 , 16445
Group B , 153766 , training , 7 , 4 , 7 1 2 3 4 , 5 , 4695 1584 1680 1664 1632 , 11256
Group B , 153766 , training , 2 , 6 , 2 1 7 6 , 4 , 4783 1752 1745 16940 , 25218
Group B , 153766 , training , 4 , 3 , 4 3 , 2 , 5719 1976 , 7698
Group B , 153766 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4736 1904 1871 1624 1752 , 11885
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4768 1928 1952 1812 , 10460
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 5480 1856 1639 1712 , 10691
Group B , 153766 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6072 1776 2047 1769 2080 , 13755
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4767 1700 1880 2048 , 10395
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4744 1592 2128 2224 , 10673
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 5432 2448 2032 1807 , 11719
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 7004 1624 1952 2256 , 12848
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 5071 2017 1640 1744 , 10466
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 7287 1467 1268 1504 , 11521
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4756 1373 1268 1175 , 8571
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 4816 1184 1224 1231 , 8454
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4825 1304 1217 1223 , 8569
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 5128 1152 1103 1408 , 8792
Group B , 153766 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4852 1463 1329 1304 1327 , 10276
Group B , 153766 , test , 7 , 4 , 7 1 7 6 5 4 , 6 , 4952 1912 1120 1192 1232 1488 , 11895
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4704 1083 1084 1361 , 8231
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4631 1363 1241 1328 , 8565
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 4383 1233 1241 1264 , 8119
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4823 1256 1200 1224 , 8509

Group B , 153766 , training , 6 , 5 , 6 5 , 2 , 65029 1479 , 66503
Group B , 153766 , training , 2 , 3 , 2 1 7 6 5 4 3 , 7 , 5569 1672 1232 1335 1232 1212 1264 , 13515
Group B , 153766 , training , 5 , 2 , 5 6 7 1 2 , 5 , 6160 1199 1672 1113 1319 , 11464
Group B , 153766 , training , 1 , 2 , 1 7 6 5 4 3 2 , 7 , 4808 1249 1247 1104 1424 1184 1184 , 12199
Group B , 153766 , training , 5 , 4 , 5 4 , 2 , 6524 1239 , 7765
Group B , 153766 , training , 1 , 7 , 1 7 , 2 , 11112 1456 , 12566
Group B , 153766 , training , 1 , 2 , 1 7 6 5 4 3 2 , 7 , 5704 1264 1231 1281 1167 1169 1479 , 13296
Group B , 153766 , training , 6 , 1 , 6 7 1 , 3 , 6649 1236 1335 , 9221
Group B , 153766 , training , 2 , 7 , 2 1 7 , 3 , 4680 1112 1280 , 7071
Group B , 153766 , training , 3 , 4 , 3 4 , 2 , 4767 1384 , 6152
Group B , 153766 , training , 2 , 6 , 2 1 7 6 , 4 , 4777 1256 1279 1153 , 8463
Group B , 153766 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 6291 1155 1100 1265 1476 1467 1457 , 14212
Group B , 153766 , training , 1 , 2 , 1 2 , 2 , 4783 1729 , 6511
Group B , 153766 , training , 3 , 2 , 3 2 , 2 , 4831 1576 , 6408
Group B , 153766 , training , 6 , 7 , 6 7 , 2 , 5784 1591 , 7375
Group B , 153766 , training , 7 , 3 , 7 1 2 3 , 4 , 4688 1201 1183 3788 , 10859
Group B , 153766 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 4728 1168 1087 1078 1195 1192 , 10449
Group B , 153766 , training , 1 , 6 , 1 2 3 4 5 6 , 6 , 7543 1563 1093 1433 1112 1211 , 13954
Group B , 153766 , training , 4 , 7 , 4 3 2 3 4 5 6 7 , 8 , 4732 1292 1384 1159 1792 1265 1496 1583 , 14703
Group B , 153766 , training , 7 , 2 , 7 1 2 , 3 , 6876 1176 1688 , 9741
Group B , 153766 , training , 5 , 4 , 5 6 5 4 , 4 , 4679 1536 1552 1712 1408 1261 , 12147
Group B , 153766 , training , 3 , 6 , 3 4 5 6 , 4 , 4656 1528 1135 1409 , 8728
Group B , 153766 , training , 5 , 6 , 5 6 , 2 , 5079 1592 , 6671
Group B , 153766 , training , 4 , 1 , 4 3 2 1 , 4 , 4824 1151 1136 2640 , 9751
Group B , 153766 , training , 1 , 4 , 1 7 6 5 4 , 5 , 4609 1943 1127 1101 1476 , 10257
Group B , 153766 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 5387 1248 1217 1128 1119 2201 , 12300
Group B , 153766 , training , 6 , 2 , 6 7 1 2 , 4 , 5191 1264 1232 1608 , 9294
Group B , 153766 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4719 1089 1404 1491 1237 1152 1467 , 12560
Group B , 153766 , training , 2 , 3 , 2 1 7 6 5 4 3 , 7 , 4789 1239 1120 1104 1480 1072 1336 , 12140
Group B , 153766 , training , 4 , 5 , 4 5 , 2 , 4831 1512 , 6342
Group B , 153766 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 5873 1247 1200 1084 1148 1336 1657 , 13545
Group B , 153766 , training , 6 , 3 , 6 7 1 2 3 , 5 , 5603 1295 1616 1128 1624 , 11266
Group B , 153766 , training , 7 , 1 , 7 1 , 2 , 4752 1360 , 6112
Group B , 153766 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 4751 1233 1063 1193 1168 1576 1584 , 12569
Group B , 153766 , training , 7 , 3 , 7 1 2 3 , 4 , 4813 1198 1127 1153 , 8291
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 5816 1144 1152 1280 , 9391
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 6024 1960 1544 1583 , 11112
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 5400 1127 1373 2759 , 10659
Group B , 153766 , test , 2 , 6 , 2 3 4 5 6 , 5 , 63750 1585 1102 1177 1233 , 68847
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 4551 1121 1207 1408 , 8286
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4439 1536 1136 1376 , 8487
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4983 1489 1152 1204 , 8829
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4615 1136 1232 1400 , 8384
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 4912 1224 1167 1184 , 8486
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4640 1136 1105 1151 , 8031
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4648 1295 1257 1683 , 8885
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4505 1120 1135 1393 , 8150
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4777 1166 1528 1504 , 8976
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 5872 1520 1264 1343 , 10000
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4628 1472 1228 1412 , 8740
Group B , 153766 , test , 6 , 2 , 6 7 1 2 , 4 , 9520 1744 1208 1536 , 14007
Group B , 153766 , test , 7 , 4 , 7 6 5 4 , 4 , 4672 1143 1145 1119 , 8080
Group B , 153766 , test , 2 , 6 , 2 1 7 6 , 4 , 4624 1216 1156 1820 , 8815
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4732 1256 1552 4959 , 12500
Group B , 153766 , test , 4 , 7 , 4 5 6 7 , 4 , 4528 1088 1464 1200 , 8280
