Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5280 0 490 1028 1023 1025 1054 1395 , 11296
Group A , 122500 , training , 4 , 6 , 4 5 6 , 3 , 4327 1024 1055 1201 2639 , 10245
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 26443 1028 1022 1029 1050 1024 1298 1328 , 34221
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 51017 1 0 1003 0 16 1 0 1040 2 0 1013 1 1 1037 2 1059 1 1 , 55141
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1008 4 1 1021 1 0 1012 2 1 1052 2 0 1060 2 1010 4 2 , 6222
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1001 1 13 0 1 1026 0 12 1 0 1054 2 1 1053 2 0 1014 2 1015 1 2 , 6201
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1050 2 1 1046 0 15 0 1 1017 1 1 1052 2 0 1003 3 1035 2 1 , 6213
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1015 1 1 1057 1 0 1007 1 1 1053 0 0 1016 1 1005 1 0 , 6189
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1029 0 1 1009 2 0 1058 1 0 1012 1 0 1064 2 1003 2 2 , 6185
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1045 1 1 8 1 0 796 2 0 7 1 0 697 1 800 2 0 12 , 3582
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 720 1 1 1078 1 0 1022 4 1 1029 4 0 1003 2 1052 0 1 , 5664
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1016 2 0 1017 1 0 1060 2 0 1012 2 0 1041 1 1016 4 1 , 6209
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1042 1 0 1012 2 1 1003 1 2 1074 1 0 1004 1 1017 2 1 , 6168
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1014 5 1 1042 1 0 11 668 1 1 1065 1 1059 1 0 , 4827
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1018 1 1 1034 1 1 1004 0 16 3 1 1053 1 1 1017 1 1048 , 6211
Group A , 122500 , training , 2 , 2 , 2 , 1 ,  , 1049
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 3269 0 1 1006 1 1 1019 1 0 1007 1 1 1043 1 1009 1 1 , 7357
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1071 1 1 1012 2 1 1034 2 0 1035 1 1 1004 1 14 4 1008 , 6188
Group A , 122500 , training , 3 , 3 , 3 , 1 ,  , 1009
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 3318 0 0 1000 714 1 0 1035 1 0 1010 1 1052 1 1 , 7079
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1017 1 0 1058 1 1 1017 0 1 174 1 1 705 2 685 1 0 , 5033
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1054 2 1 1012 0 1 1104 1 1 1 0 1 1 1 1 0 473 1 0 595 1 0 , 3894
Group A , 122500 , training , 4 , 3 , 4 3 , 2 , 664 0 701 0 0 1 0 1 , 1729
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 686 2 0 2 1 1 641 0 16 0 1 9 702 804 0 1 708 2 0 139 0 1 730 2 0 1036 1 0 1057 1 2 1003 1 13 1 1015 2 1 , 8245
Group A , 122500 , training , 7 , 6 , 7 6 , 2 , 1095 1 1081 1 1 , 2115
Group A , 122500 , training , 6 , 2 , 6 5 4 3 2 , 5 , 1006 1 11 1 1 1017 1 0 1035 1 0 1017 1 1016 1 1 , 5176
Group A , 122500 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 1133 1 1 1020 1 1 1018 2 0 1035 1 0 1061 0 1005 , 6290
Group A , 122500 , training , 4 , 4 , 4 , 1 ,  , 1004
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 3314 1 0 1054 1 1 1007 2 0 1032 4 1 1013 0 1053 0 1 , 7434
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1009 2 2 1010 2 1 1055 0 1 1013 2 1 1035 1 1006 2 0 , 6189
Group A , 122500 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 1055 2 0 1009 2 0 1072 2 0 1009 1 0 1038 1 1012 1 1 , 6195
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1051 1 0 1005 0 14 2 1 1063 1 14 1 0 1076 1 0 1020 2 1029 2 0 , 6270
Group A , 122500 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 1014 1 1 1048 1 0 1005 1 0 1059 2 0 1015 2 1003 1 0 , 6205
Group A , 122500 , test , 2 , 6 , 2 1 7 6 , 4 , 1059 1 1 1005 0 14 2 0 1050 1 211 692 2 0 , 4160
Group A , 122500 , test , 6 , 2 , 6 5 4 3 2 , 5 , 772 1 0 691 3 1 2 3 1 694 1 1022 1 1 , 3025
Group A , 122500 , test , 4 , 7 , 4 3 2 1 7 , 5 , 1052 2 1 1016 5 0 1068 2 0 149 808 1 1 1014 1 0 1038 2 1 1558 1 0 1028 1 1 1017 1 1 1073 4 1073 6 1 , 11872
Group A , 122500 , test , 7 , 4 , 7 6 5 4 , 4 , 1036 2 1 1031 0 1 1005 2 1055 7 0 , 4156
Group A , 122500 , test , 2 , 6 , 2 1 7 6 , 4 , 1012 0 1 1067 2 0 1014 1 1019 1 0 , 4161
Group A , 122500 , test , 4 , 7 , 4 3 2 1 7 , 5 , 1043 3 0 1012 2 1 1053 1 0 1008 0 1075 1 1 , 5143
Group A , 122500 , test , 6 , 2 , 6 5 4 3 2 , 5 , 1017 1 0 1018 4 1 1024 0 0 1012 2 1035 1 0 , 5151
Group A , 122500 , test , 2 , 6 , 2 1 7 6 , 4 , 1015 1 0 1079 3 0 1015 2 179 720 1 1 5 3 0 , 4160
Group A , 122500 , test , 7 , 4 , 7 6 5 4 , 4 , 673 1 0 1056 2 0 1022 1 1019 1 0 , 3659
Group A , 122500 , test , 4 , 7 , 4 3 2 1 7 , 5 , 1154 6 1 1018 1 1 1027 1 0 1013 4 1043 1 0 , 5245
Group A , 122500 , test , 6 , 2 , 6 5 4 3 2 , 5 , 1017 1 1 1077 1 1 1075 1 0 1006 1 1036 2 1 , 5223
Group A , 122500 , test , 2 , 6 , 2 1 7 6 , 4 , 1042 1 0 0 8 1 1 2 709 2 0 , 2105
Group A , 122500 , test , 6 , 2 , 6 5 4 3 2 , 5 , 752 0 1 31 1 0 2 1 665 1 1 0 650 1 1 , 2161
Group A , 122500 , test , 4 , 7 , 4 3 2 1 7 , 5 , 1049 2 1 1037 1 0 1006 1 16 1 1 566 0 818 1 2 , 4329
Group A , 122500 , test , 7 , 4 , 7 6 5 4 , 4 , 1003 1 0 1008 1 1 1034 1 1010 , 3866
Group A , 122500 , test , 4 , 4 , 4 , 1 ,  , 1009
Group A , 122500 , test , 7 , 4 , 7 6 5 4 , 4 , 3310 1 1 1007 1 0 1017 1 1069 2 0 , 5342
Group A , 122500 , test , 6 , 2 , 6 5 4 3 2 , 5 , 1022 5 1 1018 1 0 1029 4 1 1054 1 1008 2 0 , 5211
Group A , 122500 , test , 2 , 6 , 2 1 7 6 , 4 , 1017 1 0 1078 2 2 1014 2 198 1 1 763 3 0 , 4120
Group A , 122500 , test , 4 , 7 , 4 3 2 1 7 , 5 , 1010 1 1 1041 1 1 1016 1 0 1077 3 1066 1 0 , 5119
