Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 105421 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4561 1238 1133 1115 1230 , 9278
Group A , 105421 , test , 6 , 2 , 6 7 1 2 , 4 , 4734 1138 1129 1462 , 8462
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4837 1108 1164 1104 , 8213
Group A , 105421 , test , 4 , 7 , 4 5 6 7 , 4 , 4989 1086 1172 1385 , 8633
Group A , 105421 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5024 1174 1123 1083 1151 , 9553
Group A , 105421 , test , 4 , 7 , 4 5 6 7 , 4 , 4976 1137 1189 1129 , 8431
Group A , 105421 , test , 6 , 2 , 6 7 1 2 , 4 , 4510 1143 1160 1199 , 8013
Group A , 105421 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5043 1146 1139 1109 1220 , 9656
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4640 1146 1088 1217 , 8092
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 5922 1174 1054 1183 , 9334
Group A , 105421 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4604 1130 1097 1122 1177 , 9129
Group A , 105421 , test , 6 , 2 , 6 7 1 2 , 4 , 4730 1059 1116 1132 , 8037
Group A , 105421 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4657 1111 1118 1027 1140 , 9052
Group A , 105421 , test , 6 , 2 , 6 7 1 2 , 4 , 4496 1075 1091 1126 , 7789
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 4537 1162 1148 1256 , 8105
Group A , 105421 , test , 4 , 7 , 4 5 6 7 , 4 , 4533 1160 1075 1264 , 8029
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4481 1055 1134 1252 , 7922

Group A , 105421 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 13906 1147 1107 1095 1198 2294 , 20747
Group A , 105421 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4647 1029 1164 1096 1201 1439 , 10576
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4556 1064 2160 , 7781
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4382 1106 1107 , 6596
Group A , 105421 , training , 4 , 5 , 4 5 , 2 , 4583 1514 , 6096
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4478 1063 1506 , 7047
Group A , 105421 , training , 1 , 6 , 1 7 6 , 3 , 4750 1073 1392 , 7214
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4473 1032 1232 , 6739
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 5510 1109 1344 , 7962
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4487 1008 1119 , 6614
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4502 1074 1161 , 6737
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4514 1065 1118 , 6697
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4382 1112 1113 , 6607
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4783 1056 1159 , 6997
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4706 1050 1143 , 6899
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4322 1129 1113 , 6564
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4453 1145 1165 , 6764
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4398 1074 1175 , 6647
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4550 1072 1411 , 7033
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4396 1952 1227 , 7575
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4419 1074 1137 , 6630
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4312 1155 1190 , 6656
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4446 1029 1192 , 6667
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4394 1011 1140 , 6546
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4435 1020 1129 , 6584
Group A , 105421 , training , 1 , 7 , 1 7 , 2 , 5393 1748 , 7141
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4615 1007 1121 , 6744
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4333 1007 1105 , 6444
Group A , 105421 , training , 2 , 5 , 2 3 4 5 , 4 , 6305 1207 1063 1478 , 10051
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4473 1034 1243 , 6754
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4393 1169 1340 , 6900
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4435 1126 1196 , 6756
Group A , 105421 , training , 2 , 4 , 2 3 4 , 3 , 4410 1078 1470 , 6959
Group A , 105421 , training , 4 , 6 , 4 5 6 , 3 , 4454 1078 1382 , 6913
Group A , 105421 , training , 2 , 5 , 2 3 4 5 , 4 , 4343 1115 1547 1430 , 8436
Group A , 105421 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4494 1105 1062 1495 1121 , 9276
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 5580 1082 1095 1326 , 9084
Group A , 105421 , test , 4 , 7 , 4 5 6 7 , 4 , 6899 1155 1079 1360 , 10492
Group A , 105421 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4826 1169 1137 1048 1269 , 9448
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4492 1027 1069 1363 , 7953
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 4695 1029 1111 1105 , 7941
Group A , 105421 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4383 1114 1157 1472 1264 , 9388
Group A , 105421 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4443 1008 1075 1030 1242 , 8799
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 4333 1038 1101 1310 , 7783
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 5084 1075 1070 1322 , 8550
Group A , 105421 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4707 1128 1126 1100 1288 , 9349
Group A , 105421 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4370 1093 1122 1521 1211 , 9317
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 4320 1121 1043 1145 , 7628
Group A , 105421 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4340 1119 1028 1628 1189 , 9305
Group A , 105421 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4452 1101 1091 1113 1328 , 9084
Group A , 105421 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4324 1175 1023 1129 1245 , 8896
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4846 1059 1102 1191 , 8199
Group A , 105421 , test , 7 , 4 , 7 6 5 4 , 4 , 4740 1138 1082 1479 , 8439
Group A , 105421 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4364 1039 1059 1192 1108 , 8762
Group A , 105421 , test , 2 , 6 , 2 1 7 6 , 4 , 4348 1057 1156 1255 , 7815
