Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 170693 , training , 2 , 4 , 2 1 7 1 2 3 4 , 7 , 113354 2304 2535 657 1512 1328 1392 1209 1319 1832 , 128643
Group A , 170693 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5048 2464 1416 1472 1176 1200 0 672 , 13448
Group A , 170693 , training , 5 , 1 , 5 4 3 2 1 , 5 , 6175 1264 1208 1289 1112 , 11048
Group A , 170693 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 14192 1368 1336 1104 1257 1031 , 20288
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 5017 2687 1177 , 8880
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 4623 1296 1016 , 6937
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 5657 1079 1008 , 7745
Group A , 170693 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4729 1263 1058 1294 1305 1232 , 10879
Group A , 170693 , training , 1 , 4 , 1 7 6 5 4 , 5 , 5927 1 576 1271 1105 1086 1233 , 11200
Group A , 170693 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 41288 1472 0 311 1073 1023 1032 1233 , 47430
Group A , 170693 , training , 2 , 4 , 2 1 2 3 4 , 5 , 4463 1232 1144 1024 1280 , 9145
Group A , 170693 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4705 1023 1153 1023 1028 1221 , 10151
Group A , 170693 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 30336 1027 1024 1022 1023 1280 , 35713
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4325 1023 1340 , 6689
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4313 1021 1346 , 6679
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4324 1023 1075 , 6421
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4386 1027 1244 , 6658
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 4653 1024 1131 , 6808
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4321 1023 1017 , 6360
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 4341 1022 1197 , 6562
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4427 1024 1293 , 6743
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 5296 1156 1340 , 7791
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4316 1024 1012 , 6352
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 4337 1023 1255 , 6617
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 6696 1029 1005 , 8730
Group A , 170693 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 4694 1096 1021 1023 1025 1022 1301 1088 , 12270
Group A , 170693 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 10536 1028 1022 1024 1025 1166 , 15801
Group A , 170693 , training , 3 , 4 , 3 4 , 2 , 37479 1208 , 38686
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 4342 1023 1355 , 7130
Group A , 170693 , training , 3 , 6 , 3 4 5 6 , 4 , 5036 1024 1022 1022 , 7694
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 5272 1029 1283 , 7585
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 5019 1023 1213 , 7255
Group A , 170693 , training , 4 , 6 , 4 5 6 , 3 , 5050 1026 1037 , 7113
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 7543 1029 1276 , 9847
Group A , 170693 , training , 2 , 4 , 2 3 4 , 3 , 4317 1022 1012 , 6352
Group A , 170693 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4724 1023 1023 1025 1046 , 8840
Group A , 170693 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4324 1023 1023 1393 1301 , 9064
Group A , 170693 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4640 1394 1198 1384 1104 , 9721
Group A , 170693 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4336 1023 1025 1021 1020 , 8423
Group A , 170693 , test , 4 , 7 , 4 5 6 7 , 4 , 6775 1028 1023 1133 , 9961
Group A , 170693 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4388 1023 1023 1022 1067 , 8522
Group A , 170693 , test , 6 , 2 , 6 7 1 2 , 4 , 5189 1029 1023 1012 , 8253
Group A , 170693 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4314 1022 1023 1056 1065 , 8479
Group A , 170693 , test , 6 , 2 , 6 7 1 2 , 4 , 5288 1028 1023 1023 1023 1028 1011 1176 , 12602
Group A , 170693 , test , 7 , 4 , 7 1 2 3 4 , 5 , 17376 1027 1025 1022 1029 , 21480
