Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 178053 , test , 7 , 4 , 7 6 5 4 , 4 , 5765 1014 1017 1274 , 9071
Group B , 178053 , test , 7 , 4 , 7 6 5 4 , 4 , 4826 1038 1017 1319 , 8199
Group B , 178053 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4681 1040 1021 1052 1278 , 9072
Group B , 178053 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5271 1011 1021 1051 1023 1140 1652 , 12171
Group B , 178053 , test , 2 , 6 , 2 1 7 6 , 4 , 4575 1035 1113 1480 , 8201
Group B , 178053 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4702 1147 1171 1121 1457 , 9598
Group B , 178053 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4396 1041 1179 1140 1309 , 9065
Group B , 178053 , test , 2 , 6 , 2 1 7 6 , 4 , 4458 1036 1062 1463 , 8019
Group B , 178053 , test , 7 , 4 , 7 6 5 4 , 4 , 4351 1054 1053 1442 , 7902
Group B , 178053 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4627 1051 1020 1054 1415 , 9165
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4410 1010 1079 1153 1514 , 9166
Group B , 178053 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4405 1039 1021 1111 1397 , 8974
Group B , 178053 , test , 7 , 4 , 7 6 5 4 , 4 , 4744 1036 1081 1462 , 8322

Group B , 178053 , training , 2 , 5 , 2 1 7 6 5 , 5 , 359793 1307 1143 1023 1051 1160 1323 , 366801
Group B , 178053 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4721 1258 1039 1022 1435 , 9476
Group B , 178053 , training , 7 , 6 , 7 6 , 2 , 4394 1453 , 5845
Group B , 178053 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4436 1216 1322 1291 1139 1038 1126 , 11567
Group B , 178053 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4398 1071 1345 1098 1262 , 9176
Group B , 178053 , training , 4 , 3 , 4 3 , 2 , 4474 1065 1052 1334 1051 1013 1523 1520 1205 , 14236
Group B , 178053 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 4549 1386 1165 1219 1076 1193 , 10589
Group B , 178053 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 4509 1226 1048 1011 1046 1191 , 10031
Group B , 178053 , training , 2 , 5 , 2 3 4 5 , 4 , 4474 1052 1050 1226 , 7803
Group B , 178053 , training , 7 , 1 , 7 1 , 2 , 4342 1271 , 5611
Group B , 178053 , training , 2 , 4 , 2 3 4 , 3 , 4363 1081 1404 , 6849
Group B , 178053 , training , 3 , 6 , 3 2 1 7 6 , 5 , 4775 1024 1018 1020 1333 , 9169
Group B , 178053 , training , 7 , 4 , 7 6 5 4 , 4 , 4930 1036 1021 1446 , 8432
Group B , 178053 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 4493 1777 1040 1084 1230 1021 1213 , 11858
Group B , 178053 , training , 4 , 1 , 4 3 2 1 , 4 , 4635 1207 1018 1019 1553 1318 , 10750
Group B , 178053 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 4335 1042 1053 1021 1031 1031 1046 1189 , 11750
Group B , 178053 , training , 5 , 3 , 5 4 3 , 3 , 5657 1040 1019 1357 1395 , 10467
Group B , 178053 , training , 1 , 7 , 1 7 , 2 , 5205 1329 , 6534
Group B , 178053 , training , 2 , 7 , 2 1 7 , 3 , 4423 1012 1279 , 6715
Group B , 178053 , training , 1 , 7 , 1 7 , 2 , 4318 1295 , 5613
Group B , 178053 , training , 4 , 1 , 4 3 2 1 , 4 , 4499 1082 1200 1386 , 8165
Group B , 178053 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 4329 1049 1021 1173 1254 1334 1052 1278 , 12491
Group B , 178053 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4331 1050 1051 1021 1023 1167 , 9643
Group B , 178053 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 4540 1099 1022 1021 1021 1438 , 10141
Group B , 178053 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 4787 1081 1021 1052 1050 1802 2043 , 12836
Group B , 178053 , training , 1 , 6 , 1 7 6 , 3 , 4644 1168 1433 , 7246
Group B , 178053 , training , 4 , 5 , 4 3 2 1 7 6 5 , 7 , 4435 1043 1081 1083 1230 1022 1341 , 11234
Group B , 178053 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4341 1201 1051 1053 1021 1022 1309 1298 , 12297
Group B , 178053 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4983 1040 1029 1014 1396 , 9461
Group B , 178053 , training , 2 , 7 , 2 3 4 5 6 7 , 6 , 5442 1205 1025 1017 1111 1478 , 11278
Group B , 178053 , training , 2 , 3 , 2 3 , 2 , 6476 1617 , 8093
Group B , 178053 , training , 1 , 4 , 1 2 3 4 , 4 , 4484 1021 1028 1151 , 7684
Group B , 178053 , training , 7 , 2 , 7 1 2 , 3 , 5100 1041 1270 , 7412
Group B , 178053 , training , 1 , 2 , 1 2 , 2 , 4365 1321 , 5686
Group B , 178053 , training , 5 , 6 , 5 6 , 2 , 4339 1321 1080 1111 1021 1022 1020 1224 1 1341 0 1639 1924 1034 1209 , 19285
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 5751 1011 1022 1279 , 9063
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4966 1039 1024 1026 1374 , 9429
Group B , 178053 , test , 6 , 2 , 6 7 1 2 , 4 , 4340 1050 1027 1298 , 7715
Group B , 178053 , test , 6 , 2 , 6 7 1 2 , 4 , 5149 1011 1019 1261 , 8440
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4418 1114 1020 1021 1327 , 8902
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 4985 1034 1022 1255 , 8294
Group B , 178053 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4324 1201 1022 1021 1326 , 8894
Group B , 178053 , test , 6 , 2 , 6 7 1 2 , 4 , 6721 1444 1040 1317 , 10522
Group B , 178053 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4350 1037 1021 1022 1318 , 8748
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4330 1083 1019 1020 1312 , 8764
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 4647 1051 1023 1611 , 8332
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 4602 1053 1019 1399 , 8074
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4453 1126 1021 1022 1348 , 8969
Group B , 178053 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4333 1019 1021 1028 1312 , 8713
Group B , 178053 , test , 6 , 2 , 6 7 1 2 , 4 , 4741 1075 1015 1284 , 8115
Group B , 178053 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4819 1039 1021 1021 1346 , 9247
Group B , 178053 , test , 6 , 2 , 6 7 1 2 , 4 , 4329 1196 1014 1217 , 7754
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 4646 1172 1051 1244 , 8114
Group B , 178053 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4474 1039 1620 1140 1988 , 10261
Group B , 178053 , test , 4 , 7 , 4 5 6 7 , 4 , 4445 1080 1012 1290 , 7827
