Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 101491 , training , 5 , 6 , 5 6 , 2 , 4599 2327 , 6927
Group B , 101491 , test , 2 , 6 , 2 1 7 6 , 4 , 4511 1691 1756 1685 , 9643
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 4969 1727 1559 1783 , 10038
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 4859 1676 2636 1595 , 10766
Group B , 101491 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4814 1708 1594 1719 1581 , 11416
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5457 1762 1548 1858 , 10625
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 6226 1954 1643 1686 , 11509
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4591 1688 1784 1680 2053 , 11796
Group B , 101491 , test , 7 , 4 , 7 6 7 1 2 3 4 , 7 , 5002 2219 1725 1700 1684 1699 1740 , 15769
Group B , 101491 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4678 1717 1795 1778 2096 , 12064
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5249 1615 1796 1686 , 10345
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 5362 1685 1565 1722 , 10335
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4788 2027 1817 1658 1802 , 12091
Group B , 101491 , test , 2 , 6 , 2 1 7 6 , 4 , 4340 1905 1644 1704 , 9593
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 4450 1716 1602 1722 , 9491
Group B , 101491 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4505 1799 1652 1989 1687 , 11631
Group B , 101491 , test , 4 , 7 , 4 3 2 1 7 , 5 , 6485 1753 1702 1737 1658 , 13336
Group B , 101491 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5302 1749 1618 1864 1804 , 12337
Group B , 101491 , test , 2 , 6 , 2 1 7 6 , 4 , 4380 1589 1681 1763 , 9414
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5328 1757 1614 1933 , 10631
Group B , 101491 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4714 1556 1597 1908 1641 , 11415

Group B , 101491 , training , 4 , 7 , 4 3 2 1 7 , 5 , 15529 3 3472 2336 2025 1867 1962 , 27196
Group B , 101491 , training , 4 , 1 , 4 3 2 1 , 4 , 4545 2169 2116 1937 , 10766
Group B , 101491 , training , 2 , 5 , 2 1 7 6 5 , 5 , 5812 2337 1782 1923 1834 1697 1718 , 17103
Group B , 101491 , training , 1 , 3 , 1 2 3 , 3 , 4382 1846 1912 , 8139
Group B , 101491 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4883 1857 2094 1875 1957 , 12667
Group B , 101491 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4654 1939 1869 1843 1932 , 12237
Group B , 101491 , training , 2 , 3 , 2 1 2 3 , 4 , 4676 1903 1884 1824 , 10286
Group B , 101491 , training , 1 , 6 , 1 7 6 , 3 , 4435 2218 1876 , 8530
Group B , 101491 , training , 3 , 1 , 3 2 1 , 3 , 4467 1824 1915 , 8205
Group B , 101491 , training , 6 , 3 , 6 5 4 3 , 4 , 5367 1753 2533 1861 , 11516
Group B , 101491 , training , 5 , 6 , 5 4 5 6 , 4 , 6306 1927 1839 2053 , 12124
Group B , 101491 , training , 1 , 5 , 1 2 3 4 5 , 5 , 4565 1764 1808 1737 3979 , 13854
Group B , 101491 , training , 6 , 1 , 6 5 6 7 1 , 5 , 5375 1893 1919 1840 2185 , 13210
Group B , 101491 , training , 3 , 6 , 3 4 5 6 , 4 , 4371 2136 1817 1834 , 10158
Group B , 101491 , training , 1 , 7 , 1 7 , 2 , 6216 1975 , 8192
Group B , 101491 , training , 5 , 4 , 5 4 , 2 , 4798 1991 , 6788
Group B , 101491 , training , 2 , 3 , 2 3 , 2 , 4465 1861 , 6327
Group B , 101491 , training , 6 , 3 , 6 5 4 3 , 4 , 4370 2005 1750 2346 , 10471
Group B , 101491 , training , 4 , 6 , 4 5 6 , 3 , 5083 1911 1758 , 8752
Group B , 101491 , training , 4 , 5 , 4 5 , 2 , 4440 1821 , 6261
Group B , 101491 , training , 4 , 5 , 4 5 , 2 , 4360 1880 , 6240
Group B , 101491 , training , 6 , 5 , 6 5 , 2 , 4631 1829 , 6459
Group B , 101491 , training , 3 , 6 , 3 4 5 6 , 4 , 4435 1866 1837 2034 , 10173
Group B , 101491 , training , 5 , 3 , 5 4 3 , 3 , 4645 2028 2470 , 9143
Group B , 101491 , training , 6 , 3 , 6 5 4 3 , 4 , 5062 2100 1774 1859 , 10794
Group B , 101491 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 6283 1890 2085 1992 1850 3435 , 17535
Group B , 101491 , training , 1 , 4 , 1 2 3 4 , 4 , 6866 1778 1826 2088 , 12559
Group B , 101491 , training , 5 , 7 , 5 6 7 , 3 , 4433 1929 1884 , 8246
Group B , 101491 , training , 3 , 2 , 3 2 , 2 , 6390 2066 , 8456
Group B , 101491 , training , 6 , 4 , 6 5 4 , 3 , 4545 1794 1904 , 8243
Group B , 101491 , training , 3 , 2 , 3 2 , 2 , 5096 2208 , 7304
Group B , 101491 , training , 3 , 4 , 3 4 , 2 , 5645 2151 , 7797
Group B , 101491 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 4860 1852 1786 1885 1669 1889 , 13938
Group B , 101491 , training , 7 , 3 , 7 6 5 4 3 , 5 , 4349 1987 1959 1827 1945 , 12069
Group B , 101491 , training , 2 , 1 , 2 1 , 2 , 5362 2425 , 7787
Group B , 101491 , test , 7 , 4 , 7 6 5 4 , 4 , 4910 1903 1825 1909 , 10547
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4603 1680 1762 1955 2161 , 12161
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5091 2005 1770 1996 , 10862
Group B , 101491 , test , 7 , 4 , 7 6 5 4 , 4 , 4691 1886 1751 1929 , 10257
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 4457 1696 2669 1929 , 10751
Group B , 101491 , test , 2 , 6 , 2 1 7 6 , 4 , 7343 1800 1981 2052 , 13176
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 4425 2015 2104 1942 , 10486
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4474 2020 2395 2113 1985 , 12987
Group B , 101491 , test , 7 , 4 , 7 6 5 4 , 4 , 4546 1964 1855 2136 , 10500
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 5590 1772 1875 1943 , 11182
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5942 2126 1907 2131 , 12105
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4620 1716 1855 1801 1857 , 11848
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5123 2358 2009 2212 , 11704
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 7039 1710 2232 2089 , 13069
Group B , 101491 , test , 7 , 4 , 7 6 5 4 , 4 , 4799 1737 1857 1958 , 10353
Group B , 101491 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4807 1674 1865 1761 1860 , 11965
Group B , 101491 , test , 6 , 2 , 6 7 1 2 , 4 , 5197 1707 1946 1885 , 10734
Group B , 101491 , test , 7 , 4 , 7 6 5 4 , 4 , 4442 1954 1904 1836 , 10137
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 5675 1768 2028 1816 , 11286
Group B , 101491 , test , 4 , 7 , 4 5 6 7 , 4 , 5063 1843 1861 1857 , 10625
