Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 39271 2095 1 592 1648 0 440 1359 1 296 1041 1318 , 49264
Group A , 125399 , training , 2 , 6 , 2 1 7 6 , 4 , 5384 1041 1471 1113 , 9009
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5664 1096 1072 1416 1028 1549 , 11824
Group A , 125399 , training , 2 , 5 , 2 1 7 6 5 , 5 , 4330 1022 1023 1024 1488 , 8888
Group A , 125399 , training , 5 , 2 , 5 4 3 4 3 2 , 6 , 5832 1028 1400 1173 1027 1052 , 11512
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4337 1024 1024 1023 1022 1450 , 9881
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4315 1023 1024 1022 1024 1128 , 9535
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4333 1451 1028 1023 1023 1166 , 10023
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4344 1024 1023 1022 13075 1007 , 21495
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 5201 1028 1023 1023 1023 1134 , 10432
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5529 1029 1022 1022 1025 1373 , 11002
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4320 1024 1022 1023 1023 1109 , 9520
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4375 1029 1024 1022 1023 1071 , 9542
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4327 1023 1023 1023 1023 1125 , 9545
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4317 1023 1023 1023 1045 1113 , 9544
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4324 1024 1022 1024 1022 1144 , 9560
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4687 1029 1023 1025 1021 1078 , 9863
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4318 1023 1023 1026 1020 1166 , 9576
Group A , 125399 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4320 1024 1021 1023 1024 1141 , 9555
Group A , 125399 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4338 1023 1024 1024 1054 1105 , 9565
