Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 146024 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 56867 7407 5305 5393 6001 5725 , 87900
Group A , 146024 , training , 6 , 1 , 6 7 1 , 3 , 5067 4952 5479 , 15503
Group A , 146024 , training , 4 , 3 , 4 5 6 7 1 2 3 , 7 , 4693 5878 5364 6256 5653 5338 5773 , 38949
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4993 12105 5439 , 22540
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 5211 5631 5708 , 16549
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4644 5267 5562 , 15472
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4644 5431 5399 , 15472
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 5937 5947 5248 , 17136
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 6661 6136 5795 , 18591
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4941 6169 5831 , 16943
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 6490 5513 5577 , 17577
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4576 5620 5867 , 16064
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 5453 5697 5613 , 16760
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4707 5528 6387 , 16623
Group A , 146024 , training , 3 , 5 , 3 4 5 , 3 , 11347 5445 5956 , 22747
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 9825 5611 5831 , 21268
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4893 5827 5467 , 16188
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 6132 5916 5844 , 17895
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4790 5654 5978 , 16419
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4899 5426 5838 , 16162
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 5266 5543 5664 , 16472
Group A , 146024 , training , 4 , 6 , 4 3 4 5 6 , 5 , 5297 5758 5136 5165 5536 , 26893
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4761 6308 6056 , 17127
Group A , 146024 , training , 5 , 2 , 5 4 3 2 , 4 , 4915 6833 6108 5525 , 23400
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4591 6025 5602 , 16195
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4892 5875 6269 , 17040
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4700 5499 5535 , 15734
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 7184 6587 6206 , 19979
Group A , 146024 , training , 5 , 3 , 5 4 3 , 3 , 4782 5233 5600 , 15614
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 7391 5379 6004 , 18771
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 6210 6410 5856 , 18476
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4915 5687 8868 , 19473
Group A , 146024 , training , 4 , 6 , 4 5 6 , 3 , 5521 5685 5743 , 16946
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4881 6478 5894 , 17255
Group A , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4901 5253 5567 , 15722
Group A , 146024 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5894 5723 6338 5549 5676 , 29176
Group A , 146024 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5516 6109 6124 7588 14615 , 39955
Group A , 146024 , test , 6 , 2 , 6 5 4 3 2 , 5 , 7071 5779 5817 5963 6182 , 30812
Group A , 146024 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5340 6059 6069 5965 5802 , 29237
Group A , 146024 , test , 7 , 4 , 7 1 2 3 4 , 5 , 11790 6011 5544 5702 6336 , 35385
Group A , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 4683 5940 5603 5305 , 21530
Group A , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 6552 5762 5381 5588 , 23281
Group A , 146024 , test , 4 , 7 , 4 5 6 7 , 4 , 4829 5687 5756 5680 , 21950
Group A , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 4418 5419 8303 5486 , 23625
Group A , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 5030 5420 5590 5730 , 21771
Group A , 146024 , test , 7 , 4 , 7 6 5 4 , 4 , 7554 6019 6362 0 1424 5663 , 27020
Group A , 146024 , test , 4 , 7 , 4 5 6 7 , 4 , 4902 6262 5713 6338 , 23219
Group A , 146024 , test , 7 , 4 , 7 6 5 4 , 4 , 5698 6964 5699 7183 , 25548
Group A , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 4569 6082 5932 5672 , 22247
Group A , 146024 , test , 4 , 7 , 4 5 6 7 , 4 , 5052 5497 5579 6514 , 22642
Group A , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 4884 5734 5320 5604 , 21544
Group A , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 6924 5644 7121 5876 , 25567
Group A , 146024 , test , 4 , 7 , 4 5 6 7 , 4 , 4418 5717 5448 6267 , 21847
Group A , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 32072 6999 6748 5983 , 51804
Group A , 146024 , test , 7 , 4 , 7 6 5 4 , 4 , 4438 5283 5324 5643 , 20690

Group B , 146024 , training , 6 , 2 , 6 5 4 3 2 , 5 , 11398 5924 6218 5668 5930 , 35137
Group B , 146024 , training , 6 , 5 , 6 5 , 2 , 7844 5612 , 13453
Group B , 146024 , training , 7 , 2 , 7 6 5 4 3 2 , 6 , 4892 5755 5528 6120 5952 5826 , 34076
Group B , 146024 , training , 6 , 3 , 6 7 1 2 3 , 5 , 5733 5375 5528 5665 5288 , 27587
Group B , 146024 , training , 3 , 6 , 3 4 5 6 , 4 , 4889 6143 5967 5627 , 22628
Group B , 146024 , training , 2 , 6 , 2 1 7 6 , 4 , 5089 5564 5167 6051 , 21873
Group B , 146024 , training , 7 , 4 , 7 1 2 3 4 , 5 , 5639 6251 5684 5556 6059 , 29182
Group B , 146024 , training , 7 , 3 , 7 6 5 4 3 , 5 , 4981 5121 6022 5453 5711 , 27292
Group B , 146024 , training , 2 , 3 , 2 3 , 2 , 4665 5651 , 10313
Group B , 146024 , training , 3 , 5 , 3 4 5 , 3 , 4785 5319 5745 , 15855
Group B , 146024 , training , 4 , 2 , 4 3 2 , 3 , 4572 5348 5447 , 15365
Group B , 146024 , training , 2 , 4 , 2 3 4 , 3 , 4812 5871 5368 , 16047
Group B , 146024 , training , 1 , 4 , 1 2 3 4 , 4 , 6213 9393 7035 5175 , 27820
Group B , 146024 , training , 7 , 3 , 7 1 2 3 , 4 , 5923 5560 5896 5554 , 22929
Group B , 146024 , training , 5 , 7 , 5 6 7 , 3 , 4903 5834 6191 , 16928
Group B , 146024 , training , 1 , 4 , 1 7 6 5 4 , 5 , 6729 9146 4953 5709 12706 , 39247
Group B , 146024 , training , 2 , 4 , 2 3 4 , 3 , 5879 6908 6115 , 18902
Group B , 146024 , training , 5 , 7 , 5 6 7 , 3 , 6185 8894 5547 , 20625
Group B , 146024 , training , 6 , 5 , 6 7 1 2 3 4 5 , 7 , 5670 7584 5937 5412 5517 5541 5697 , 41355
Group B , 146024 , training , 5 , 1 , 5 4 3 2 1 , 5 , 5409 6038 5628 5534 5910 , 28520
Group B , 146024 , training , 2 , 1 , 2 1 , 2 , 4790 5526 , 10319
Group B , 146024 , training , 5 , 3 , 5 6 7 1 2 3 , 6 , 4368 5430 5830 5764 6180 5657 , 33225
Group B , 146024 , training , 7 , 3 , 7 6 7 1 2 3 , 6 , 4997 5760 5772 5293 6036 5214 , 33074
Group B , 146024 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4794 5746 5452 6785 5452 , 28232
Group B , 146024 , training , 1 , 7 , 1 7 , 2 , 4573 5664 , 10232
Group B , 146024 , training , 3 , 6 , 3 4 5 6 , 4 , 5713 5659 5521 5938 , 22836
Group B , 146024 , training , 7 , 6 , 7 6 , 2 , 4478 5220 , 9697
Group B , 146024 , training , 7 , 4 , 7 1 2 3 4 , 5 , 5330 6079 6435 5625 6046 , 29512
Group B , 146024 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 5334 6018 6211 6037 5693 7586 , 36879
Group B , 146024 , training , 2 , 5 , 2 1 7 6 5 , 5 , 6330 5774 7582 5701 7074 , 32459
Group B , 146024 , training , 4 , 3 , 4 5 6 7 1 2 3 , 7 , 4818 5932 5209 8594 7767 5980 6135 , 44441
Group B , 146024 , training , 7 , 2 , 7 6 7 1 2 , 5 , 5345 6215 5577 5984 5953 , 29069
Group B , 146024 , training , 6 , 2 , 6 7 1 2 , 4 , 6162 5988 6954 5831 , 24939
Group B , 146024 , training , 1 , 5 , 1 7 6 5 , 4 , 5023 5773 5744 5864 , 22400
Group B , 146024 , training , 4 , 6 , 4 5 6 , 3 , 4533 5224 5848 , 15605
Group B , 146024 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5061 6540 5498 5836 5416 , 28354
Group B , 146024 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4473 5400 5303 5800 5271 , 26243
Group B , 146024 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4386 5672 5829 6028 5673 , 27589
Group B , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 4788 5678 6450 6098 , 23020
Group B , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 4651 6111 5803 5780 , 22339
Group B , 146024 , test , 7 , 4 , 7 6 5 4 , 4 , 4765 5678 6015 5425 , 21886
Group B , 146024 , test , 4 , 7 , 4 5 6 7 , 4 , 5016 5349 6228 5361 , 21953
Group B , 146024 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4699 5900 6477 6002 5805 , 28885
Group B , 146024 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4654 5548 5960 5980 6257 , 28395
Group B , 146024 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4706 7115 6709 5985 5699 , 30218
Group B , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 7993 5228 6200 5576 , 24994
Group B , 146024 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4595 5837 6173 5992 6036 , 28632
Group B , 146024 , test , 7 , 4 , 7 6 5 4 , 4 , 4774 5995 5951 6390 , 23111
Group B , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 5084 5405 5651 5928 , 22074
Group B , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 5478 5467 6733 5961 , 23636
Group B , 146024 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5293 5900 5492 5867 5544 , 28092
Group B , 146024 , test , 6 , 2 , 6 7 1 2 , 4 , 4893 6339 5444 5489 , 22167
Group B , 146024 , test , 2 , 6 , 2 1 7 6 , 4 , 6652 5416 5447 7272 , 24786
