Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 5833 5346 2038 , 13218
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 4903 1953 1470 , 8325
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5905 1848 1496 , 9250
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 7664 2856 1298 , 11817
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 7254 7586 2189 , 17029
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5625 1480 1290 , 8396
Group A , 190869 , training , 6 , 5 , 6 5 , 2 , 4967 1744 , 6708
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 11848 6058 1366 , 19274
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 6176 2079 1224 , 9479
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 26297 1290 1958 9881 1278 , 40704
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 6312 1785 1729 , 9828
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 6342 1664 1681 , 9686
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 4656 1589 1273 , 7516
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 4697 1640 2165 , 8503
Group A , 190869 , training , 1 , 2 , 1 2 , 2 , 5747 1399 , 7147
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 6066 1983 2296 , 10344
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5825 1830 1672 , 9328
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 7112 1337 1695 , 10143
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 5880 1153 1871 , 8904
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5103 1409 1183 , 7695
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 5140 3204 1872 , 10216
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5139 1862 1760 , 8763
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 8106 1277 3368 , 12750
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 6833 1266 2254 , 10354
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5175 1714 2398 , 9284
Group A , 190869 , training , 7 , 5 , 7 6 5 , 3 , 5897 6048 2367 , 14313
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5848 2003 2558 , 10409
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5944 2865 2895 , 11704
Group A , 190869 , training , 4 , 6 , 4 5 6 , 3 , 6144 1586 1335 , 9065
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 5575 1783 1994 , 9354
Group A , 190869 , training , 2 , 4 , 2 3 4 , 3 , 16521 5526 1574 , 23619
Group A , 190869 , training , 4 , 3 , 4 5 4 3 , 4 , 4804 2269 1257 1832 , 10163
Group A , 190869 , test , 6 , 2 , 6 7 1 2 , 4 , 4753 1134 1554 1599 , 9039
Group A , 190869 , test , 2 , 6 , 2 1 7 6 , 4 , 5850 1606 1599 2001 , 11057
Group A , 190869 , test , 4 , 7 , 4 5 6 7 , 4 , 5130 1582 2431 1679 , 10822
Group A , 190869 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5627 1902 1536 1473 1214 , 11752
Group A , 190869 , test , 7 , 4 , 7 6 5 4 , 4 , 5124 1469 2248 2400 , 11240
Group A , 190869 , test , 6 , 2 , 6 7 1 2 , 4 , 5858 1357 2801 1920 , 11937
Group A , 190869 , test , 4 , 7 , 4 5 6 7 , 4 , 7042 2670 1534 1721 , 12967
Group A , 190869 , test , 7 , 4 , 7 6 5 4 , 4 , 4880 1392 1816 5721 , 13808
Group A , 190869 , test , 2 , 6 , 2 3 4 5 6 , 5 , 9377 1605 4353 2495 1739 , 19569
Group A , 190869 , test , 6 , 2 , 6 7 1 2 , 4 , 5831 5242 1838 1759 , 14671
Group A , 190869 , test , 4 , 7 , 4 5 6 7 , 4 , 5785 5674 5438 1727 , 18623
Group A , 190869 , test , 4 , 7 , 4 5 6 7 , 4 , 5890 1470 1432 1537 , 10329
Group A , 190869 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5511 1241 1998 2457 3415 , 14621
Group A , 190869 , test , 6 , 2 , 6 7 1 2 , 4 , 5819 2071 1896 2351 , 12139
Group A , 190869 , test , 2 , 6 , 2 1 7 6 , 4 , 7314 1814 1736 1952 , 12815
Group A , 190869 , test , 7 , 4 , 7 1 2 3 4 , 5 , 6696 2016 2425 1943 5491 1757 1448 , 21775
Group A , 190869 , test , 4 , 7 , 4 5 6 7 , 4 , 4689 2497 1318 1872 , 10925
Group A , 190869 , test , 2 , 6 , 2 1 7 6 , 4 , 6312 1394 1125 4408 , 12691
Group A , 190869 , test , 6 , 2 , 6 7 1 2 , 4 , 5844 1749 1833 1784 , 11211
Group A , 190869 , test , 2 , 6 , 2 3 4 5 6 , 5 , 6643 2027 1215 1704 1738 , 13326
Group A , 190869 , training , 4 , 7 , 4 5 6 7 , 4 , 5888 1854 1440 2326 , 11507
