Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 6518 1077 1076 , 8672
Group A , 115426 , training , 1 , 5 , 1 7 6 5 , 4 , 4406 1061 1023 1287 , 7776
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 8839 1319 1107 , 11265
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 7121 1223 1461 , 9805
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 4490 1293 1149 , 6931
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4835 1020 1349 , 7206
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 6292 1080 1317 , 8689
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4723 1339 1098 , 7160
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 7484 1592 1369 , 10446
Group A , 115426 , training , 6 , 7 , 6 7 , 2 , 4335 1819 , 6151
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 10057 1114 1330 , 12502
Group A , 115426 , training , 5 , 7 , 5 6 7 , 3 , 8401 1159 1281 , 10841
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 48359 1147 1310 , 50817
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4910 1078 1231 , 7219
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 4717 1072 1171 , 6959
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 8419 1276 1166 , 10860
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 5706 1318 1125 , 8151
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 4835 1354 1325 , 7513
Group A , 115426 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4464 1005 1367 1258 1359 , 9452
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 6083 1052 1116 , 8252
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4478 1290 1638 , 7406
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4613 1037 1368 , 7019
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 5680 216 1072 1195 , 8162
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 4427 1045 1119 , 6591
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 4655 1091 1341 , 7089
Group A , 115426 , training , 6 , 7 , 6 7 , 2 , 26005 2110 , 28113
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 8653 1163 1279 , 11095
Group A , 115426 , training , 4 , 6 , 4 5 6 , 3 , 5073 1112 1112 , 7296
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 15805 1089 1033 , 17929
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4395 1271 1171 , 6837
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 6754 1073 1155 , 8982
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 32287 1308 9591 , 43184
Group A , 115426 , training , 2 , 4 , 2 3 4 , 3 , 4677 1325 1125 , 7129
Group A , 115426 , test , 6 , 2 , 6 7 6 5 4 3 2 , 7 , 10739 1498 1342 1046 1029 1006 1233 , 17893
Group A , 115426 , test , 4 , 7 , 4 5 6 7 , 4 , 4939 1052 1332 1228 , 8550
Group A , 115426 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4318 1359 1418 1377 1117 , 9588
Group A , 115426 , test , 2 , 6 , 2 1 7 6 , 4 , 5016 1028 1023 1357 , 8427
Group A , 115426 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4524 1138 1385 1023 1039 , 9106
Group A , 115426 , test , 6 , 2 , 6 5 6 7 1 2 , 6 , 5047 1326 1023 1419 1179 1371 , 11367
Group A , 115426 , test , 7 , 4 , 7 6 5 4 , 4 , 4585 1023 1023 1196 , 7827
Group A , 115426 , test , 2 , 6 , 2 1 7 6 , 4 , 7989 1028 1031 1737 , 11783
Group A , 115426 , test , 4 , 7 , 4 5 6 7 , 4 , 4318 1262 1040 1343 , 7964
Group A , 115426 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4701 1022 1410 1023 1402 , 9559
Group A , 115426 , test , 7 , 4 , 7 6 5 4 , 4 , 4969 1027 1188 1400 , 8585
Group A , 115426 , test , 6 , 2 , 6 7 1 2 , 4 , 4322 1023 1023 1025 , 7393
Group A , 115426 , test , 4 , 7 , 4 5 6 7 , 4 , 5640 1030 1054 1432 , 9154
Group A , 115426 , test , 2 , 6 , 2 1 7 6 , 4 , 4441 1028 1024 1123 , 7616
Group A , 115426 , test , 7 , 4 , 7 6 5 4 , 4 , 4958 1028 1024 1251 , 8261
Group A , 115426 , test , 6 , 2 , 6 7 1 2 , 4 , 4337 1024 1022 1346 , 7729
Group A , 115426 , test , 7 , 4 , 7 6 5 4 , 4 , 4320 1023 1024 1495 , 7862
Group A , 115426 , test , 2 , 6 , 2 1 7 6 , 4 , 4543 1023 1024 1166 , 7757
Group A , 115426 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4731 1027 1023 1360 1214 , 9353
Group A , 115426 , test , 7 , 4 , 7 6 5 4 , 4 , 4436 1028 1022 1376 , 7864
