Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 66721 3718 3968 2576 2519 2488 2649 2295 2488 2713 , 93336
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 7847 2280 2456 , 12583
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 6896 2178 2413 , 11487
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 5425 2457 2470 , 10353
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 13800 2585 2255 , 18641
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 5912 2264 2665 , 10838
Group A , 116275 , training , 4 , 2 , 4 3 2 , 3 , 4496 2648 2479 , 9623
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4754 2598 2416 , 9769
Group A , 116275 , training , 3 , 6 , 3 4 5 6 , 4 , 8114 2100 2563 2639 , 15417
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4666 2343 2623 , 9630
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4856 2553 2527 , 9937
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 4993 2889 3190 , 11073
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4600 2554 2454 , 9607
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4600 2216 2497 , 9313
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 4663 2664 2761 , 10088
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 5143 2552 2336 , 10030
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4432 2176 2512 , 9121
Group A , 116275 , training , 3 , 6 , 3 4 5 6 , 4 , 5200 2079 2102 2475 , 11855
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 4706 2726 2528 , 9960
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4400 2176 2496 , 9072
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4456 2600 2576 , 9634
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4672 2208 2479 , 9358
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 4601 2560 2360 , 9521
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 4889 2222 2993 , 10103
Group A , 116275 , training , 2 , 4 , 2 3 4 , 3 , 5353 2479 2512 , 10344
Group A , 116275 , training , 4 , 6 , 4 5 6 , 3 , 5137 2471 2391 , 9999
