Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 148729 , training , 7 , 3 , 7 1 2 3 , 4 , 68928 2208 1878 1711 , 75926
Group B , 148729 , training , 3 , 4 , 3 4 , 2 , 5511 1909 , 7480
Group B , 148729 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 5071 1889 1874 2454 2152 2019 1994 , 17392
Group B , 148729 , training , 3 , 2 , 3 4 5 6 7 1 2 , 7 , 5022 2416 1972 2020 1854 1942 1654 , 16882
Group B , 148729 , training , 3 , 7 , 3 4 5 6 7 , 5 , 5274 1696 1872 1765 1655 , 12260
Group B , 148729 , training , 6 , 2 , 6 5 4 3 2 , 5 , 5108 1726 1739 1532 1819 , 11934
Group B , 148729 , training , 2 , 4 , 2 3 4 , 3 , 8565 2947 2422 , 13924
Group B , 148729 , training , 6 , 3 , 6 7 1 2 3 , 5 , 5646 2322 1885 2171 1853 , 13883
Group B , 148729 , training , 3 , 6 , 3 2 1 7 6 , 5 , 4878 1708 1518 1522 1894 , 11516
Group B , 148729 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4899 1692 1625 1816 1624 , 11681
Group B , 148729 , training , 5 , 4 , 5 4 , 2 , 4852 1577 , 6401
Group B , 148729 , training , 7 , 3 , 7 1 2 3 , 4 , 4662 2131 2040 1993 , 10828
Group B , 148729 , training , 1 , 4 , 1 2 3 4 , 4 , 4761 1764 2242 2138 , 10904
Group B , 148729 , training , 5 , 3 , 5 4 3 , 3 , 5315 2062 2114 , 9492
Group B , 148729 , training , 4 , 3 , 4 3 , 2 , 5190 1920 , 7110
Group B , 148729 , training , 4 , 7 , 4 5 6 7 , 4 , 5141 1721 1781 1751 , 10393
Group B , 148729 , training , 4 , 6 , 4 5 6 , 3 , 5029 1763 2046 , 8838
Group B , 148729 , training , 3 , 2 , 3 2 , 2 , 4544 1945 , 6490
Group B , 148729 , training , 1 , 2 , 1 2 , 2 , 4953 1921 , 6874
Group B , 148729 , training , 5 , 2 , 5 6 7 1 2 , 5 , 5478 2201 2180 1929 1910 , 13697
Group B , 148729 , training , 5 , 7 , 5 6 7 , 3 , 4750 1905 1636 , 8291
Group B , 148729 , training , 4 , 3 , 4 3 , 2 , 4778 1702 , 6480
Group B , 148729 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 5109 1545 1483 1503 1467 1716 1671 , 14494
Group B , 148729 , training , 5 , 7 , 5 6 7 , 3 , 4873 1950 1840 , 8664
Group B , 148729 , training , 2 , 4 , 2 3 4 , 3 , 4905 1660 1765 , 8331
Group B , 148729 , training , 4 , 5 , 4 5 , 2 , 5341 2004 , 7344
Group B , 148729 , training , 6 , 7 , 6 7 , 2 , 5039 2375 , 7413
Group B , 148729 , training , 7 , 2 , 7 1 2 , 3 , 4949 1791 1721 , 8461
Group B , 148729 , training , 5 , 7 , 5 6 7 , 3 , 4699 1758 1665 , 8161
Group B , 148729 , training , 3 , 4 , 3 4 , 2 , 4900 1726 , 6589
Group B , 148729 , training , 5 , 4 , 5 4 , 2 , 4701 1730 , 6430
Group B , 148729 , training , 3 , 7 , 3 2 1 7 , 4 , 5169 1608 1783 2002 , 10562
Group B , 148729 , training , 4 , 5 , 4 5 , 2 , 4844 2187 , 7029
Group B , 148729 , training , 3 , 7 , 3 2 1 7 , 4 , 4768 1650 2630 1879 , 10928
Group B , 148729 , training , 5 , 6 , 5 6 , 2 , 4831 1838 , 6671
Group B , 148729 , test , 2 , 6 , 2 1 7 6 , 4 , 4715 1661 1803 2002 , 10179
Group B , 148729 , test , 4 , 7 , 4 5 6 7 , 4 , 4703 1641 1756 1807 , 9907
Group B , 148729 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4841 1747 2253 1663 1774 , 12278
Group B , 148729 , test , 7 , 4 , 7 6 5 4 , 4 , 4692 1772 1840 2511 , 10815
Group B , 148729 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5339 2065 2286 2091 2155 , 13946
Group B , 148729 , test , 7 , 4 , 7 6 5 4 , 4 , 4696 1611 1563 1706 , 9569
Group B , 148729 , test , 4 , 7 , 4 5 6 7 , 4 , 5706 1715 1717 1783 , 10919
Group B , 148729 , test , 2 , 6 , 2 1 7 6 , 4 , 5067 1745 1807 1908 , 10526
Group B , 148729 , test , 2 , 6 , 2 1 7 6 , 4 , 4710 1858 2720 2380 , 11685
