Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 141263 , training , 3 , 1 , 3 2 1 , 3 , 4768 1088 1769 , 7624
Group B , 141263 , training , 7 , 1 , 7 6 5 4 3 2 1 , 7 , 5112 1252 1425 1174 1090 1172 1646 , 12871
Group B , 141263 , training , 6 , 1 , 6 5 4 3 2 1 , 6 , 4625 1085 1085 1175 1172 2067 , 11210
Group B , 141263 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 8625 1170 1171 1088 1336 1257 1171 1414 1441 , 18671
Group B , 141263 , training , 6 , 7 , 6 5 4 3 2 1 7 , 7 , 5303 1088 1085 1173 1166 1456 2560 , 13833
Group B , 141263 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4408 1089 1086 1091 1092 1168 2067 , 12003
Group B , 141263 , training , 5 , 2 , 5 4 3 2 , 4 , 4817 1340 1499 1871 , 9525
Group B , 141263 , training , 2 , 1 , 2 1 , 2 , 5217 1768 , 6985
Group B , 141263 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 4873 1169 1093 1246 1523 1087 1777 1480 , 14248
Group B , 141263 , training , 6 , 7 , 6 7 , 2 , 4625 1735 , 6360
Group B , 141263 , training , 1 , 7 , 1 7 , 2 , 5152 1744 , 6897
Group B , 141263 , training , 5 , 4 , 5 4 , 2 , 4874 2239 , 7111
Group B , 141263 , training , 3 , 4 , 3 4 , 2 , 5359 1753 , 7113
Group B , 141263 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4322 1789 1258 1249 1251 1963 , 11832
Group B , 141263 , training , 2 , 5 , 2 1 7 6 5 , 5 , 4341 1123 1086 1085 2061 , 9697
Group B , 141263 , training , 6 , 2 , 6 5 4 3 2 , 5 , 4489 1085 1169 1090 1927 , 9758
Group B , 141263 , training , 2 , 6 , 2 1 7 6 , 4 , 5218 1337 1177 2004 , 9737
Group B , 141263 , training , 3 , 6 , 3 2 1 7 6 , 5 , 5977 1170 1095 1084 1739 , 11064
Group B , 141263 , training , 5 , 7 , 5 4 3 2 1 7 , 6 , 4711 1088 1094 1250 1424 2057 , 11625
Group B , 141263 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4817 1255 1089 1171 1255 1172 1874 , 12633
Group B , 141263 , training , 5 , 3 , 5 4 3 , 3 , 4839 1086 1794 , 7719
Group B , 141263 , test , 2 , 6 , 2 1 7 6 , 4 , 4762 1265 1246 1729 , 9000
Group B , 141263 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4776 1087 1172 1173 1984 , 10193
Group B , 141263 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4896 1178 1085 1095 1850 , 10105
Group B , 141263 , test , 6 , 2 , 6 7 1 2 , 4 , 4408 1145 1799 1752 , 9105
Group B , 141263 , test , 7 , 4 , 7 6 5 4 , 4 , 4681 1085 1254 1844 , 8862
Group B , 141263 , test , 4 , 7 , 4 3 2 1 7 , 5 , 5297 1170 1170 1428 1816 , 10881
Group B , 141263 , test , 2 , 6 , 2 1 7 6 , 4 , 4712 1086 1258 1736 , 8794
Group B , 141263 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4721 1335 1061 1172 1615 , 9903
Group B , 141263 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4849 1174 1085 1172 1720 , 9999
Group B , 141263 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4712 1171 1142 1171 1716 , 9914
Group B , 141263 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4505 1221 1155 1657 1975 , 10512
Group B , 141263 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4796 1152 1094 1079 2191 , 10310
Group B , 141263 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4488 1171 1088 1087 1870 , 9709
Group B , 141263 , test , 2 , 6 , 2 1 7 6 , 4 , 4748 1171 1172 1637 , 8726
Group B , 141263 , test , 4 , 7 , 4 5 6 7 , 4 , 5185 1086 1087 1634 , 8991
Group B , 141263 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4697 1174 1084 1253 1088 1097 2280 , 12673
Group B , 141263 , test , 2 , 6 , 2 1 7 6 , 4 , 4760 1087 1171 1838 , 8857
Group B , 141263 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4809 1252 1092 1166 1753 , 10071
Group B , 141263 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4890 1167 1338 1254 2736 , 11385
Group B , 141263 , test , 7 , 4 , 7 6 5 4 , 4 , 4873 1439 1084 2076 , 9470
