Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group B , 100931 , training , 3 , 4 , 3 2 1 7 6 5 4 , 7 , 4599 1073 1064 1076 1164 1168 1189 , 11335
Group B , 100931 , training , 2 , 3 , 2 3 , 2 , 4676 1408 , 6081
Group B , 100931 , training , 5 , 2 , 5 6 7 1 7 1 2 , 7 , 4590 1146 1047 1009 1383 1 184 1047 1392 , 11800
Group B , 100931 , training , 2 , 5 , 2 1 7 6 5 , 5 , 4977 1280 1071 1097 1351 , 9776
Group B , 100931 , test , 2 , 6 , 2 1 7 6 , 4 , 4455 224 234 240 288 184 199 728 257 1088 1015 1024 , 9937
Group B , 100931 , test , 4 , 7 , 4 5 6 7 , 4 , 4971 1037 1149 1272 , 8430
Group B , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4687 1065 1128 1089 1007 , 8973
Group B , 100931 , test , 7 , 4 , 7 6 5 4 , 4 , 4641 1142 1004 1023 , 7812
Group B , 100931 , test , 7 , 4 , 7 6 5 4 , 4 , 4534 1016 1024 1096 , 7668
Group B , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4426 1142 1048 1144 1248 , 9008
Group B , 100931 , test , 2 , 6 , 2 1 7 6 , 4 , 4552 1080 1079 1192 , 7904
Group B , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4568 1049 1096 1083 1060 , 8856
Group B , 100931 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4393 1120 1073 1059 1049 0 1090 , 9784
Group B , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4590 1103 1064 1048 0 409 1263 , 9478
Group B , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4313 1103 1145 1135 1145 1504 1319 , 11662
Group B , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4409 1080 1063 1057 1183 , 8793
Group B , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4385 1048 1111 1008 1191 , 8743
Group B , 100931 , test , 7 , 4 , 7 6 5 4 , 4 , 4658 1216 1200 1392 , 8465
Group B , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4704 1064 1193 1118 1056 , 9135
Group B , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4716 1016 1137 1153 1215 , 9238
Group B , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4464 1040 1135 1112 1188 , 8939
Group B , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4389 1121 1407 1080 1407 , 9404
Group B , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4602 1127 1072 1064 1192 , 9058
Group B , 100931 , test , 7 , 4 , 7 6 5 4 , 4 , 4592 1089 1143 1456 , 8279

Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 12689 1302 2289 , 16294
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4683 1121 1089 , 6878
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4584 1112 1207 , 6905
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4410 1110 1375 , 6896
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4313 1089 1031 , 6431
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4627 1158 1312 , 7097
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4608 1023 1368 , 6999
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4466 1070 1248 , 6785
Group A , 100931 , training , 7 , 5 , 7 6 5 , 3 , 4441 1327 1 383 1160 , 7312
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4796 1052 1372 , 7220
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4793 1104 1080 , 6977
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4648 1031 1273 , 6950
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4632 1032 1079 , 6744
Group A , 100931 , training , 2 , 6 , 2 3 4 5 6 , 5 , 5001 1121 1071 1104 1104 , 9831
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 5207 1057 1026 , 6860
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4639 1007 1231 , 6877
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4665 1048 1008 , 6720
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4504 1079 1025 , 6620
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4437 1064 1222 , 6712
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4401 1129 1040 , 6570
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4334 1137 1032 , 6505
Group A , 100931 , training , 7 , 6 , 7 1 2 3 4 5 6 , 7 , 4569 1107 1060 1080 1015 1097 1496 , 11422
Group A , 100931 , training , 4 , 1 , 4 3 2 1 , 4 , 4377 1088 1047 1080 , 7592
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4360 1065 1159 , 6584
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4673 1079 1224 , 6978
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4561 1136 1370 , 7066
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4561 1152 1080 , 6791
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4495 1065 1041 , 6604
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4334 1074 1391 , 6796
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4584 1341 1130 , 7056
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4512 1089 1024 , 6625
Group A , 100931 , training , 2 , 4 , 2 3 4 , 3 , 4464 1031 1017 , 6511
Group A , 100931 , training , 1 , 3 , 1 7 6 5 4 3 , 6 , 4735 1031 1021 1024 1021 1328 , 10162
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4330 1022 1160 , 6510
Group A , 100931 , training , 4 , 6 , 4 5 6 , 3 , 4338 1035 1047 , 6421
Group A , 100931 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4328 1023 1024 1023 1122 , 8520
Group A , 100931 , test , 4 , 7 , 4 5 6 7 , 4 , 4340 1024 1022 1046 , 7432
Group A , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4321 1024 1023 1023 1416 , 8807
Group A , 100931 , test , 6 , 2 , 6 7 1 2 , 4 , 4330 1023 1022 1010 , 7386
Group A , 100931 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4331 1024 1021 1024 2160 , 9558
Group A , 100931 , test , 4 , 7 , 4 5 6 7 , 4 , 5579 1025 1022 1025 1086 1456 , 11194
Group A , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4346 1023 1035 1023 1160 , 8588
Group A , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5129 1027 1024 1023 1023 1020 1267 , 11511
Group A , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4339 1025 1021 1024 1142 , 8553
Group A , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4341 1022 1024 1023 1038 , 8448
Group A , 100931 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4331 1023 1023 1026 1069 , 8472
Group A , 100931 , test , 6 , 2 , 6 7 1 2 , 4 , 4343 1023 1023 1155 , 7545
Group A , 100931 , test , 2 , 6 , 2 1 7 6 , 4 , 4319 1023 1024 1882 , 8246
Group A , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4355 1022 1023 1023 1061 , 8485
Group A , 100931 , test , 7 , 4 , 7 6 5 4 , 4 , 4339 1024 1023 1047 , 7432
Group A , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4765 1022 1024 1023 1431 , 9264
Group A , 100931 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4313 1023 1022 1024 1386 , 8769
Group A , 100931 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4316 1022 1023 1103 1028 1331 1280 , 11103
Group A , 100931 , test , 4 , 7 , 4 3 2 1 7 , 5 , 4335 1022 1024 1023 1068 , 8472
Group A , 100931 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4332 1023 1024 1022 1183 , 8585
