Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 149689 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 221597 1823 1490 1797 1753 2498 , 232159
Group A , 149689 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 4886 1390 1485 1354 1946 2225 , 13285
Group A , 149689 , training , 2 , 4 , 2 3 2 1 7 6 5 4 , 8 , 4969 1822 1482 1489 1199 1504 1454 2690 , 16609
Group A , 149689 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 4985 1702 1164 1338 1563 1389 2059 3857 , 18056
Group A , 149689 , training , 4 , 6 , 4 3 2 1 7 6 , 6 , 90550 2601 1648 1455 1419 10960 , 108635
Group A , 149689 , training , 2 , 4 , 2 1 7 6 5 4 , 6 , 5116 1160 1724 1545 1292 1593 1687 5649 , 19766
Group A , 149689 , training , 3 , 1 , 3 2 1 , 3 , 8209 2260 1210 2201 1776 2056 1545 1472 2543 , 23272
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 4332 1353 2698 , 8382
Group A , 149689 , training , 2 , 4 , 2 3 4 , 3 , 4812 1354 1900 , 8067
Group A , 149689 , training , 2 , 5 , 2 3 4 5 , 4 , 6328 2114 1588 1553 , 11582
Group A , 149689 , training , 2 , 4 , 2 3 4 , 3 , 9753 1719 1392 , 12865
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 5815 1277 1746 , 8839
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 4328 1451 2286 , 8063
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 9905 1585 2607 , 14097
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 86625 1855 2063 , 90545
Group A , 149689 , training , 2 , 4 , 2 3 4 , 3 , 4759 1429 1636 , 7824
Group A , 149689 , training , 4 , 6 , 4 5 6 , 3 , 4553 1200 1677 , 7430
Group A , 149689 , training , 6 , 2 , 6 7 1 2 , 4 , 4907 1761 1492 1554 , 9714
Group A , 149689 , training , 4 , 7 , 4 5 6 7 , 4 , 7531 1622 1161 2415 , 12728
Group A , 149689 , training , 2 , 4 , 2 3 4 , 3 , 5153 1958 1472 , 8584
