Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 151472 , training , 2 , 4 , 2 3 4 , 3 , 4390 1012 1078 , 6479
Group A , 151472 , training , 4 , 6 , 4 5 6 , 3 , 4333 1008 1139 , 6481
Group A , 151472 , training , 4 , 6 , 4 5 6 , 3 , 4491 1009 1122 , 6617
Group A , 151472 , training , 4 , 6 , 4 5 6 , 3 , 4378 1088 1399 , 6870
Group A , 151472 , training , 2 , 4 , 2 3 4 , 3 , 4674 1007 1531 , 7212
Group A , 151472 , training , 2 , 4 , 2 3 4 , 3 , 4634 1008 1337 , 6978
Group A , 151472 , training , 4 , 6 , 4 5 6 , 3 , 4532 1007 1227 , 6766
Group A , 151472 , training , 2 , 4 , 2 3 4 , 3 , 4372 1010 1498 , 6880
Group A , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4367 1088 1007 1082 1239 , 8779
Group A , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4379 1029 1010 1791 , 8209
Group A , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4364 1011 1083 1438 , 7900
Group A , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4376 1087 1012 1078 1118 , 8670
Group A , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4366 1088 1011 1088 1071 , 8626
Group A , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4591 1008 1087 1008 1193 , 8882
Group A , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4347 1088 1084 1120 , 7639
Group A , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 17824 1007 1083 1493 , 21407
Group A , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 11922 1086 1087 1007 1140 , 16247
Group A , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 5843 1008 1079 1192 , 9122
Group A , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 32240 1279 2375 1584 1737 , 39212
Group A , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 10259 56 1637 1236 2295 , 15484
Group A , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4643 1178 1181 1573 , 8576
Group A , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 18096 1008 1085 1706 , 21894
Group A , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4437 1008 1007 1007 1366 , 8826
Group A , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4392 1007 1084 1009 1137 , 8630
Group A , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4965 1008 1085 1331 , 8388
Group A , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 5893 1008 1064 1007 1376 , 10343
Group A , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4714 1008 1082 1422 , 8231
Group A , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4627 1011 1078 1008 1138 , 8860

Group B , 151472 , training , 3 , 4 , 3 4 , 2 , 11601 1327 , 12928
Group B , 151472 , training , 3 , 5 , 3 4 5 , 3 , 4356 1087 1109 , 6552
Group B , 151472 , training , 2 , 5 , 2 3 4 5 , 4 , 8480 1008 1008 1111 , 11604
Group B , 151472 , training , 3 , 7 , 3 4 5 6 7 , 5 , 4702 1009 1084 1009 1146 , 8954
Group B , 151472 , training , 1 , 3 , 1 2 3 , 3 , 4630 1009 1153 , 6790
Group B , 151472 , training , 1 , 5 , 1 2 3 4 5 , 5 , 5096 1009 1084 1009 1145 , 9343
Group B , 151472 , training , 2 , 3 , 2 3 , 2 , 4628 1266 , 5899
Group B , 151472 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4644 1085 1009 1081 1009 1304 , 10128
Group B , 151472 , training , 3 , 6 , 3 4 5 6 , 4 , 4395 1085 1086 1114 , 7681
Group B , 151472 , training , 3 , 4 , 3 4 , 2 , 4486 1664 , 6152
Group B , 151472 , training , 6 , 4 , 6 7 1 2 3 4 , 6 , 11916 1009 1080 1008 1008 1462 , 17479
Group B , 151472 , training , 6 , 7 , 6 7 , 2 , 9051 1183 , 10237
Group B , 151472 , training , 1 , 5 , 1 2 3 4 5 , 5 , 12880 1087 1091 1008 1398 , 17464
Group B , 151472 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4386 1172 1087 1008 1081 1377 1066 , 11175
Group B , 151472 , training , 3 , 2 , 3 4 5 6 7 1 2 , 7 , 4334 1427 1422 1509 1520 1574 1731 , 13519
Group B , 151472 , training , 7 , 1 , 7 1 , 2 , 4574 1603 , 6177
Group B , 151472 , training , 7 , 5 , 7 1 2 3 4 5 , 6 , 4751 1435 1410 1503 1427 1507 , 12033
Group B , 151472 , training , 3 , 1 , 3 4 5 6 7 1 , 6 , 4592 1430 1436 1588 1497 1836 , 12379
Group B , 151472 , training , 5 , 7 , 5 6 7 , 3 , 6311 1799 1448 , 9558
Group B , 151472 , training , 4 , 2 , 4 5 6 7 1 2 , 6 , 4923 1340 1510 1513 1408 1541 , 12235
Group B , 151472 , training , 5 , 7 , 5 6 7 , 3 , 4392 1173 1157 , 6721
Group B , 151472 , training , 7 , 1 , 7 1 , 2 , 4877 1208 , 6087
Group B , 151472 , training , 5 , 6 , 5 6 , 2 , 4783 1319 , 6097
Group B , 151472 , training , 5 , 3 , 5 6 7 1 2 3 , 6 , 4362 1100 1163 1165 1171 1341 , 10621
Group B , 151472 , training , 7 , 2 , 7 1 2 , 3 , 15608 1170 1501 , 17964
Group B , 151472 , training , 6 , 3 , 6 7 1 2 3 , 5 , 5045 1090 1010 1087 1208 , 9438
Group B , 151472 , training , 3 , 6 , 3 4 5 6 , 4 , 4361 1009 1084 1074 , 7529
Group B , 151472 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4405 1011 1084 1087 1008 1084 1151 , 10829
Group B , 151472 , training , 5 , 2 , 5 6 7 1 2 , 5 , 4649 1008 1089 1088 1177 , 9012
Group B , 151472 , training , 2 , 1 , 2 3 4 5 6 7 1 , 7 , 4781 1090 1087 1086 1088 1014 1086 , 11230
Group B , 151472 , training , 7 , 2 , 7 1 2 , 3 , 4393 1090 1116 , 6603
Group B , 151472 , training , 1 , 7 , 1 2 3 4 5 6 7 , 7 , 4612 1169 1090 1090 1080 1094 1160 , 11292
Group B , 151472 , training , 2 , 4 , 2 3 4 , 3 , 4337 1087 1336 , 6759
Group B , 151472 , training , 5 , 1 , 5 6 7 1 , 4 , 4482 1092 1089 1165 , 7831
Group B , 151472 , training , 6 , 3 , 6 7 1 2 3 , 5 , 4359 1086 1090 1168 1161 , 8862
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4844 1544 1090 1086 , 8564
Group B , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 21372 1589 1510 1670 1726 , 27869
Group B , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4389 1508 1596 1751 , 9240
Group B , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4362 11387 1513 1588 1594 , 20447
Group B , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4333 1512 1588 1646 , 9081
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 8129 1008 1082 1318 , 11536
Group B , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4368 1008 1082 1008 1141 , 8607
Group B , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4718 11994 1179 1380 , 19268
Group B , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4417 1256 1345 1265 1621 , 9907
Group B , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4324 1740 1255 1252 2421 1064 , 12056
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4374 1339 1425 1606 , 8743
Group B , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4381 1260 1338 1339 1306 , 9623
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4573 1257 1346 1400 , 8578
Group B , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4625 1088 1088 1160 , 7958
Group B , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 9224 1089 1088 1094 1176 , 13675
Group B , 151472 , test , 6 , 2 , 6 7 1 2 , 4 , 4482 1087 1091 1246 , 7905
Group B , 151472 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4344 1088 1171 1169 1195 , 8968
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4328 1181 1161 1297 , 7966
Group B , 151472 , test , 2 , 6 , 2 3 4 5 6 , 5 , 18113 1341 1420 1426 1612 , 23911
Group B , 151472 , test , 4 , 7 , 4 5 6 7 , 4 , 4758 1424 1420 1552 , 9151
