Group, ID, Type, Displayed, Goals, Path, Length, RT_Path, Final_RT
Group A , 159443 , training , 2 , 4 , 2 3 4 , 3 , 6621 2966 2609 , 12197
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 4480 2720 2671 , 9871
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 5282 2766 2704 , 10752
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 4480 3018 3183 , 10681
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 4520 2711 2624 , 9865
Group A , 159443 , training , 2 , 4 , 2 3 4 , 3 , 4690 2703 2636 , 10019
Group A , 159443 , training , 2 , 4 , 2 3 4 , 3 , 4684 2624 2663 , 9971
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 4360 2584 2440 , 9385
Group A , 159443 , training , 4 , 6 , 4 5 6 , 3 , 5152 2664 3033 , 10847
Group A , 159443 , training , 2 , 4 , 2 3 4 , 3 , 8750 2721 2688 , 14162
Group A , 159443 , training , 6 , 3 , 6 5 4 3 , 4 , 5816 3655 2894 2378 , 14741
Group A , 159443 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4440 2603 2726 2442 2598 , 14810
Group A , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 4905 2768 2680 2728 , 13079
Group A , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5600 2774 2752 2610 2761 , 16498
Group A , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4887 2663 2432 3217 , 13199
Group A , 159443 , test , 2 , 6 , 2 3 4 5 6 , 5 , 5096 2856 2878 2601 2672 , 16103
Group A , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4769 2767 2615 2650 , 12801
Group A , 159443 , test , 4 , 7 , 4 3 4 5 6 7 , 6 , 16414 2705 2775 3017 2568 2808 , 30289
Group A , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4400 2656 2687 2433 2801 , 14977
Group A , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 4910 2657 2832 2577 , 12975
Group A , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4520 2679 3256 2735 , 13189
Group A , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4907 2639 2760 2822 , 13130
Group A , 159443 , test , 6 , 2 , 6 7 1 2 , 4 , 4873 2791 2930 2801 , 13393
Group A , 159443 , test , 7 , 4 , 7 1 2 3 4 , 5 , 4423 2594 2773 2488 2490 , 14768
Group A , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4567 2679 2609 2551 2448 , 14854
Group A , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 5257 3464 2687 2749 , 14157
Group A , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4484 2584 2704 2568 , 12340
Group A , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 5064 2695 2777 2424 2689 , 15649
Group A , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 4477 2584 2513 2379 , 11953
Group A , 159443 , test , 7 , 4 , 7 1 7 6 5 4 , 6 , 4341 2520 2704 2500 2788 2808 , 17661
Group A , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4425 2848 2661 3073 , 13008

Group B , 159443 , training , 7 , 4 , 7 6 5 4 , 4 , 13745 2600 1 407 2112 1874 , 20738
Group B , 159443 , training , 6 , 2 , 6 5 4 3 2 , 5 , 4495 2288 2553 2009 2330 , 13675
Group B , 159443 , training , 7 , 4 , 7 1 2 3 4 , 5 , 5460 1846 1986 1681 3742 , 14716
Group B , 159443 , training , 2 , 7 , 2 1 7 , 3 , 4785 2048 2024 , 8856
Group B , 159443 , training , 1 , 6 , 1 7 6 , 3 , 4832 2015 2360 , 9208
Group B , 159443 , training , 1 , 3 , 1 2 3 , 3 , 4753 2705 2799 , 10255
Group B , 159443 , training , 1 , 3 , 1 2 3 , 3 , 4455 2312 1872 , 8641
Group B , 159443 , training , 4 , 1 , 4 5 6 7 1 , 5 , 8377 2407 1842 2678 2039 , 17344
Group B , 159443 , training , 7 , 4 , 7 1 2 3 4 , 5 , 4906 2304 2039 2744 2105 , 14096
Group B , 159443 , training , 3 , 6 , 3 4 5 6 , 4 , 6278 1780 2583 2358 , 12999
Group B , 159443 , training , 4 , 5 , 4 5 , 2 , 4769 2175 , 6945
Group B , 159443 , training , 7 , 5 , 7 6 5 , 3 , 4744 2361 2058 , 9161
Group B , 159443 , training , 6 , 5 , 6 7 6 5 , 4 , 4703 1874 2132 2000 , 10710
Group B , 159443 , training , 5 , 7 , 5 6 7 , 3 , 4449 2031 1913 , 8393
Group B , 159443 , training , 4 , 2 , 4 3 2 , 3 , 4424 2176 2255 , 8855
Group B , 159443 , training , 1 , 2 , 1 2 , 2 , 4545 1936 , 6481
Group B , 159443 , training , 6 , 2 , 6 5 4 3 2 , 5 , 4576 1872 1991 2112 2184 , 12735
Group B , 159443 , training , 7 , 4 , 7 6 5 4 , 4 , 5697 2023 1933 1859 , 11512
Group B , 159443 , training , 4 , 6 , 4 5 6 , 3 , 5465 2033 2047 , 9545
Group B , 159443 , training , 6 , 7 , 6 7 , 2 , 4511 2473 , 6984
Group B , 159443 , training , 5 , 1 , 5 6 7 1 , 4 , 4455 2224 2384 2146 , 11208
Group B , 159443 , training , 2 , 5 , 2 3 4 5 , 4 , 4791 2431 1842 2000 , 11065
Group B , 159443 , training , 6 , 2 , 6 5 4 3 2 , 5 , 4463 1991 2185 2305 1838 , 12783
Group B , 159443 , training , 3 , 4 , 3 2 3 4 , 4 , 4720 2288 2345 2280 , 11631
Group B , 159443 , training , 4 , 7 , 4 5 6 7 , 4 , 4416 1573 2500 2074 , 10564
Group B , 159443 , training , 5 , 7 , 5 6 7 , 3 , 4396 2217 1860 , 8473
Group B , 159443 , training , 6 , 3 , 6 5 4 3 , 4 , 4404 2215 1885 1779 , 10284
Group B , 159443 , training , 6 , 5 , 6 5 , 2 , 5040 2185 , 7224
Group B , 159443 , training , 7 , 6 , 7 6 , 2 , 4608 1973 , 6581
Group B , 159443 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4570 2113 1910 2145 2137 , 12875
Group B , 159443 , training , 4 , 1 , 4 3 2 1 , 4 , 5001 2101 2104 2105 , 11312
Group B , 159443 , training , 2 , 6 , 2 3 4 5 6 , 5 , 4360 1985 2008 1943 1991 , 12286
Group B , 159443 , training , 6 , 4 , 6 5 4 , 3 , 4504 1946 2040 , 8490
Group B , 159443 , training , 1 , 4 , 1 2 3 4 , 4 , 4488 2191 2792 2207 , 11678
Group B , 159443 , training , 2 , 1 , 2 1 , 2 , 7341 3022 , 10362
Group B , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4406 1856 2592 2169 , 11025
Group B , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4639 2369 2128 2047 , 11182
Group B , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 6050 1960 1687 2136 2928 , 14761
Group B , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4351 1906 1994 2612 , 10865
Group B , 159443 , test , 2 , 6 , 2 3 4 5 6 , 5 , 4649 2600 2083 2028 2321 , 13679
Group B , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 7089 2072 1879 1991 2233 , 15264
Group B , 159443 , test , 4 , 7 , 4 3 2 1 7 , 5 , 6145 2127 2256 1949 2796 , 15273
Group B , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4439 2256 2196 2036 1890 , 12817
Group B , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4390 1951 2488 2401 , 11230
Group B , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 5561 2550 1975 2297 , 12384
Group B , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 5027 1855 1951 2263 , 11095
Group B , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 4575 2048 2032 2489 , 11145
Group B , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4352 1833 1863 2408 , 10456
Group B , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4327 2002 1907 2101 , 10336
Group B , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4336 2167 1873 2247 2393 , 13016
Group B , 159443 , test , 6 , 2 , 6 5 4 3 2 , 5 , 4504 2400 1983 2408 2184 , 13479
Group B , 159443 , test , 7 , 4 , 7 6 5 4 , 4 , 4353 1900 2708 2064 , 11025
Group B , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4736 2256 2031 1954 , 10977
Group B , 159443 , test , 4 , 7 , 4 5 6 7 , 4 , 4871 2152 1680 3055 , 11759
Group B , 159443 , test , 2 , 6 , 2 1 7 6 , 4 , 4416 2074 2155 2356 , 11000
