group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,137128,train,1,3,1 2 3,3,2381 507 647,37 38 32,3535,1542156287.956,Tue Nov 13 2018 19:44:47 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,1091 459 533,37 38 32,2083,1542156293.07,Tue Nov 13 2018 19:44:53 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,684 395 529,37 38 32,1608,1542156297.699,Tue Nov 13 2018 19:44:57 GMT-0500 (Eastern Standard Time)
A,137128,train,3,7,3 4 5 6 7,5,2031 241 284 234 563,38 38 39 39 32,3353,1542156304.073,Tue Nov 13 2018 19:45:04 GMT-0500 (Eastern Standard Time)
A,137128,train,5,8,5 6 7 8,4,2591 294 386 746,39 39 40 32,4017,1542156311.114,Tue Nov 13 2018 19:45:11 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,1216 279 485,37 38 32,1980,1542156316.103,Tue Nov 13 2018 19:45:16 GMT-0500 (Eastern Standard Time)
A,137128,train,6,1,6 5 4 3 2 1,6,1458 916 229 210 372 616,37 40 40 40 39 32,3801,1542156322.917,Tue Nov 13 2018 19:45:22 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,1898 307 679,37 38 32,2884,1542156328.818,Tue Nov 13 2018 19:45:28 GMT-0500 (Eastern Standard Time)
A,137128,train,7,5,7 6 5,3,2358 233 252,37 37 32,2843,1542156334.685,Tue Nov 13 2018 19:45:34 GMT-0500 (Eastern Standard Time)
A,137128,train,8,2,8 9 10 1 2,5,5256 199 346 222 256,40 40 37 37 32,6279,1542156343.982,Tue Nov 13 2018 19:45:43 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,1679 209 279,37 38 32,2167,1542156349.169,Tue Nov 13 2018 19:45:49 GMT-0500 (Eastern Standard Time)
A,137128,train,2,7,2 1 10 9 8 7,6,1013 285 567 187 284 266,39 39 38 38 38 32,2602,1542156354.779,Tue Nov 13 2018 19:45:54 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,1384 226 250,38 39 32,1860,1542156359.67,Tue Nov 13 2018 19:45:59 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,963 194 231,37 38 32,1388,1542156364.088,Tue Nov 13 2018 19:46:04 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,7791 419 259 240,37 37 38 32,8709,1542156375.816,Tue Nov 13 2018 19:46:15 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,848 222 241,38 39 32,1311,1542156380.148,Tue Nov 13 2018 19:46:20 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,752 206 244,37 38 32,1202,1542156384.377,Tue Nov 13 2018 19:46:24 GMT-0500 (Eastern Standard Time)
A,137128,train,10,7,10 9 8 7,4,1694 223 221 317,38 38 38 32,2455,1542156389.857,Tue Nov 13 2018 19:46:29 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,586 218 207,37 38 32,1011,1542156393.896,Tue Nov 13 2018 19:46:33 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,660 222 234,38 39 32,1116,1542156398.035,Tue Nov 13 2018 19:46:38 GMT-0500 (Eastern Standard Time)
A,137128,train,3,9,3 2 1 10 9,5,1498 223 215 269 292,40 39 39 38 32,2497,1542156403.562,Tue Nov 13 2018 19:46:43 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,819 182 310,38 39 32,1311,1542156407.886,Tue Nov 13 2018 19:46:47 GMT-0500 (Eastern Standard Time)
A,137128,train,2,6,2 3 4 5 6,5,565 233 192 237 235,38 38 38 39 32,1462,1542156412.371,Tue Nov 13 2018 19:46:52 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,525 190 248,38 39 32,963,1542156416.367,Tue Nov 13 2018 19:46:56 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,652 223 496,37 38 32,1371,1542156420.757,Tue Nov 13 2018 19:47:00 GMT-0500 (Eastern Standard Time)
A,137128,train,10,1,10 1,2,999 235,37 32,1234,1542156425.002,Tue Nov 13 2018 19:47:05 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,534 194 202,37 38 32,930,1542156428.956,Tue Nov 13 2018 19:47:08 GMT-0500 (Eastern Standard Time)
A,137128,train,8,4,8 7 6 5 4,5,623 391 521 272 200 372 310,37 39 38 37 37 40 32,2689,1542156434.678,Tue Nov 13 2018 19:47:14 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,638 210 211,37 38 32,1059,1542156438.758,Tue Nov 13 2018 19:47:18 GMT-0500 (Eastern Standard Time)
A,137128,train,10,7,10 9 8 7,4,663 328 225 201 253,39 38 38 38 32,1670,1542156443.448,Tue Nov 13 2018 19:47:23 GMT-0500 (Eastern Standard Time)
A,137128,train,1,3,1 2 3,3,640 216 214,37 38 32,1070,1542156447.551,Tue Nov 13 2018 19:47:27 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,650 193 285,38 39 32,1128,1542156451.701,Tue Nov 13 2018 19:47:31 GMT-0500 (Eastern Standard Time)
A,137128,train,8,1,8 9 10 1,4,1211 219 318 307,40 40 37 32,2055,1542156456.774,Tue Nov 13 2018 19:47:36 GMT-0500 (Eastern Standard Time)
A,137128,train,8,7,8 7,2,1006 280,38 32,1286,1542156461.069,Tue Nov 13 2018 19:47:41 GMT-0500 (Eastern Standard Time)
A,137128,train,4,6,4 5 6,3,622 181 276,38 39 32,1079,1542156465.175,Tue Nov 13 2018 19:47:45 GMT-0500 (Eastern Standard Time)
A,137128,train,6,1,6 5 4 3 2 1,6,689 293 197 204 217 228,37 40 40 40 39 32,1828,1542156470.028,Tue Nov 13 2018 19:47:50 GMT-0500 (Eastern Standard Time)
A,137128,train,10,7,10 9 8 7,4,962 208 220 230,38 38 38 32,1620,1542156474.667,Tue Nov 13 2018 19:47:54 GMT-0500 (Eastern Standard Time)
A,137128,train,2,10,2 1 10,3,830 235 286,39 39 32,1351,1542156479.042,Tue Nov 13 2018 19:47:59 GMT-0500 (Eastern Standard Time)
