group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot, timestamp, datetime
A,117244,train,8,6,8 1 8 7 6 7 6 5 4 3 4 5 6,13,9198 417 728 4606 1563 328 140 489 907 488 269 4395 568 339 290 10454 2 2072 816 497 31 30 28 30 30 29 30 30 32 28 141 1235 549 717 438 518 638 -1688 847 748 429 956 588 430 576 689 728 2033,32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 40 38 40 37 37 37 37 37 37 37 37 37 37 37 37 39 37 37 40 40 38 38 38 39 40 40 37 38 38 38 40 40 32,49436,1541111637.18,Fri Nov 02 2018 04:03:57 GMT+0530 (India Standard Time)
A,117244,train,4,5,4 5 6 5,4,1751 526 1066 1326 2720 2312,40 40 32 32 38 32,9701,1541111652.897,Fri Nov 02 2018 04:04:12 GMT+0530 (India Standard Time)
A,117244,train,8,6,8 1 2 1 8 1 2 1 8 1 2 1 8 7 8 1 2 1 8 7 6,21,2259 875 967 827 1087 13059 925 749 1504 1805 958 887 2373 1348 494 -331 718 1375 1625 748 898 637 1316 2524 786 618 688 688 596 690 528 808 489 1374,38 38 38 40 39 40 40 38 32 38 40 40 32 40 40 38 38 32 40 37 37 40 37 39 39 40 38 38 38 40 40 37 37 32,46892,1541111705.806,Fri Nov 02 2018 04:05:05 GMT+0530 (India Standard Time)
A,117244,train,8,6,8 7 6,3,9507 554 1118,37 37 32,11179,1541111722.999,Fri Nov 02 2018 04:05:22 GMT+0530 (India Standard Time)
A,117244,train,8,6,8 7 6,3,1201 579 1039,37 37 32,2819,1541111731.834,Fri Nov 02 2018 04:05:31 GMT+0530 (India Standard Time)
A,117244,train,4,5,4 3 2 3 4 5 6 5,8,2979 618 471 516 518 450 947 568 926 1288 1435 618 568 1317,39 39 39 37 37 37 38 40 40 32 40 40 38 32,13219,1541111751.064,Fri Nov 02 2018 04:05:51 GMT+0530 (India Standard Time)
A,117244,train,8,6,8 1 2 3 4 3 2 1 8 1 2 3 4 3 2 1 8 1 8 1 2 3 2 3 4 5 4 5 6 7 8 7 6,33,1922 666 349 359 249 957 548 1416 558 808 409 657 12 517 519 628 449 368 409 631 406 400 528 438 370 329 797 1176 1116 539 768 578 568 1166 1080 616 389 378 329 380 737 418 391 458 548 578 549 468 459 300 410 746 548 308 450 488 532 245 519 1176,39 40 40 38 38 38 38 37 37 37 39 39 40 40 40 38 38 38 38 37 37 37 39 39 40 40 38 32 37 40 40 38 38 32 37 40 40 38 38 39 39 39 37 37 37 40 38 38 40 40 39 38 38 40 39 39 39 37 37 32,35110,1541111792.193,Fri Nov 02 2018 04:06:32 GMT+0530 (India Standard Time)
A,117244,train,8,6,8 7 6,3,4208 507 1166,37 37 32,5881,1541111804.087,Fri Nov 02 2018 04:06:44 GMT+0530 (India Standard Time)
A,117244,train,4,5,4 3 2 1 8 7 6 5,8,3802 693 508 459 798 718 488 459 479 468 1117 1716 767 1316,37 39 39 39 38 40 40 40 37 37 32 40 38 32,13788,1541111823.847,Fri Nov 02 2018 04:07:03 GMT+0530 (India Standard Time)
A,117244,train,1,3,1 8 1 2 3 4 5 4 5 6 5 6 5 4 3 2 1 2 1 8 1 2 3,23,2364 515 499 440 448 639 558 428 839 1176 738 1206 1457 517 770 377 539 348 928 489 408 1147 1008 717 1216 958 501 806 508 1398 528 567 589 481 695 1367 1027 1197 3712 496 1057 1177 489 389 488 718 170 426 199 280 549 657,40 40 38 38 38 37 37 37 40 39 37 32 38 38 38 40 37 37 37 39 40 32 38 40 32 40 37 32 38 38 38 38 39 39 39 40 32 38 38 40 32 39 40 38 37 39 39 38 37 40 38 32,41200,1541111871.063,Fri Nov 02 2018 04:07:51 GMT+0530 (India Standard Time)
A,117244,train,1,3,1 8 7 8 1 2 3,7,4677 437 459 518 439 439 557 650 658 1128,40 40 37 39 39 38 38 38 37 32,9962,1541111887.04,Fri Nov 02 2018 04:08:07 GMT+0530 (India Standard Time)
A,117244,train,4,6,4 5 6,3,1541 729 1246,40 40 32,3516,1541111896.572,Fri Nov 02 2018 04:08:16 GMT+0530 (India Standard Time)
A,117244,train,1,8,1 8,2,711 1046,40 32,1757,1541111904.34,Fri Nov 02 2018 04:08:24 GMT+0530 (India Standard Time)
A,117244,train,1,3,1 8 1 2 3,5,747 816 868 619 547 560 507 512 1174,39 37 40 40 38 38 38 37 32,6350,1541111916.707,Fri Nov 02 2018 04:08:36 GMT+0530 (India Standard Time)
A,117244,train,1,4,1 2 3 2 3 4,6,3091 607 468 490 557 569 489 346 558 637 1307,37 38 38 37 40 39 39 37 38 37 32,9119,1541111931.84,Fri Nov 02 2018 04:08:51 GMT+0530 (India Standard Time)
A,117244,train,1,3,1 8 1 2 3,5,2974 426 380 488 409 471 755 489 1159,39 37 40 40 38 38 38 37 32,7551,1541111945.407,Fri Nov 02 2018 04:09:05 GMT+0530 (India Standard Time)
