group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,103196,train,2,1,2 1,2,763 404,40 32,1167
A,103196,train,10,8,10 1 2 3 4 5 6 7 8,9,1547 2102 563 738 556 658 533 626 524,38 38 37 37 37 40 40 39 32,7847
A,103196,train,1,10,1 10,2,1038 443,40 32,1481
A,103196,train,7,9,7 6 5 4 3 2 1 10 9,9,1220 492 555 366 436 738 349 389 437 302 380,38 38 39 39 39 39 40 40 40 37 32,5664
A,103196,train,6,4,6 7 8 9 10 1 2 3 4,9,1697 530 333 350 706 286 587 349 413,40 39 39 39 38 38 37 37 32,5251
A,103196,train,6,1,6 5 4 3 2 1,6,926 698 818 460 596 333,38 39 39 39 40 32,3831
A,103196,train,5,6,5 6,2,1244 373,40 32,1617
A,103196,train,7,9,7 6 5 4 3 2 1 10 9,9,1085 594 446 443 406 594 437 540 397,38 38 39 39 39 40 40 37 32,4942
A,103196,train,7,4,7 8 9 10 1 2 3 4,8,1181 444 595 762 437 1509 554 421,39 39 39 38 38 37 37 32,5903
A,103196,train,8,7,8 7,2,1807 508,37 32,2315
A,103196,train,2,1,2 1,2,999 427,40 32,1426
A,103196,train,1,6,1 10 9 8 7 6,6,1477 572 285 477 777 405,40 37 37 37 38 32,3993
A,103196,train,3,8,3 4 5 4 3 2 1 10 9 8,10,1569 531 834 191 253 683 429 706 476 429,37 37 39 39 39 40 40 37 37 32,6101
A,103196,train,4,2,4 5 6 7 8 9 10 1 2,9,1189 897 525 594 365 421 746 548 301,37 40 40 39 39 39 38 38 32,5586
A,103196,train,8,10,8 9 10,3,1108 342 532,39 39 32,1982
A,103196,train,6,9,6 7 8 9,4,1196 634 436 342,40 39 39 32,2608
A,103196,train,10,2,10 1 2,3,1077 531 334,38 38 32,1942
A,103196,train,3,2,3 4 3 2,4,10045 1779 515 79 619 2191,32 38 37 39 39 32,15228
A,103196,train,10,4,10 9 8 7 6 5 4,7,1165 365 349 603 413 1732 435 715,37 37 37 38 38 38 39 32,5777
A,103196,train,10,5,10 9 8 7 6 5,6,1084 317 302 500 429 365,37 37 37 38 38 32,2997
A,103196,train,1,5,1 10 9 8 7 6 5,7,1587 427 413 278 484 334 348,40 37 37 37 38 38 32,3871
A,103196,train,4,5,4 5,2,1378 318,37 32,1696
A,103196,train,5,7,5 4 3 2 1 10 9 8 7,9,976 308 342 880 437 452 366 301 366,39 39 39 40 40 37 37 37 32,4428
A,103196,train,3,2,3 2,2,950 285,39 32,1235
A,103196,train,1,2,1 2,2,903 254,38 32,1157
A,103196,train,10,7,10 9 8 7,4,1847 588 603 452,37 37 37 32,3490
A,103196,train,3,1,3 4 5 6 7 8 9 10 1,9,1039 348 485 365 364 461 190 270 398 650 452,37 37 37 40 40 40 39 39 39 38 32,5022
A,103196,train,7,3,7 8 9 10 1 2 3,7,1061 286 270 428 334 492 675,39 39 39 38 38 37 32,3546
A,103196,train,5,7,5 6 7,3,1487 532 286,40 40 32,2305
A,103196,train,10,9,10 9,2,958 334,37 32,1292
A,103196,train,7,9,7 8 9,3,1688 443 374,39 39 32,2505
A,103196,train,2,3,2 3,2,1014 350,37 32,1364
A,103196,train,6,5,6 5,2,1101 374,38 32,1475
A,103196,train,6,4,6 7 8 9 10 1 2 3 4,9,1513 690 397 365 826 468 817 461 270,40 39 39 39 38 38 37 37 32,5807
A,103196,train,10,9,10 9,2,880 324,37 32,1204
A,103196,train,3,1,3 4 5 4 3 2 1,7,1697 571 515 413 270 611 389,37 37 39 39 39 40 32,4466
A,103196,train,6,7,6 7,2,751 349,40 32,1100
A,103196,train,4,5,4 5,2,840 301,37 32,1141
A,103196,train,3,2,3 2,2,1028 381,39 32,1409
A,103196,train,7,10,7 8 9 10,4,1133 270 349 349,39 39 39 32,2101
A,103196,train,10,6,10 9 8 7 6,5,1022 260 390 523 334,37 37 37 38 32,2529
A,103196,train,5,8,5 6 7 8,4,1090 706 533 396,40 40 39 32,2725
A,103196,train,2,3,2 3,2,871 253,37 32,1124
A,103196,train,5,6,5 6,2,640 357,40 32,997
A,103196,train,10,7,10 9 8 7,4,1116 452 358 349,37 37 37 32,2275
A,103196,train,7,2,7 8 9 10 1 2,6,1157 364 564 508 333 404,39 39 39 38 38 32,3330
A,103196,train,7,5,7 6 5,3,870 206 262,38 38 32,1338
A,103196,train,6,4,6 7 8 9 10 1 2 3 4,9,967 546 350 333 539 414 428 397 365,40 39 39 39 38 38 37 37 32,4339
A,103196,train,2,3,2 3,2,1165 254,37 32,1419
A,103196,train,9,10,9 10,2,1055 237,39 32,1292
A,103196,train,2,1,2 3 4 5 6 7 8 9 10 1,10,1228 500 532 492 206 437 238 333 699 428,37 37 37 40 40 39 39 39 38 32,5093
A,103196,train,6,4,6 7 8 9 10 1 2 3 4,9,1936 506 206 334 508 341 437 349 301,40 39 39 39 38 38 37 37 32,4918
A,103196,train,2,5,2 1 10 9 8 7 6 5,8,2244 627 596 389 397 650 334 301,40 40 37 37 37 38 38 32,5538
A,103196,train,1,2,1 2,2,1451 325,38 32,1776
