group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,143273,train,5,4,5 4 3 4,4,1173 8024 1030 983,40 40 38 32,11210
A,143273,train,7,8,7 8,2,998 339,40 32,1337
A,143273,train,8,10,8 7 6 5 4 3 2 1 10,9,2099 2624 1048 1003 731 1343 1017 721 388,38 39 39 40 40 40 37 37 32,10974
A,143273,train,1,2,1 2,2,1234 243,39 32,1477
A,143273,train,8,2,8 9 10 1 2,5,1067 653 1375 600 272,40 40 39 39 32,3967
A,143273,train,4,6,4 5 6,3,9935 1164 213,38 37 32,11312
A,143273,train,9,7,9 8 7,3,2431 643 263,38 38 32,3337
A,143273,train,6,5,6 5,2,856 227,39 32,1083
A,143273,train,8,2,8 9 10 1 2,5,1093 516 636 789 488,40 40 39 39 32,3522
A,143273,train,1,7,1 2 1 10 9 8 7,7,1147 413 660 465 608 786 412 592 289,40 39 39 37 37 38 38 38 32,5372
A,143273,train,3,10,3 2 1 10,4,921 991 706 548 295,40 40 37 37 32,3461
A,143273,train,8,6,8 9 10 1 2 3 4 5 6,9,988 393 773 253 609 515 515 660 674 250,40 40 39 39 39 38 38 38 37 32,5630
A,143273,train,1,10,1 10,2,1225 165,37 32,1390
A,143273,train,3,6,3 2 1 10 9 8 7 6,8,1660 863 283 888 379 291 348 360 460,40 37 37 38 38 38 38 39 32,5532
A,143273,train,3,2,3 2,2,793 188,40 32,981
A,143273,train,2,9,2 3 4 5 6 7 8 9,8,918 365 532 382 643 458 1000 589 274,40 38 38 38 37 37 40 40 32,5161
A,143273,train,8,7,8 7,2,496 275,38 32,771
A,143273,train,10,4,10 9 8 7 6 5 4,7,630 792 546 617 372 613 294 250,38 38 38 39 39 39 40 32,4114
A,143273,train,9,2,9 8 7 6 5 4 3 2,8,1337 559 561 431 796 364 556 253,38 38 39 39 40 40 40 32,4857
A,143273,train,2,1,2 1,2,743 179,37 32,922
A,143273,train,2,3,2 1 2 3,4,671 482 326 345,37 39 38 32,1824
A,143273,train,1,4,1 2 3 4,4,1028 727 264 413,39 38 38 32,2432
A,143273,train,5,4,5 4,2,739 153,40 32,892
A,143273,train,1,3,1 2 3,3,1828 544 221,39 38 32,2593
A,143273,train,5,7,5 4 5 4 3 2 1 10 9 8 7,11,1058 8 331 460 544 739 279 613 220 360 287,40 38 40 40 40 37 37 38 38 38 32,4899
A,143273,train,2,7,2 1 10 9 8 7,6,1701 747 467 250 259 353,37 37 38 38 38 32,3777
A,143273,train,2,1,2 1,2,1597 169,37 32,1766
A,143273,train,3,2,3 2,2,982 179,40 32,1161
A,143273,train,2,3,2 3,2,525 173,38 32,698
A,143273,train,10,7,10 9 8 7,4,1223 395 293 295,38 38 38 32,2206
A,143273,train,2,1,2 1,2,842 213,37 32,1055
A,143273,train,5,3,5 6 7 6 7 8 9 10 9 8 7 6 5 4 3,15,1067 731 592 1146 195 405 285 263 204 358 188 171 215 348 226 1063 315 182 424,37 37 39 37 37 40 40 40 40 38 38 38 38 39 39 38 40 40 32,8378
A,143273,train,7,8,7 8,2,842 184,40 32,1026
A,143273,train,7,8,7 8,2,695 189,40 32,884
A,143273,train,5,4,5 4,2,924 210,40 32,1134
A,143273,train,4,6,4 3 2 1 10 9 8 7 6,9,1031 559 604 358 461 569 210 349 412 424 240,40 40 37 37 37 38 38 38 38 39 32,5217
A,143273,train,8,9,8 9,2,824 179,40 32,1003
A,143273,train,2,3,2 3,2,921 235,38 32,1156
A,143273,train,4,6,4 3 2 1 10 9 8 7 6,9,1694 722 1009 680 1011 320 329 300 829 194,40 40 37 37 37 38 38 38 39 32,7088
A,143273,train,5,2,5 6 7 8 9 10 1 2,8,2111 954 623 319 324 838 326 776 615,37 37 40 40 40 40 39 39 32,6886
A,143273,train,6,10,6 5 4 3 2 3 4 5 6 7 8 9 10,13,1464 894 281 299 255 636 205 176 650 343 791 211 221 190 394,39 40 40 40 40 38 38 38 37 37 40 40 40 40 32,7010
A,143273,train,3,10,3 2 1 10,4,1138 824 825 224,40 37 37 32,3011
A,143273,train,7,3,7 6 5 4 3,5,1248 1202 960 489 223,39 39 40 40 32,4122
A,143273,train,1,10,1 10,2,654 274,37 32,928
A,143273,train,9,7,9 10 1 2 3 4 5 4 3 2 1 10 9 8 7,15,942 812 976 326 264 342 233 612 197 356 508 252 323 895 131 526 345,40 39 39 38 38 38 38 40 40 37 40 37 37 38 38 38 32,8040
A,143273,train,1,3,1 2 3,3,935 636 257,39 38 32,1828
A,143273,train,6,5,6 5,2,957 198,39 32,1155
A,143273,train,4,6,4 3 2 1 10 9 8 7 6,9,1257 817 629 1015 797 221 288 900 218,40 40 37 37 38 38 38 39 32,6142
A,143273,train,9,10,9 10,2,731 153,40 32,884
A,143273,train,3,1,3 2 1,3,1031 637 173,40 37 32,1841
A,143273,train,6,1,6 5 4 3 2 1,6,1592 501 395 577 842 244,39 40 40 40 37 32,4151
A,143273,train,2,1,2 1,2,644 179,37 32,823
A,143273,train,6,5,6 5,2,830 195,39 32,1025
A,143273,train,4,5,4 5,2,1019 188,38 32,1207
A,143273,train,6,2,6 5 4 3 2,5,980 782 313 531 195,39 40 40 40 32,2801
A,143273,train,8,9,8 9,2,925 179,40 32,1104
A,143273,train,5,4,5 4,2,701 166,40 32,867
A,143273,train,1,3,1 2 3,3,1026 590 260,39 38 32,1876
A,143273,train,6,8,6 5 4 3 2 3 4 5 6 7 8,11,1302 664 247 362 438 302 206 202 241 494 565 365 596 243,39 40 40 40 40 38 38 38 38 37 40 37 40 32,6227
A,143273,train,10,9,10 9,2,791 214,38 32,1005
A,143273,train,2,7,2 1 10 9 8 7,6,1206 665 276 267 190 396,37 37 38 38 38 32,3000
