group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,111963,train,5,4,5 4 3 2 3 4,6,648 158 133 154 143 281 195 258 157,38 38 37 37 37 39 32 39 32,2127
A,111963,train,4,6,4 3 4 5 6 7 6,7,995 195 139 137 312 141 316 124,37 39 39 39 40 40 38 32,2359
A,111963,train,2,7,2 1 10 9 8 7,6,583 369 162 128 111 185 205 189 376,37 40 40 40 39 39 39 39 32,2308
A,111963,train,10,8,10 9 8 7 8,5,11180 178 441 325 162,39 39 39 37 32,12286
A,111963,test,3,8,3 4,2,452,39,452
A,111963,test,1,6,1 10,2,475 287,37 40,762
A,111963,test,6,1,6 5,2,490,38,490
A,111963,test,8,3,8 7,2,645,39,645
A,111963,test,7,2,7 8,2,291,37,291
A,111963,test,2,7,2 1,2,256 482,38 40,738
