group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,154869,train,7,2,7 8 9 10 9 8 7 6 5 6 7 6 5 4 3 2,16,5864 1808 921 1175 1240 408 559 2337 584 1448 392 368 840 496 3305 999 1904 655,39 39 39 39 37 37 37 38 38 40 40 40 38 38 39 39 39 32,25303
A,154869,train,1,6,1 2 1 10 9 8 7 6,8,1993 1433 912 1111 1280 1240 824 1184,38 40 40 37 37 37 38 32,9977
A,154869,train,5,6,5 6,2,1120 704,40 32,1824
A,154869,train,1,8,1 2 3 4 5 6 7 8,8,1240 1177 1328 527 2048 1033 751 561,38 37 37 37 40 40 39 32,8665
A,154869,train,4,1,4 3 2 1,4,1782 544 2384 599,39 39 40 32,5309
A,154869,train,3,1,3 4 5 6 7 8 9 10 1,9,2381 647 888 1025 912 583 961 799 648,37 37 40 40 39 39 39 38 32,8844
A,154869,train,8,9,8 9,2,898 449,39 32,1347
A,154869,train,9,1,9 8 7 8 9 10 1,7,1379 512 66338 951 865 784 703,37 37 39 39 39 38 32,71532
A,154869,train,4,5,4 5,2,953 543,37 32,1496
A,154869,train,4,10,4 5 6 7 8 9 10,7,1018 935 633 712 832 584 847,37 40 40 39 39 39 32,5561
A,154869,train,4,6,4 5 6,3,1482 897 664,37 40 32,3043
A,154869,train,5,6,5 4 3 2 1 10 9 8 7 6,10,1239 968 664 1136 576 632 568 672 657 607,39 39 39 40 40 37 37 37 38 32,7719
A,154869,train,1,2,1 2,2,1037 456,38 32,1493
A,154869,train,6,4,6 5 4,3,904 904 425,38 39 32,2233
A,154869,train,3,1,3 2 1,3,1446 672 489,39 40 32,2607
A,154869,train,6,8,6 7 8,3,1432 688 400,40 39 32,2520
A,154869,train,10,7,10 9 8 7,4,1308 744 568 576,37 37 37 32,3196
A,154869,train,7,9,7 8 9,3,966 544 504,39 39 32,2014
A,154869,train,6,5,6 5,2,20524 721,38 32,21245
A,154869,train,6,5,6 5,2,958 1240,38 32,2198
A,154869,train,2,6,2 1 10 9 8 7 6,7,1729 679 736 871 456 664 1128,40 40 37 37 37 38 32,6263
A,154869,train,3,1,3 4 5 6 7 8 9 10 1,9,1443 497 711 736 704 441 655 656 767,37 37 40 40 39 39 39 38 32,6610
A,154869,train,2,1,2 1,2,996 480,40 32,1476
A,154869,train,8,1,8 9 10 1,4,1919 639 680 720,39 39 38 32,3958
A,154869,train,8,7,8 7,2,1034 464,37 32,1498
A,154869,train,6,7,6 7,2,1376 688,40 32,2064
A,154869,train,10,7,10 9 8 7,4,1510 432 584 672,37 37 37 32,3198
A,154869,train,3,8,3 2 1 10 9 8,6,1204 1119 656 784 616 504,39 40 40 37 37 32,4883
