group, subj_id, stage, start, goal, path, length, RTs, keys, RT_tot
A,158403,train,6,2,6 7 8 9 10 1 2,7,5036 5783 416 368 1520 1456 672 847 4578,40 40 37 39 39 39 38 38 32,20676
A,158403,train,1,5,1 10 9 10 9 8 7 6 5,9,3021 4576 1279 1889 1344 1440 1568 847 672,40 37 39 37 37 37 38 38 32,16636
A,158403,train,8,10,8 9 10,3,1671 1328 703,39 39 32,3702
A,158403,train,1,2,1 2,2,1400 512,38 32,1912
A,158403,train,10,9,10 9,2,1162 1329,37 32,2491
A,158403,train,8,7,8 7,2,1078 432,37 32,1510
A,158403,train,6,5,6 5,2,1030 240,38 32,1270
A,158403,train,7,10,7 8 9 10,4,2063 1312 1104 447,39 39 39 32,4926
A,158403,train,4,5,4 5,2,834 287,37 32,1121
A,158403,train,3,6,3 2 3 4 5 6,6,3544 895 736 1968 1648 320,39 37 37 37 40 32,9111
A,158403,train,9,5,9 10 9 8 7 6 5,7,2116 1135 368 1104 896 1375 1137 287,39 37 37 37 37 38 38 32,8418
A,158403,train,4,6,4 3 4 5 6,5,3315 784 239 1153 240,39 37 37 40 32,5731
A,158403,train,4,5,4 5,2,927 240,37 32,1167
